hsk_key	source_word	simplified	SI	example_SI	TA	example_TA
1625:入住	入住	入住	නවාතැන් ගැනීම; පදිංචියට යාම	අපට අද පස්වරු දෙකට නවාතැන් ගත හැක.	சேர்ந்து தங்குதல்; குடியேறுதல்	நாங்கள் பிற்பகல் இரண்டு மணிக்கு தங்கும் அறைக்குள் செல்லலாம்.
1627:扫码	扫码	扫码	කේතය ස්කෑන් කිරීම	ටිකට්පත මිලදී ගැනීමට පෙර කේතය ස්කෑන් කළ යුතුය.	குறியீட்டை ஸ்கேன் செய்தல்	டிக்கெட் வாங்குவதற்கு முன் குறியீட்டை ஸ்கேன் செய்ய வேண்டும்.
1632:上门	上门	上门	නිවසට පැමිණ සේවා දීම	වෛද්‍යවරයාට නිවසට පැමිණ සේවා දිය හැක.	வீட்டுக்கு வந்து சேவை செய்தல்	மருத்துவர் வீட்டுக்கு வந்து சேவை செய்ய முடியும்.
1633:稍	稍	稍	ටිකක්	කරුණාකර ටිකක් බලා සිටින්න.	சிறிது	தயவுசெய்து சிறிது நேரம் காத்திருங்கள்.
1635:少见	少见	少见	අඩුවෙන් දක්නට ලැබෙන; දුර්ලභ	මෙවැනි තත්ත්වය තරමක් දුර්ලභය.	அரிதான; அரிதாக காணப்படும்	இந்த வகையான நிலை அரிதாகவே காணப்படுகிறது.
1636:少量	少量	少量	කුඩා ප්‍රමාණයක්	කරුණාකර ලුණු කුඩා ප්‍රමාණයක් එක් කරන්න.	சிறிய அளவு	தயவுசெய்து சிறிதளவு உப்பு சேர்க்கவும்.
1637:少数	少数	少数	සුළු සංඛ්‍යාව; සුළුතරය	සුළු ශිෂ්‍ය පිරිසක් පාසලට පයින් යාම තෝරා ගනිති.	சிறிய எண்ணிக்கை; சிறுபான்மை	சில மாணவர்கள் பள்ளிக்கு நடந்து செல்வதைத் தேர்ந்தெடுக்கிறார்கள்.
1638:少年	少年	少年	නව යෞවනයා; තරුණයා	මෙම නව යෞවනයා බාස්කට්බෝල් ක්‍රීඩා කිරීමට කැමතියි.	இளைஞன்; பதின்பருவத்தவர்	இந்த இளைஞன் கூடைப்பந்து விளையாட விரும்புகிறான்.
1641:身	身	身	ශරීරය; ඇඳුම් කට්ටලයක ගණන පදය	ඔහු සම්පූර්ණ කළු ඇඳුම් කට්ටලයක් ඇඳ සිටියේය.	உடல்; உடைத் தொகுப்புக்கான எண்ணுபெயர்	அவர் முழு கருப்பு உடை அணிந்திருந்தார்.
1643:身份证	身份证	身份证	හැඳුනුම්පත	කාඩ්පතක් සකස් කරන විට හැඳුනුම්පත අවශ්‍ය වේ.	அடையாள அட்டை	அட்டை செய்யும்போது அடையாள அட்டை தேவை.
1646:生1	生1	生	බිහි කිරීම; වර්ධනය වීම	ඇය ඊයේ දියණියක් බිහි කළාය.	பிறப்பித்தல்; வளர்தல்	அவள் நேற்று ஒரு பெண் குழந்தையைப் பெற்றாள்.
1647:生2	生2	生	අමු; නොපිසූ	මෙම මස් කැබැල්ල තවමත් අමුය.	பச்சை; சமைக்காத	இந்த இறைச்சித் துண்டு இன்னும் பச்சையாக உள்ளது.
1655:师生	师生	师生	ගුරුවරු සහ ශිෂ්‍යයෝ	මුළු පාසලේ ගුරුවරු සහ ශිෂ්‍යයෝ ක්‍රියාකාරකමට සහභාගි වූහ.	ஆசிரியர்களும் மாணவர்களும்	முழு பள்ளியின் ஆசிரியர்களும் மாணவர்களும் செயல்பாட்டில் பங்கேற்றனர்.
1659:时间表	时间表	时间表	කාලසටහන	කරුණාකර කාලසටහන මට යවන්න.	நேர அட்டவணை	தயவுசெய்து நேர அட்டவணையை எனக்கு அனுப்புங்கள்.
1660:实际上	实际上	实际上	ඇත්ත වශයෙන්ම	ඇත්ත වශයෙන්ම, ඔහු පිළිතුර බොහෝ කලකට පෙර දැන සිටියේය.	உண்மையில்	உண்மையில், அவர் பதிலை நீண்ட காலத்திற்கு முன்பே தெரிந்திருந்தார்.
1661:食品	食品	食品	ආහාර නිෂ්පාදනය	මෙම වෙළඳසැල ආනයනික ආහාර නිෂ්පාදන විකුණයි.	உணவு பொருள்	இந்த கடை இறக்குமதி செய்யப்பட்ட உணவு பொருட்களை விற்கிறது.
1662:食堂	食堂	食堂	කැන්ටිම; ආහාර ශාලාව	අපි දවල්ට කැන්ටිමේ ආහාර ගනිමු.	உணவகம்; கேன்டீன்	நாங்கள் மதியத்தில் கேன்டீனில் சாப்பிடுகிறோம்.
1665:十字路口	十字路口	十字路口	මංසන්ධිය	මංසන්ධියේදී වමට හැරෙන්න.	சந்திப்பு; சாலைச் சந்திப்பு	சந்திப்பில் இடதுபுறம் திரும்புங்கள்.
1667:使馆	使馆	使馆	තානාපති කාර්යාලය	ඔහු වීසා කටයුතු සඳහා තානාපති කාර්යාලයට ගියේය.	தூதரகம்	அவர் விசா செய்ய தூதரகத்துக்கு சென்றார்.
1674:市区	市区	市区	නගර ප්‍රදේශය; නගර මධ්‍යය	නගර ප්‍රදේශයේ ගමනාගමනය ඉතා පහසුය.	நகர்ப்பகுதி; நகர மையம்	நகர்ப்பகுதியில் போக்குவரத்து மிகவும் வசதியாக உள்ளது.
1675:试题	试题	试题	විභාග ප්‍රශ්නය	මෙම විභාග ප්‍රශ්නය ටිකක් අමාරුය.	தேர்வு கேள்வி	இந்த தேர்வு கேள்வி கொஞ்சம் கடினம்.
1677:收费	收费	收费	ගාස්තුවක් අය කිරීම	මෙම වාහන නැවතුම පැයකට අනුව ගාස්තු අය කරයි.	கட்டணம் வசூலித்தல்	இந்த வாகன நிறுத்தம் மணிநேர அடிப்படையில் கட்டணம் வசூலிக்கிறது.
1680:收听	收听	收听	විකාශනයක් ඇසීම	අද වැඩසටහන ඇසීමට ඔබව සාදරයෙන් පිළිගනිමු.	ஒலிபரப்பைக் கேட்பது	இன்றைய நிகழ்ச்சியை கேட்க வரவேற்கிறோம்.
1685:售票员	售票员	售票员	ටිකට් විකුණන්නා; ටිකට් කාර්ය මණ්ඩලය	ටිකට් කාර්ය මණ්ඩලය අපට අවසන් බස් රථයේ වේලාව පැවසීය.	டிக்கெட் விற்பவர்; டிக்கெட் அலுவலர்	டிக்கெட் அலுவலர் எங்களுக்கு கடைசி பேருந்தின் நேரத்தைச் சொன்னார்.
1688:熟	熟	熟	හුරුපුරුදු; පිසුණු	මට මෙම මාර්ගය ඉතා හොඳින් හුරුය.	பழக்கமான; சமைந்த	இந்த சாலையை நான் மிகவும் நன்றாக அறிவேன்.
1690:暑假	暑假	暑假	ගිම්හාන නිවාඩුව	ගිම්හාන නිවාඩුවේදී මට මුහුදු වෙරළට යාමට අවශ්‍යයි.	கோடை விடுமுறை	கோடை விடுமுறையில் நான் கடற்கரைக்கு செல்ல விரும்புகிறேன்.
1693:树林	树林	树林	කුඩා වනාන්තරය; ගස් කණ්ඩායම	ළමයින් කුඩා වනාන්තරය අසල සෙල්ලම් කරති.	சிறு காடு; மரத்தோப்பு	குழந்தைகள் மரத்தோப்பின் அருகில் விளையாடுகிறார்கள்.
1699:说法	说法	说法	කියන ආකාරය; පැහැදිලි කිරීම	මේ ආකාරයෙන් කියීම ඉතා නිවැරදි නොවේ.	சொல்வது எப்படி; விளக்கம்	இவ்வாறு சொல்வது மிகவும் துல்லியமில்லை.
1701:说明书	说明书	说明书	උපදෙස් පොත	භාවිතා කිරීමට පෙර කරුණාකර උපදෙස් පොත කියවන්න.	வழிமுறை கையேடு	பயன்படுத்துவதற்கு முன் வழிமுறை கையேட்டை படியுங்கள்.
1705:塑料	塑料	塑料	ප්ලාස්ටික්	මෙම පෙට්ටිය ප්ලාස්ටික් වලින් සාදා ඇත.	பிளாஸ்டிக்	இந்த பெட்டி பிளாஸ்டிக்கால் செய்யப்பட்டது.
1707:酸奶	酸奶	酸奶	යෝගට්	මම උදේ ආහාරයට යෝගට් කෝප්පයක් ගත්තෙමි.	தயிர்	நான் காலை உணவிற்கு ஒரு கோப்பை தயிர் குடித்தேன்.
1708:算	算	算	ගණනය කිරීම; ලෙස සැලකීම	මෙම ගණිත ප්‍රශ්නය මම වැරදියට ගණනය කළෙමි.	கணக்கிடுதல்; எனக் கருதுதல்	இந்த கேள்வியை நான் தவறாக கணக்கிட்டேன்.
1711:孙女	孙女	孙女	මිණිපිරිය	අත්තම්මා මිණිපිරියට නිතර කතා කියයි.	பேத்தி	பாட்டி பேத்திக்கு அடிக்கடி கதைகள் சொல்வார்.
1716:抬头	抬头	抬头	හිස ඔසවීම; ඉහළ බලීම	කරුණාකර හිස ඔසවා කළු පුවරුව බලන්න.	தலை உயர்த்துதல்; மேலே பார்தல்	தயவுசெய்து தலை உயர்த்தி கரும்பலகையைப் பாருங்கள்.
1718:弹	弹	弹	තන්තු හෝ යතුරු පුවරු සංගීත භාණ්ඩයක් වාදනය කිරීම	ඇයට පියානෝ වාදනය කළ හැක.	நாண் அல்லது விசைப்பலகை இசைக்கருவி வாசித்தல்	அவள் பியானோ வாசிக்க முடியும்.
1727:提出	提出	提出	ඉදිරිපත් කිරීම; මතු කිරීම	ඔහු නව ප්‍රශ්නයක් මතු කළේය.	முன்வைத்தல்; எழுப்புதல்	அவர் ஒரு புதிய கேள்வியை எழுப்பினார்.
1728:提到	提到	提到	සඳහන් කිරීම	ගුරුතුමා පන්තියේදී මෙම පොත සඳහන් කළේය.	குறிப்பிடுதல்	ஆசிரியர் வகுப்பில் இந்த புத்தகத்தை குறிப்பிட்டார்.
1732:体检	体检	体检	ශාරීරික පරීක්ෂාව	සමාගම සෑම වසරකම වරක් ශාරීරික පරීක්ෂාවක් සංවිධානය කරයි.	உடல் பரிசோதனை	நிறுவனம் ஒவ்வொரு ஆண்டும் ஒரு உடல் பரிசோதனை ஏற்பாடு செய்கிறது.
1733:体温	体温	体温	ශරීර උෂ්ණත්වය	හෙදිය ශරීර උෂ්ණත්වය මැනමින් සිටී.	உடல் வெப்பநிலை	நர்ஸ் உடல் வெப்பநிலையை அளந்து கொண்டிருக்கிறார்.
1734:体重	体重	体重	ශරීර බර	ඔහුගේ ශරීර බර කිලෝග්‍රෑම් දෙකකින් වැඩි විය.	உடல் எடை	அவரின் உடல் எடை இரண்டு கிலோகிராம் அதிகரித்தது.
1735:填写	填写	填写	පිරවීම	කරුණාකර මෙම ලියාපදිංචි පෝරමය පුරවන්න.	நிரப்புதல்	இந்த பதிவு படிவத்தை நிரப்புங்கள்.
1737:听力	听力	听力	ඇසීමේ හැකියාව	ඔහුගේ චීන භාෂා ඇසීමේ හැකියාව ඉක්මනින් දියුණු වේ.	கேட்புத் திறன்	அவரின் சீன கேட்புத் திறன் வேகமாக மேம்படுகிறது.
1738:听众	听众	听众	සවන්දෙන්නෝ; ප්‍රේක්ෂකයෝ	අද සවන්දෙන්නන් විශේෂයෙන් බොහෝය.	கேட்போர்; பார்வையாளர்கள்	இன்று கேட்போர் மிகவும் அதிகம்.
1740:停车	停车	停车	වාහනය නවත්වීම; නවතා තැබීම	මෙහි වාහනය නවතා තැබීමට අවසර නැත.	வாகனம் நிறுத்துதல்; நிறுத்துதல்	இங்கே வாகனம் நிறுத்த அனுமதி இல்லை.
1741:停车场	停车场	停车场	වාහන නැවතුම්පොළ	සාප්පු සංකීර්ණය පිටුපස වාහන නැවතුම්පොළක් ඇත.	வாகன நிறுத்துமிடம்	வணிக வளாகத்தின் பின்னால் வாகன நிறுத்துமிடம் உள்ளது.
1742:停止	停止	停止	නතර වීම; නවත්වීම	වැසි නතර වූ පසු අපි පිටත් වෙමු.	நிறுத்துதல்; நிற்றல்	மழை நின்ற பிறகு நாம் புறப்படுவோம்.
1743:通	通	通	ගමන් කළ හැකි වීම; විවෘත වීම	මෙම මාර්ගය දැනටමත් විවෘත වී ඇත.	கடந்து செல்ல முடிதல்; திறந்திருத்தல்	இந்த சாலை ஏற்கனவே திறந்துள்ளது.
1746:童年	童年	童年	ළමා කාලය	මගේ ළමා කාලය ගම්බද ප්‍රදේශයේ ගත විය.	குழந்தைக் காலம்	என் குழந்தைக் காலம் கிராமப்புறத்தில் கழிந்தது.
1748:同样	同样	同样	එකම; සමාන	ඔහුත් එම වැරැද්දම කළේය.	அதே; ஒரே மாதிரி	அவரும் அதே தவறு செய்தார்.
1749:桶	桶	桶	බාල්දිය; බැරලය	දොර අසල වතුර බාල්දියක් ඇත.	வாளி; பீப்பாய்	கதவின் அருகில் ஒரு தண்ணீர் வாளி உள்ளது.
1750:痛	痛	痛	වේදනාකාරී; රිදීම	මගේ අත ටිකක් රිදේ.	வலி; வலித்தல்	என் கை கொஞ்சம் வலிக்கிறது.
1751:头痛	头痛	头痛	හිසරදය	ඔහු ඊයේ රාත්‍රියේ අඩුවෙන් නිදාගත් නිසා අද හිසරදය ඇත.	தலைவலி	அவர் நேற்று இரவு குறைவாக தூங்கியதால் இன்று தலைவலி உள்ளது.
1752:图	图	图	පින්තූරය; ප්‍රස්ථාරය; සිතියම	කරුණාකර පොතේ ඇති පින්තූරය බලන්න.	படம்; வரைபடம்; வரைபட அட்டை	புத்தகத்தில் உள்ள படத்தைப் பாருங்கள்.
1753:图片	图片	图片	රූපය; පින්තූරය	මෙම රූපය ඉතා පැහැදිලිය.	படம்; புகைப்படம்	இந்த படம் மிகவும் தெளிவாக உள்ளது.
1754:土	土	土	පස්; මண்	මල් බඳුනේ පස් ඉතා වියළි ය.	மண்; நிலம்	மலர்தொட்டியில் உள்ள மண் மிகவும் உலர்ந்துள்ளது.
1757:推出	推出	推出	නිකුත් කිරීම; හඳුන්වා දීම	සමාගම නව නිෂ්පාදනයක් හඳුන්වා දුන්නේය.	அறிமுகப்படுத்துதல்; வெளியிடுதல்	நிறுவனம் ஒரு புதிய தயாரிப்பை அறிமுகப்படுத்தியது.
1760:外出	外出	外出	පිටතට යාම	සති අන්තයේ පිටතට යාමට පෙර දොරවල් සහ කවුළු හොඳින් වසා දමන්න.	வெளியே செல்லுதல்	வார இறுதியில் வெளியே செல்லும் முன் கதவுகள் மற்றும் ஜன்னல்களை நன்றாக மூடுங்கள்.
1761:外套	外套	外套	කෝට්; ජැකට්	කාලගුණය සීතලයි, කෝට් එකක් ඇඳීමට මතක තබා ගන්න.	மேலங்கி; ஜாக்கெட்	காலநிலை குளிராக உள்ளது, மேலங்கி அணிய மறக்காதீர்கள்.
1763:晚安	晚安	晚安	සුබ රාත්‍රියක්	නින්දට පෙර අම්මා ළමයාට සුබ රාත්‍රියක් කියයි.	இனிய இரவு	தூங்குவதற்கு முன், அம்மா குழந்தைக்கு இனிய இரவு என்று சொல்கிறார்.
1764:晚餐	晚餐	晚餐	රාත්‍රී ආහාරය	අද රාත්‍රී ආහාරය ඉතා සරලය.	இரவு உணவு	இன்றிரவு உணவு மிகவும் எளிமையானது.
1765:网购	网购	网购	අන්තර්ජාලයෙන් මිලදී ගැනීම	ඇය ඇඳුම් අන්තර්ජාලයෙන් මිලදී ගැනීමට කැමතියි.	இணையத்தில் வாங்குதல்	அவள் உடைகளை இணையத்தில் வாங்க விரும்புகிறாள்.
1767:网页	网页	网页	වෙබ් පිටුව	මෙම වෙබ් පිටුව ඉතා මන්දගාමීව විවෘත වේ.	வலைப்பக்கம்	இந்த வலைப்பக்கம் மிகவும் மெதுவாக திறக்கிறது.
1768:网友	网友	网友	අන්තර්ජාල මිතුරා; නෙට් පරිශීලකයා	ඔහු අන්තර්ජාල මිතුරන් සමඟ ඉගෙනීමේ ක්‍රම සාකච්ඡා කරයි.	ஆன்லைன் நண்பர்; இணைய பயனர்	அவர் ஆன்லைன் நண்பர்களுடன் படிக்கும் முறைகளைப் பற்றி பேசுகிறார்.
1769:网址	网址	网址	වෙබ් අඩවි ලිපිනය; URL	කරුණාකර වෙබ් අඩවි ලිපිනය මට යවන්න.	வலைத்தள முகவரி; URL	தயவுசெய்து வலைத்தள முகவரியை எனக்கு அனுப்புங்கள்.
1772:味	味	味	රසය; සුවඳ රසය	මෙම කෑමට ටිකක් කారం රසයක් ඇත.	சுவை; மணருசி	இந்த உணவில் கொஞ்சம் கார சுவை உள்ளது.
1774:卫生	卫生	卫生	සනීපාරක්ෂාව	ආපනශාලාවක සනීපාරක්ෂාව ඉතා වැදගත්ය.	சுகாதாரம்	உணவகத்தின் சுகாதாரம் மிகவும் முக்கியமானது.
1782:无法	无法	无法	නොහැකි; ක්‍රමයක් නැති	වැසි ඉතා දැඩි නිසා අපට පිටතට යා නොහැක.	முடியாத; வழியில்லாத	மழை மிகவும் அதிகமாக இருப்பதால் நாம் வெளியே செல்ல முடியவில்லை.
1785:午餐	午餐	午餐	දවල් ආහාරය	අපි දොළහට දවල් ආහාරය කමු.	மதிய உணவு	நாங்கள் பன்னிரண்டு மணிக்கு மதிய உணவு சாப்பிடுகிறோம்.
1787:吸	吸	吸	ආශ්වාස කිරීම; උරා ගැනීම	කරුණාකර මෙහි දුම්පානය නොකරන්න.	உள்ளிழுத்தல்; உறிஞ்சுதல்	தயவுசெய்து இங்கே புகைபிடிக்காதீர்கள்.
1788:西部	西部	西部	බටහිර කොටස	චීනයේ බටහිර කොටසේ උස් කඳු බොහෝ ඇත.	மேற்கு பகுதி	சீனாவின் மேற்கு பகுதியில் பல உயரமான மலைகள் உள்ளன.
1791:细	细	细	සිහින්; නුසුළුව	මෙම පෑනෙන් ලියන රේඛාව ඉතා සිහින්ය.	மெல்லிய; நுண்ணிய	இந்த பேனாவால் எழுதப்படும் கோடு மிகவும் மெல்லியது.
1792:细心	细心	细心	සැලකිලිමත්; අවධානයෙන්	ඇය වැඩ කිරීමේදී ඉතා සැලකිලිමත්ය.	கவனமான; அக்கறையுள்ள	அவள் வேலை செய்வதில் மிகவும் கவனமாக இருக்கிறாள்.
1793:下降	下降	下降	අඩු වීම; පහත වැටීම	හෙට උෂ්ණත්වය අඩු වේ.	குறைதல்; இறங்குதல்	நாளை வெப்பநிலை குறையும்.
1794:鲜	鲜	鲜	නැවුම්	මෙම මාළු ඉතා නැවුම්ය.	புதிய	இந்த மீன் மிகவும் புதியது.
1795:鲜花	鲜花	鲜花	නැවුම් මල්	මේසය මත නැවුම් මල් කුඩයක් ඇත.	புதிய மலர்கள்	மேசையின் மீது புதிய மலர்களின் ஒரு கொத்து உள்ளது.
1799:线上	线上	线上	අන්තර්ජාලය හරහා	මෙම පාඨමාලාව අන්තර්ජාලය හරහා ඉගෙන ගත හැක.	ஆன்லைன்	இந்த பாடநெறியை ஆன்லைனில் கற்கலாம்.
1800:线下	线下	线下	ඔෆ්ලයින්; මුහුණට මුහුණ	මුහුණට මුහුණ ක්‍රියාකාරකම ලබන සතියේ ආරම්භ වේ.	ஆஃப்லைன்; நேரில்	நேரடி செயல்பாடு அடுத்த வாரம் தொடங்கும்.
1801:现有	现有	现有	දැනට පවතින	අපි මුලින් දැනට පවතින උපකරණ භාවිතා කරමු.	இருப்பிலுள்ள	நாம் முதலில் இருப்பிலுள்ள உபகரணங்களைப் பயன்படுத்துவோம்.
1803:相比	相比	相比	සමඟ සසඳන විට	පසුගිය වසර සමඟ සසඳන විට, මෙම වසර වැඩි කාර්යබහුලය.	ஒப்பிடும்போது	கடந்த ஆண்டுடன் ஒப்பிடும்போது, இந்த ஆண்டு அதிக பிஸியாக உள்ளது.
1805:相互	相互	相互	එකිනෙකාට; අන්‍යෝන්‍ය	පන්තියේ මිතුරන් එකිනෙකාට උදව් කළ යුතුය.	ஒருவருக்கொருவர்; பரஸ்பரம்	வகுப்பு தோழர்கள் ஒருவருக்கொருவர் உதவ வேண்டும்.
1809:想法	想法	想法	අදහස; මතය	මට ඔබේ අදහස් ඇසීමට අවශ්‍යයි.	யோசனை; கருத்து	நான் உங்கள் யோசனைகளை கேட்க விரும்புகிறேன்.
1815:小组	小组	小组	කුඩා කණ්ඩායම	අපේ කුඩා කණ්ඩායමේ පුද්ගලයන් හතර දෙනෙක් සිටිති.	சிறு குழு	எங்கள் குழுவில் நான்கு பேர் உள்ளனர்.
1818:血	血	血	ලේ	කඩදාසිය මත ලේ ටිකක් ඇත.	இரத்தம்	காகிதத்தில் சிறிது இரத்தம் உள்ளது.
1819:心	心	心	හදවත; සිත	ඇගේ හදවත ඉතා වේගයෙන් තඩිබායි.	இதயம்; மனம்	அவளின் இதயம் மிகவும் வேகமாக துடிக்கிறது.
1826:星星	星星	星星	තරු	අද රාත්‍රියේ තරු ඉතා දීප්තිමත්ය.	நட்சத்திரங்கள்	இன்றிரவு நட்சத்திரங்கள் மிகவும் பிரகாசமாக உள்ளன.
1828:性	性	性	ස්වභාවය හෝ ගුණය දක්වන ප්‍රත්‍යය	ඉගෙනීමට ක්‍රියාශීලීභාවය අවශ්‍ය වේ.	பண்பு அல்லது தன்மை குறிக்கும் பின்னொட்டு	கற்றலுக்கு முனைப்பு தேவை.
1833:熊	熊	熊	වලසා	සත්වෝද්‍යානයේ වලසෙක් සිටී.	கரடி	விலங்குக் காட்சிச்சாலையில் ஒரு கரடி உள்ளது.
1834:修	修	修	අලුත්වැඩියා කිරීම	කාර්මිකයා වායු සමීකරණ යන්ත්‍රය අලුත්වැඩියා කරමින් සිටී.	பழுது பார்க்குதல்	தொழில்நுட்ப நிபுணர் ஏர் கண்டிஷனரை பழுது பார்க்கிறார்.
1837:学费	学费	学费	අධ්‍යයන ගාස්තුව	මෙම වාරයේ අධ්‍යයන ගාස්තුව දැනටමත් ගෙවා ඇත.	கல்விக் கட்டணம்	இந்த அரையாண்டின் கல்விக் கட்டணம் ஏற்கனவே செலுத்தப்பட்டுள்ளது.
1838:学院	学院	学院	විද්‍යාලය; ආයතනය	ඇය විදේශ භාෂා විද්‍යාලයේ ඉගෙන ගනී.	கல்லூரி; நிறுவனம்	அவள் வெளிநாட்டு மொழிகள் கல்லூரியில் படிக்கிறாள்.
1839:压	压	压	තද කිරීම; ඔබා තබීම	කරුණාකර මෙම කඩදාසිය අතින් ඔබා තබන්න.	அழுத்துதல்; பிடித்துக் கொள்தல்	இந்த காகிதத்தை கையால் அழுத்திப் பிடிக்கவும்.
1843:烟	烟	烟	දුම; සිගරට්	කාමරයේ දුම් සුවඳක් ඇත.	புகை; சிகரெட்	அறையில் புகை வாசனை உள்ளது.
1847:研究生	研究生	研究生	පශ්චාත් උපාධි ශිෂ්‍යයා	ඔහු පශ්චාත් උපාධි ශිෂ්‍යයෙකි.	முதுநிலை மாணவர்	அவர் ஒரு முதுநிலை மாணவர்.
1849:演	演	演	රඟපෑම; ඉදිරිපත් කිරීම	ඔහු චිත්‍රපටයේ වෛද්‍යවරයෙකු ලෙස රඟපායි.	நடித்தல்; நிகழ்த்துதல்	அவர் திரைப்படத்தில் மருத்துவராக நடிக்கிறார்.
1850:演唱	演唱	演唱	ගීතයක් ඉදිරිපත් කිරීම	ගායකයා අද රාත්‍රියේ නව ගීතයක් ඉදිරිපත් කරයි.	பாடல் நிகழ்த்துதல்	பாடகர் இன்று இரவு புதிய பாடலை பாடுவார்.
1853:眼前	眼前	眼前	ඇස් ඉදිරියේ; වර්තමානයේ	අවස්ථාව අපේ ඇස් ඉදිරියේම ඇත.	கண்முன்; தற்போது	வாய்ப்பு நம் கண்முன்னே உள்ளது.
1863:夜晚	夜晚	夜晚	රාත්‍රිය; සවස	ගිම්හාන රාත්‍රි ඉතා නිහඬය.	இரவு; மாலை	கோடை இரவுகள் மிகவும் அமைதியாக இருக்கும்.
1866:已	已	已	දැනටමත්	ලියාපදිංචි වූ සංඛ්‍යාව දැනටමත් පිරී ඇත.	ஏற்கனவே	பதிவு எண்ணிக்கை ஏற்கனவே நிரம்பியுள்ளது.
1867:以内	以内	以内	ඇතුළත	කරුණාකර දින තුනක් ඇතුළත පිළිතුරු දෙන්න.	உள்ளாக	மூன்று நாட்களுக்குள் பதில் அளிக்கவும்.
1869:一生	一生	一生	ජීවිත කාලය	ඔහු තම ජීවිත කාලය පුරාම සංගීතයට ආදරය කළේය.	வாழ்நாள்	அவர் வாழ்நாள் முழுவதும் இசையை நேசித்தார்.
1875:赢得	赢得	赢得	ජය ගැනීම; ලබා ගැනීම	කණ්ඩායම තරගය ජයගත්තේය.	வெல்லுதல்; பெறுதல்	அணி போட்டியை வென்றது.
1879:用来	用来	用来	භාවිතා කිරීමට; සඳහා භාවිතා වේ	මෙම පිහිය පලතුරු කැපීමට භාවිතා වේ.	பயன்படுத்தப்படுவது; பயன்படுவது	இந்த கத்தி பழம் வெட்ட பயன்படுத்தப்படுகிறது.
1880:用于	用于	用于	සඳහා භාවිතා වේ	මෙම මුදල් පොත් මිලදී ගැනීමට භාවිතා වේ.	பயன்படுத்தப்படுவது	இந்த பணம் புத்தகங்கள் வாங்க பயன்படுத்தப்படுகிறது.
1885:油	油	油	තෙල්	තාච්චියට තෙල් ටිකක් දමන්න.	எண்ணெய்	பாத்திரத்தில் சிறிது எண்ணெய் சேர்க்கவும்.
1887:游玩	游玩	游玩	විනෝදයට යාම; සංචාරය කිරීම	සති අන්තයේ අපි උද්‍යානයට විනෝදයට යමු.	சுற்றிப் பார்க்குதல்; மகிழ்ந்து விளையாடுதல்	வார இறுதியில் நாம் பூங்காவுக்கு மகிழ்ச்சிக்காக செல்வோம்.
1890:友情	友情	友情	මිතුරුකම	ඔවුන්ගේ මිතුරුකම ඉතා ගැඹුරුය.	நட்பு	அவர்களின் நட்பு மிகவும் ஆழமானது.
1892:有效	有效	有效	ඵලදායී; වලංගු	මෙම ටිකට්පත අදත් වලංගුය.	பயனுள்ள; செல்லுபடியாகும்	இந்த டிக்கெட் இன்று இன்னும் செல்லுபடியாகும்.
1894:有着	有着	有着	තිබීම; සතු වීම	මෙම නගරයට දිගු ඉතිහාසයක් ඇත.	கொண்டிருத்தல்	இந்த நகரம் நீண்ட வரலாற்றைக் கொண்டுள்ளது.
1903:远离	远离	远离	දුරින් සිටීම	කරුණාකර අනතුරුදායක ප්‍රදේශයෙන් දුරින් සිටින්න.	தொலைவில் இருத்தல்	தயவுசெய்து ஆபத்தான பகுதியிலிருந்து தொலைவில் இருங்கள்.
1904:院长	院长	院长	පීඨාධිපති; අධ්‍යක්ෂ	පීඨාධිපති අද රැස්වීමට සහභාගි වේ.	டீன்; இயக்குநர்	டீன் இன்று கூட்டத்தில் பங்கேற்கிறார்.
1905:院子	院子	院子	මිදුල; අංගනය	මිදුලේ මල් බොහෝ වවා ඇත.	முற்றம்	முற்றத்தில் பல மலர்கள் நடப்பட்டுள்ளன.
1906:约	约	约	වේලාවක් සැලසුම් කිරීම; හමුවක් නියම කිරීම	මම මිතුරෙකු සමඟ රාත්‍රී ආහාරයට යාමට හමුවක් නියම කළෙමි.	நேரம் ஏற்பாடு செய்தல்; சந்திப்பு வைப்பது	நான் நண்பருடன் இரவு உணவு சாப்பிடச் சந்திப்பு வைத்துள்ளேன்.
1908:月饼	月饼	月饼	මූන්කේක්	මධ්‍ය-සරත් උත්සවයේදී අපි මූන්කේක් කමු.	மூன்கேக்	நடுக்கால இலையுதிர் விழாவில் நாங்கள் மூன்கேக் சாப்பிடுகிறோம்.
1910:月份	月份	月份	මාසය	ජූලි මාසයේ කාලගුණය ඉතා උණුසුම්ය.	மாதம்	ஜூலை மாதத்தில் வானிலை மிகவும் சூடாக இருக்கும்.
1914:再次	再次	再次	නැවත; තවත් වරක්	ඔබට නැවත බෙයිජිං වෙත පැමිණීම සාදරයෙන් පිළිගනිමු.	மீண்டும்; இன்னொரு முறை	நீங்கள் மீண்டும் பெய்ஜிங்கிற்கு வருவதற்கு வரவேற்பு.
1915:再说	再说	再说	පසුව කතා කිරීම	මෙම කාරණය ගැන හෙට කතා කරමු.	பின்னர் பேசுதல்	இந்த விஷயத்தை நாளை பேசலாம்.
