hsk_key	source_word	simplified	JA	example_JA	KO	example_KO	VI	example_VI	TH	example_TH	MS	example_MS	ID	example_ID
871:晚会	晚会	晚会	夜の会; イベント	今夜、学校で夜のイベントがあります。	저녁 행사; 파티	오늘 밤 학교에서 저녁 행사가 있어요.	buổi liên hoan tối; dạ hội	Tối nay trường có buổi liên hoan.	งานเลี้ยงตอนเย็น; งานราตรี	คืนนี้โรงเรียนมีงานเลี้ยงยามค่ำ	majlis malam; pesta malam	Malam ini sekolah ada majlis malam.	acara malam; pesta malam	Malam ini ada acara malam di sekolah.
881:西北	西北	西北	北西	私の家は町の北西にあります。	서북쪽; 북서쪽	우리 집은 도시의 북서쪽에 있어요.	tây bắc	Nhà tôi ở phía tây bắc thành phố.	ตะวันตกเฉียงเหนือ	บ้านฉันอยู่ทางตะวันตกเฉียงเหนือของเมือง	barat laut	Rumah saya terletak di barat laut bandar.	barat laut	Rumah saya berada di barat laut kota.
882:西方	西方	西方	西側; 西洋	太陽は西に沈みます。	서쪽; 서방	해는 서쪽으로 져요.	phía tây; phương Tây	Mặt trời lặn ở phía tây.	ทิศตะวันตก; โลกตะวันตก	ดวงอาทิตย์ตกทางทิศตะวันตก	barat; dunia Barat	Matahari terbenam di barat.	barat; Dunia Barat	Matahari terbenam di barat.
884:西南	西南	西南	南西	公園は学校の南西にあります。	서남쪽; 남서쪽	공원은 학교의 남서쪽에 있어요.	tây nam	Công viên ở phía tây nam của trường.	ตะวันตกเฉียงใต้	สวนสาธารณะอยู่ทางตะวันตกเฉียงใต้ของโรงเรียน	barat daya	Taman itu terletak di barat daya sekolah.	barat daya	Taman berada di barat daya sekolah.
886:喜爱	喜爱	喜爱	とても好きだ; 愛好する	祖父は京劇が大好きです。	매우 좋아하다; 사랑하다	할아버지는 경극을 매우 좋아하세요.	yêu thích; rất thích	Ông tôi rất yêu thích kinh kịch.	ชื่นชอบ; รัก	คุณปู่ชื่นชอบงิ้วปักกิ่งมาก	sangat suka; mencintai	Datuk sangat suka opera Peking.	sangat menyukai; mencintai	Kakek sangat menyukai opera Peking.
887:洗衣机	洗衣机	洗衣机	洗濯機	洗濯機が壊れました。	세탁기	세탁기가 고장 났어요.	máy giặt	Máy giặt bị hỏng.	เครื่องซักผ้า	เครื่องซักผ้าเสีย	mesin basuh	Mesin basuh rosak.	mesin cuci	Mesin cuci rusak.
889:夏天	夏天	夏天	夏; 夏の季節	夏、私は泳ぐのが好きです。	여름	여름에 저는 수영하는 것을 좋아해요.	mùa hè	Mùa hè tôi thích bơi.	ฤดูร้อน	ฤดูร้อนฉันชอบว่ายน้ำ	musim panas	Saya suka berenang pada musim panas.	musim panas	Saya suka berenang pada musim panas.
893:箱子	箱子	箱子	箱; スーツケース	箱の中には本がたくさんあります。	상자; 여행가방	상자 안에 책이 많이 있어요.	hộp; va li	Trong hộp có nhiều sách.	กล่อง; กระเป๋าเดินทาง	ในกล่องมีหนังสือมากมาย	kotak; beg pakaian	Dalam kotak itu ada banyak buku.	kotak; koper	Di dalam kotak ada banyak buku.
896:相机	相机	相机	カメラ	このカメラはとても軽いです。	카메라	이 카메라는 아주 가벼워요.	máy ảnh	Máy ảnh này rất nhẹ.	กล้องถ่ายรูป	กล้องตัวนี้เบามาก	kamera	Kamera ini sangat ringan.	kamera	Kamera ini sangat ringan.
897:小区	小区	小区	住宅団地; 居住区	私はこの住宅団地に住んでいます。	주거 단지; 아파트 단지	저는 이 주거 단지에 살아요.	khu dân cư	Tôi sống trong khu dân cư này.	ชุมชนที่พักอาศัย; หมู่บ้าน	ฉันอาศัยอยู่ในชุมชนนี้	kawasan perumahan	Saya tinggal di kawasan perumahan ini.	kompleks perumahan	Saya tinggal di kompleks perumahan ini.
899:校园	校园	校园	キャンパス; 校内	キャンパスには木がたくさんあります。	캠퍼스; 교정	캠퍼스 안에는 나무가 많아요.	khuôn viên trường	Trong khuôn viên trường có nhiều cây.	วิทยาเขต; บริเวณโรงเรียน	ในวิทยาเขตมีต้นไม้มากมาย	kampus; kawasan sekolah	Di kampus ada banyak pokok.	kampus; lingkungan sekolah	Di kampus ada banyak pohon.
901:鞋	鞋	鞋	靴; 履物	この靴は履き心地がいいです。	신발	이 신발은 편해요.	giày	Đôi giày này rất thoải mái.	รองเท้า	รองเท้าคู่นี้ใส่สบาย	kasut	Kasut ini selesa.	sepatu	Sepatu ini nyaman.
902:心里	心里	心里	心の中; 内心	私は心の中でとてもうれしく思っています。	마음속; 속마음	저는 마음속으로 아주 기뻐요.	trong lòng; trong tâm trí	Trong lòng tôi rất vui.	ในใจ	ในใจฉันดีใจมาก	dalam hati; dalam fikiran	Dalam hati, saya sangat gembira.	dalam hati; dalam pikiran	Dalam hati saya sangat senang.
903:新年	新年	新年	新しい年; 正月	新年おめでとうございます。	새해	새해 복 많이 받으세요!	năm mới	Chúc mừng năm mới!	ปีใหม่	สวัสดีปีใหม่	tahun baharu	Selamat Tahun Baharu!	tahun baru	Selamat Tahun Baru!
906:信	信	信	手紙; 信書	私は友だちに手紙を書きました。	편지	저는 친구에게 편지를 한 통 썼어요.	thư	Tôi viết một lá thư cho bạn.	จดหมาย	ฉันเขียนจดหมายถึงเพื่อน	surat	Saya menulis sepucuk surat kepada kawan.	surat	Saya menulis sepucuk surat kepada teman.
909:行李	行李	行李	荷物; 旅行かばん	私の荷物は重いです。	짐; 수하물	제 짐은 무거워요.	hành lý	Hành lý của tôi rất nặng.	สัมภาระ	สัมภาระของฉันหนักมาก	bagasi	Bagasi saya berat.	bagasi	Bagasi saya berat.
910:兴趣	兴趣	兴趣	興味; 関心	彼は音楽に興味があります。	흥미; 관심	그는 음악에 관심이 있어요.	hứng thú; sở thích	Anh ấy có hứng thú với âm nhạc.	ความสนใจ	เขาสนใจดนตรี	minat	Dia berminat terhadap muzik.	minat	Dia berminat pada musik.
911:休假	休假	休假	休暇を取る	彼女は来月休暇を取ります。	휴가를 내다	그녀는 다음 달에 휴가를 내요.	nghỉ phép	Cô ấy nghỉ phép vào tháng sau.	ลาพักร้อน; หยุดพัก	เดือนหน้าเธอจะลาพักร้อน	bercuti; mengambil cuti	Dia akan bercuti bulan depan.	cuti; mengambil libur	Bulan depan dia mengambil cuti.
913:选	选	选	選ぶ	答えを一つ選んでください。	고르다; 선택하다	답 하나를 골라 주세요.	chọn	Xin hãy chọn một đáp án.	เลือก	กรุณาเลือกคำตอบหนึ่งข้อ	memilih	Sila pilih satu jawapan.	memilih	Tolong pilih satu jawaban.
916:牙	牙	牙	歯; 歯牙	歯が少し痛いです。	이; 치아	이가 조금 아파요.	răng	Răng của tôi hơi đau.	ฟัน	ฟันของฉันปวดนิดหน่อย	gigi	Gigi saya sakit sedikit.	gigi	Gigi saya sedikit sakit.
917:牙刷	牙刷	牙刷	歯ブラシ	新しい歯ブラシを一本買いました。	칫솔	저는 새 칫솔 하나를 샀어요.	bàn chải đánh răng	Tôi mua một bàn chải đánh răng mới.	แปรงสีฟัน	ฉันซื้อแปรงสีฟันใหม่หนึ่งอัน	berus gigi	Saya membeli sebatang berus gigi baharu.	sikat gigi	Saya membeli satu sikat gigi baru.
918:羊	羊	羊	ヒツジ; ヤギ	山の上に羊が何匹かいます。	양; 염소	산 위에 양 몇 마리가 있어요.	cừu; dê	Trên núi có vài con cừu.	แกะ; แพะ	บนภูเขามีแกะอยู่หลายตัว	kambing biri-biri; kambing	Di atas gunung ada beberapa ekor biri-biri.	domba; kambing	Di gunung ada beberapa domba.
919:养	养	养	飼う; 育てる	彼の家では猫を一匹飼っています。	기르다; 키우다	그의 집에서는 고양이 한 마리를 키워요.	nuôi; chăm nuôi	Nhà anh ấy nuôi một con mèo.	เลี้ยง	บ้านเขาเลี้ยงแมวหนึ่งตัว	memelihara; membesarkan	Keluarganya memelihara seekor kucing.	memelihara; merawat	Keluarganya memelihara seekor kucing.
924:一块儿	一块儿	一块儿	一緒に	一緒にご飯を食べに行きましょう。	함께; 같이	우리 같이 밥 먹으러 가요.	cùng nhau	Chúng ta cùng đi ăn nhé.	ด้วยกัน	พวกเราไปกินข้าวด้วยกันเถอะ	bersama-sama	Mari kita pergi makan bersama-sama.	bersama	Mari kita pergi makan bersama.
926:以后	以后	以后	あとで; 以後	授業の後、私は家に帰ります。	이후; 나중에	수업이 끝난 뒤 저는 집에 가요.	sau; sau này	Sau giờ học tôi về nhà.	หลังจาก; ภายหลัง	หลังเลิกเรียนฉันกลับบ้าน	selepas; kemudian	Selepas kelas saya pulang ke rumah.	setelah; nanti	Setelah kelas saya pulang ke rumah.
928:以上	以上	以上	以上; それより上	十八歳以上の人はチケットを買えます。	이상; 그보다 위	열여덟 살 이상은 표를 살 수 있어요.	trên; hơn	Người trên mười tám tuổi có thể mua vé.	ขึ้นไป; มากกว่า	คนอายุสิบแปดปีขึ้นไปซื้อตั๋วได้	ke atas; lebih daripada	Orang berumur lebih daripada lapan belas tahun boleh membeli tiket.	ke atas; lebih dari	Orang berusia lebih dari delapan belas tahun bisa membeli tiket.
929:以外	以外	以外	以外; 外側	教室の外はとても静かです。	이외; 밖	교실 밖은 아주 조용해요.	ngoài; ngoại trừ	Bên ngoài lớp học rất yên tĩnh.	นอกเหนือจาก; ข้างนอก	นอกห้องเรียนเงียบมาก	selain; di luar	Di luar bilik darjah sangat sunyi.	selain; di luar	Di luar ruang kelas sangat tenang.
931:以下	以下	以下	以下; 次の内容	次の内容をよく読んでください。	이하; 다음	다음 내용을 주의해서 읽어 주세요.	dưới đây; sau đây	Xin hãy đọc kỹ nội dung sau đây.	ต่อไปนี้; ด้านล่าง	กรุณาอ่านเนื้อหาต่อไปนี้อย่างตั้งใจ	berikut; di bawah	Sila baca kandungan berikut dengan teliti.	berikut; di bawah	Tolong baca isi berikut dengan saksama.
937:银行卡	银行卡	银行卡	銀行カード; キャッシュカード	銀行カードが見つかりません。	은행 카드	제 은행 카드를 찾을 수 없어요.	thẻ ngân hàng	Tôi không tìm thấy thẻ ngân hàng của mình.	บัตรธนาคาร	ฉันหาบัตรธนาคารของฉันไม่เจอ	kad bank	Saya tidak dapat mencari kad bank saya.	kartu bank	Saya tidak bisa menemukan kartu bank saya.
942:邮件	邮件	邮件	メール; 郵便物	私はメールを一通送りました。	이메일; 우편물	저는 이메일 한 통을 보냈어요.	email; thư	Tôi đã gửi một email.	อีเมล; จดหมาย	ฉันส่งอีเมลหนึ่งฉบับ	e-mel; surat	Saya menghantar satu e-mel.	email; surat	Saya mengirim satu email.
943:游客	游客	游客	観光客; 訪問者	ここには毎日たくさんの観光客がいます。	관광객; 방문객	이곳에는 매일 관광객이 많아요.	du khách; khách tham quan	Ở đây mỗi ngày đều có nhiều du khách.	นักท่องเที่ยว; ผู้มาเยือน	ที่นี่มีนักท่องเที่ยวมากทุกวัน	pelancong; pengunjung	Di sini ada ramai pelancong setiap hari.	wisatawan; pengunjung	Di sini setiap hari ada banyak wisatawan.
945:邮箱	邮箱	邮箱	メールボックス; 郵便受け	ファイルを私のメールボックスに送ってください。	메일함; 우편함	파일을 제 메일함으로 보내 주세요.	hộp thư; hộp email	Xin hãy gửi tài liệu vào hộp thư của tôi.	กล่องอีเมล; ตู้จดหมาย	กรุณาส่งไฟล์ไปที่กล่องอีเมลของฉัน	peti e-mel; peti surat	Sila hantar fail ke peti e-mel saya.	kotak email; kotak surat	Tolong kirim berkas ke kotak email saya.
946:有关	有关	有关	関係がある; 関する	この本は中国文化に関係があります。	관련이 있다; 관한	이 책은 중국 문화와 관련이 있어요.	liên quan; có liên quan	Cuốn sách này liên quan đến văn hóa Trung Quốc.	เกี่ยวข้องกับ	หนังสือเล่มนี้เกี่ยวข้องกับวัฒนธรรมจีน	berkaitan dengan	Buku ini berkaitan dengan budaya Cina.	berkaitan dengan	Buku ini berkaitan dengan budaya Tiongkok.
948:有用	有用	有用	役に立つ; 有用な	この方法はとても役に立ちます。	유용하다; 쓸모 있다	이 방법은 아주 유용해요.	hữu ích	Cách này rất hữu ích.	มีประโยชน์	วิธีนี้มีประโยชน์มาก	berguna	Kaedah ini sangat berguna.	berguna	Cara ini sangat berguna.
952:雨衣	雨衣	雨衣	レインコート; 雨具	雨が降る時はレインコートを着てください。	우비	비가 올 때는 우비를 입어 주세요.	áo mưa	Khi trời mưa, xin hãy mặc áo mưa.	เสื้อกันฝน	เวลาฝนตกกรุณาใส่เสื้อกันฝน	baju hujan	Pakai baju hujan apabila hujan.	jas hujan	Pakai jas hujan saat hujan.
954:遇见	遇见	遇见	出会う; 偶然会う	道で先生に会いました。	만나다; 우연히 만나다	저는 길에서 선생님을 만났어요.	gặp; tình cờ gặp	Tôi gặp thầy giáo trên đường.	พบ; เจอโดยบังเอิญ	ฉันเจอครูระหว่างทาง	bertemu; terserempak	Saya terserempak dengan guru di jalan.	bertemu; berpapasan	Saya berpapasan dengan guru di jalan.
955:园	园	园	庭園; 公園	この庭園には花がたくさんあります。	정원; 공원	이 정원에는 꽃이 많이 있어요.	vườn; công viên	Trong khu vườn này có nhiều hoa.	สวน	ในสวนนี้มีดอกไม้มากมาย	taman	Dalam taman ini ada banyak bunga.	taman	Di taman ini ada banyak bunga.
956:员	员	员	係員などを表す接尾語	兄はウェイターです。	직원 등을 나타내는 접미사	제 형은 종업원이에요.	hậu tố chỉ người làm một vai trò	Anh trai tôi là nhân viên phục vụ.	ปัจจัยท้ายคำที่หมายถึงคนในหน้าที่	พี่ชายของฉันเป็นพนักงานเสิร์ฟ	akhiran untuk orang dalam peranan	Abang saya ialah pelayan.	akhiran untuk orang dalam peran	Kakak laki-laki saya adalah pelayan.
960:运动会	运动会	运动会	運動会; スポーツ大会	学校は来週、運動会を開きます。	운동회; 체육 대회	학교는 다음 주에 운동회를 열어요.	hội thao; đại hội thể thao	Tuần sau trường tổ chức hội thao.	งานกีฬา; กีฬาสี	สัปดาห์หน้าโรงเรียนจะจัดงานกีฬา	sukan sekolah; kejohanan sukan	Sekolah akan mengadakan sukan sekolah minggu depan.	pertandingan olahraga; pesta olahraga	Sekolah akan mengadakan pesta olahraga minggu depan.
961:运动员	运动员	运动员	運動選手; アスリート	この選手はとても速く走ります。	운동선수; 선수	이 운동선수는 아주 빨리 달려요.	vận động viên	Vận động viên này chạy rất nhanh.	นักกีฬา	นักกีฬาคนนี้วิ่งเร็วมาก	atlet	Atlet ini berlari dengan sangat pantas.	atlet	Atlet ini berlari sangat cepat.
964:怎么办	怎么办	怎么办	どうすればいいか	私はどうすればいいかわかりません。	어떻게 하다; 어쩌다	저는 어떻게 해야 할지 모르겠어요.	làm sao; xử lý thế nào	Tôi không biết phải làm sao.	ทำอย่างไรดี	ฉันไม่รู้ว่าควรทำอย่างไร	apa yang harus dibuat	Saya tidak tahu apa yang harus dibuat.	harus bagaimana	Saya tidak tahu harus bagaimana.
965:怎样	怎样	怎样	どう; どんな	この方法をどう思いますか。	어떻다; 어떤	이 방법이 어떻다고 생각해요?	thế nào; ra sao	Bạn thấy cách này thế nào?	อย่างไร; แบบไหน	คุณคิดว่าวิธีนี้เป็นอย่างไร	bagaimana; macam mana	Apa pendapat kamu tentang cara ini?	bagaimana; seperti apa	Menurutmu cara ini bagaimana?
973:照相	照相	照相	写真を撮る	私たちは入口で写真を撮っています。	사진을 찍다	우리는 입구에서 사진을 찍고 있어요.	chụp ảnh	Chúng tôi chụp ảnh ở cổng vào.	ถ่ายรูป	พวกเรากำลังถ่ายรูปที่ทางเข้า	mengambil gambar	Kami sedang mengambil gambar di pintu masuk.	mengambil foto	Kami sedang mengambil foto di pintu masuk.
974:直到	直到	直到	まで; になるまで	私は夜になってやっと家に帰りました。	~까지; ~할 때까지	저는 밤이 되어서야 집에 갔어요.	đến tận; cho đến khi	Đến tối tôi mới về nhà.	จนถึง	ฉันกลับบ้านตอนค่ำเท่านั้น	hingga; sampai	Saya hanya pulang ke rumah pada waktu malam.	hingga; sampai	Saya baru pulang ke rumah pada malam hari.
976:纸	纸	纸	紙; 用紙	机の上に紙が一枚あります。	종이	책상 위에 종이 한 장이 있어요.	giấy	Trên bàn có một tờ giấy.	กระดาษ	บนโต๊ะมีกระดาษหนึ่งแผ่น	kertas	Di atas meja ada sehelai kertas.	kertas	Di atas meja ada selembar kertas.
977:只能	只能	只能	しかできない; ただできる	今日は雨なので、家にいるしかありません。	~할 수밖에 없다; 오직 ~만 할 수 있다	오늘 비가 와서 우리는 집에 있을 수밖에 없어요.	chỉ có thể	Hôm nay trời mưa, chúng tôi chỉ có thể ở nhà.	ทำได้แค่; ได้แต่	วันนี้ฝนตก เราทำได้แค่อยู่บ้าน	hanya boleh	Hari ini hujan, jadi kami hanya boleh berada di rumah.	hanya bisa	Hari ini hujan, jadi kami hanya bisa di rumah.
978:只是	只是	只是	ただ; 単に	私はただあなたを助けたいだけです。	그저; 단지	저는 그저 당신을 돕고 싶을 뿐이에요.	chỉ là; chỉ	Tôi chỉ muốn giúp bạn.	แค่; เพียงแต่	ฉันแค่อยากช่วยคุณ	hanya; sekadar	Saya hanya mahu membantu kamu.	hanya; sekadar	Saya hanya ingin membantumu.
980:只有	只有	只有	だけがある; ただ	ここには部屋が一つだけあります。	오직 ~만 있다; 단지	여기에는 방이 하나뿐이에요.	chỉ có	Ở đây chỉ có một phòng.	มีเพียง; แค่	ที่นี่มีห้องเดียวเท่านั้น	hanya ada	Di sini hanya ada satu bilik.	hanya ada	Di sini hanya ada satu kamar.
981:中	中	中	中に; 中で	写真の中に三人います。	안; 가운데	사진 안에 세 사람이 있어요.	trong; ở giữa	Trong ảnh có ba người.	ใน; ท่ามกลาง	ในรูปมีคนสามคน	dalam; antara	Dalam gambar itu ada tiga orang.	di dalam; di antara	Di foto itu ada tiga orang.
989:住院	住院	住院	入院する	祖父は入院しました。	입원하다	할아버지가 입원하셨어요.	nhập viện; nằm viện	Ông tôi nhập viện rồi.	นอนโรงพยาบาล; เข้าโรงพยาบาล	คุณปู่นอนโรงพยาบาลแล้ว	masuk hospital; ditahan di hospital	Datuk masuk hospital.	dirawat di rumah sakit	Kakek dirawat di rumah sakit.
990:字典	字典	字典	辞書	私は辞書で新しい単語を調べます。	사전	저는 사전으로 새 단어를 찾아봐요.	từ điển	Tôi dùng từ điển để tra từ mới.	พจนานุกรม	ฉันใช้พจนานุกรมค้นหาคำศัพท์ใหม่	kamus	Saya menggunakan kamus untuk mencari perkataan baharu.	kamus	Saya memakai kamus untuk mencari kata baru.
992:子	子	子	名詞につく接尾辞	机の上に本が一冊あります。	명사에 쓰이는 접미사	책상 위에 책 한 권이 있어요.	hậu tố dùng trong danh từ	Trên bàn có một quyển sách.	ปัจจัยท้ายคำที่ใช้ในคำนาม	บนโต๊ะมีหนังสือหนึ่งเล่ม	akhiran yang digunakan dalam kata nama	Di atas meja ada sebuah buku.	akhiran yang dipakai dalam kata benda	Di atas meja ada sebuah buku.
993:总	总	总	いつも; 総じて	彼はいつもとても早く学校に着きます。	항상; 대체로	그는 항상 아주 일찍 학교에 도착해요.	luôn; nói chung	Anh ấy luôn đến trường rất sớm.	มักจะ; โดยรวม	เขามักจะถึงโรงเรียนเช้ามาก	sentiasa; secara umum	Dia sentiasa tiba di sekolah sangat awal.	selalu; secara umum	Dia selalu tiba di sekolah sangat pagi.
999:做客	做客	做客	客として訪ねる	週末、友だちの家へ客として行きます。	손님으로 방문하다	주말에 저는 친구 집에 손님으로 가요.	đến làm khách; đi thăm	Cuối tuần tôi đến nhà bạn làm khách.	ไปเป็นแขก; ไปเยี่ยม	สุดสัปดาห์ฉันจะไปเป็นแขกที่บ้านเพื่อน	menjadi tetamu; melawat	Hujung minggu ini saya pergi ke rumah kawan sebagai tetamu.	bertamu; menjadi tamu	Akhir pekan ini saya pergi bertamu ke rumah teman.
