hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
2637:距	距	距	ကွာသည်; အကွာအဝေးရှိသည်	ကျောင်းက ဘူတာရုံနဲ့ နှစ်ကီလိုမီတာလောက် ကွာတယ်။	ចម្ងាយពី; ឃ្លាតពី	សាលារៀនឃ្លាតពីស្ថានីយប្រហែលពីរគីឡូម៉ែត្រ។	ຫ່າງຈາກ; ໄລຍະຫ່າງ	ໂຮງຮຽນຫ່າງຈາກສະຖານີປະມານສອງກິໂລແມັດ.	बाट दूरी हुनु; टाढा हुनु	विद्यालय स्टेशनबाट करिब दुई किलोमिटर टाढा छ।
2639:剧场	剧场	剧场	ပြဇာတ်ရုံ; ရုပ်ရှင်ရုံ	ပြဇာတ်ရုံအသစ်က နောက်အပတ် တရားဝင်ဖွင့်မယ်။	រោងល្ខោន; មហោស្រព	រោងល្ខោនថ្មីនឹងបើកជាផ្លូវការសប្តាហ៍ក្រោយ។	ໂຮງລະຄອນ	ໂຮງລະຄອນໃໝ່ຈະເປີດຢ່າງເປັນທາງການອາທິດໜ້າ.	रंगमञ्च; थिएटर	नयाँ थिएटर अर्को हप्ता औपचारिक रूपमा खुल्नेछ।
2643:具有	具有	具有	ရှိသည်; ပိုင်ဆိုင်သည်	ဒီစာအုပ်က ကိုးကားတန်ဖိုး အလွန်မြင့်မားတယ်။	មាន; កាន់កាប់	សៀវភៅនេះមានតម្លៃយោងខ្ពស់ណាស់។	ມີ; ຄອບຄອງ	ປຶ້ມນີ້ມີຄຸນຄ່າອ້າງອີງສູງຫຼາຍ.	हुनु; राख्नु	यो पुस्तकको सन्दर्भ मूल्य धेरै उच्च छ।
2651:开幕	开幕	开幕	ဖွင့်လှစ်သည်; စတင်သည်	ရုပ်ရှင်ပွဲတော်က ဒီည တရားဝင် ဖွင့်လှစ်မယ်။	បើកកម្មវិធី; ចាប់ផ្តើម	មហោស្រពភាពយន្តនឹងបើកជាផ្លូវការយប់នេះ។	ເປີດງານ; ເລີ່ມຕົ້ນ	ງານຮູບເງົາຈະເປີດຢ່າງເປັນທາງການຄືນນີ້.	उद्घाटन हुनु; सुरु हुनु	चलचित्र महोत्सव आज राति औपचारिक रूपमा सुरु हुनेछ।
2654:开通	开通	开通	ဖွင့်လှစ်အသုံးပြုစေသည်; ဝန်ဆောင်မှုဖွင့်သည်	ဒီမြေအောက်ရထားလိုင်းကို မနက်ဖြန် ဖွင့်လှစ်အသုံးပြုမယ်။	បើកឱ្យប្រើ; ដំណើរការ	ខ្សែរថភ្លើងក្រោមដីនេះនឹងបើកឱ្យប្រើថ្ងៃស្អែក។	ເປີດໃຊ້; ເປີດບໍລິການ	ສາຍລົດໄຟໃຕ້ດິນນີ້ຈະເປີດໃຊ້ມື້ອື່ນ.	सञ्चालनमा ल्याउनु; सेवा खोल्नु	यो मेट्रो लाइन भोलि सञ्चालनमा आउनेछ।
2655:开业	开业	开业	လုပ်ငန်းဖွင့်သည်	စာအုပ်ဆိုင်အသစ်က နောက်အပတ် ဖွင့်လှစ်မယ်။	បើកអាជីវកម្ម	ហាងសៀវភៅថ្មីនឹងបើកអាជីវកម្មសប្តាហ៍ក្រោយ។	ເປີດກິດຈະການ	ຮ້ານປຶ້ມໃໝ່ຈະເປີດກິດຈະການອາທິດໜ້າ.	व्यवसाय सुरु गर्नु	नयाँ पुस्तक पसल अर्को हप्ता खुल्नेछ।
2659:看作	看作	看作	အဖြစ်မြင်သည်; အဖြစ်သတ်မှတ်သည်	အားလုံးက သူ့ကို အဖွဲ့ရဲ့ အဓိကလူအဖြစ် မြင်ကြတယ်။	ចាត់ទុកជា	គ្រប់គ្នាចាត់ទុកគាត់ជាស្នូលរបស់ក្រុម។	ຖືວ່າເປັນ	ທຸກຄົນຖືລາວເປັນແກນຫຼັກຂອງທີມ.	को रूपमा हेर्नु	सबैले उसलाई टोलीको केन्द्रका रूपमा हेर्छन्।
2661:靠近	靠近	靠近	နီးကပ်သည်; ချဉ်းကပ်သည်	အန္တရာယ်ရှိတဲ့နေရာကို မနီးကပ်ပါနဲ့။	ខិតជិត; នៅជិត	សូមកុំខិតជិតតំបន់គ្រោះថ្នាក់។	ເຂົ້າໃກ້; ຢູ່ໃກ້	ກະລຸນາຢ່າເຂົ້າໃກ້ເຂດອັນຕະລາຍ.	नजिक जानु; नजिक हुनु	कृपया खतरनाक क्षेत्रमा नजिक नजानुहोस्।
2663:科研	科研	科研	သိပ္ပံသုတေသန	ဒီတက္ကသိုလ်က သိပ္ပံသုတေသနလုပ်ငန်းကို အလွန်အလေးထားတယ်။	ការស្រាវជ្រាវវិទ្យាសាស្ត្រ	សាកលវិទ្យាល័យនេះយកចិត្តទុកដាក់ខ្លាំងលើការស្រាវជ្រាវវិទ្យាសាស្ត្រ។	ການວິໄຈວິທະຍາສາດ	ມະຫາວິທະຍາໄລນີ້ໃຫ້ຄວາມສຳຄັນກັບການວິໄຈວິທະຍາສາດຫຼາຍ.	वैज्ञानिक अनुसन्धान	यो विश्वविद्यालयले वैज्ञानिक अनुसन्धानलाई धेरै महत्त्व दिन्छ।
2668:客服	客服	客服	ဖောက်သည်ဝန်ဆောင်မှု	အမှာစာပြဿနာကို ဖြေရှင်းဖို့ ဖောက်သည်ဝန်ဆောင်မှုကို ဆက်သွယ်ခဲ့တယ်။	សេវាអតិថិជន	ខ្ញុំបានទាក់ទងសេវាអតិថិជនដើម្បីដោះស្រាយបញ្ហាការបញ្ជាទិញ។	ບໍລິການລູກຄ້າ	ຂ້ອຍຕິດຕໍ່ບໍລິການລູກຄ້າເພື່ອແກ້ໄຂບັນຫາຄຳສັ່ງຊື້.	ग्राहक सेवा	अर्डर समस्या समाधान गर्न मैले ग्राहक सेवालाई सम्पर्क गरेँ।
2672:空中	空中	空中	လေထဲမှာ; ကောင်းကင်ထဲမှာ	စွန်က လေထဲမှာ အလွန်မြင့်မြင့် ပျံနေတယ်။	ក្នុងអាកាស	ខ្លែងហោះខ្ពស់ណាស់ក្នុងអាកាស។	ກາງອາກາດ	ວ່າວບິນສູງຫຼາຍຢູ່ກາງອາກາດ.	हावामा; आकाशमा	चङ्गा हावामा धेरै माथि उडिरहेको छ।
2674:口袋	口袋	口袋	အိတ်ကပ်	သူက သော့ကို အိတ်ကပ်ထဲ ထည့်လိုက်တယ်။	ហោប៉ៅ	គាត់ដាក់កូនសោចូលក្នុងហោប៉ៅ។	ຖົງເສື້ອ; ກະເປົາເສື້ອ	ລາວເອົາກະແຈໃສ່ຖົງເສື້ອ.	खल्ती	उसले साँचो खल्तीमा राख्यो।
2676:库	库	库	ဂိုဒေါင်; ဒေတာဘေ့စ်	ကုမ္ပဏီက အချက်အလက်တွေကို ဒေတာဘေ့စ်ထဲ သိမ်းထားတယ်။	ឃ្លាំង; មូលដ្ឋានទិន្នន័យ	ក្រុមហ៊ុនរក្សាទុកទិន្នន័យក្នុងមូលដ្ឋានទិន្នន័យ។	ສາງ; ຖານຂໍ້ມູນ	ບໍລິສັດເກັບຂໍ້ມູນໄວ້ໃນຖານຂໍ້ມູນ.	गोदाम; डाटाबेस	कम्पनीले सामग्री डाटाबेसमा राख्छ।
2678:宽度	宽度	宽度	အကျယ်	ဒီစားပွဲရဲ့ အကျယ်က တစ်မီတာပါ။	ទទឹង	ទទឹងតុនេះគឺមួយម៉ែត្រ។	ຄວາມກວ້າງ	ຄວາມກວ້າງຂອງໂຕະນີ້ແມ່ນໜຶ່ງແມັດ.	चौडाइ	यो टेबलको चौडाइ एक मिटर छ।
2679:亏	亏	亏	ရှုံးသည်; လိုနေသည်	ဒီဆိုင်က ပြီးခဲ့တဲ့လမှာ ငွေအတော်များများ ရှုံးခဲ့တယ်။	ខាត; ខ្វះ	ហាងនេះខាតប្រាក់មិនតិចទេកាលពីខែមុន។	ຂາດທຶນ; ຂາດ	ຮ້ານນີ້ເດືອນກ່ອນຂາດທຶນຫຼາຍ.	घाटा खानु; कमी हुनु	यो पसलले गत महिना धेरै घाटा खायो।
2686:老公	老公	老公	ခင်ပွန်း	သူမရဲ့ ခင်ပွန်းက ဒီနေ့ အလုပ်ချိန်ပိုလုပ်ပြီး ညအရမ်းနောက်ကျမယ်။	ប្តី	ប្តីរបស់នាងថ្ងៃនេះធ្វើការថែមម៉ោងដល់យប់ជ្រៅ។	ສາມີ	ສາມີຂອງນາງມື້ນີ້ເຮັດວຽກເພີ່ມເວລາຈົນດຶກຫຼາຍ.	श्रीमान्	उनका श्रीमान् आज धेरै अबेरसम्म ओभरटाइम गर्छन्।
2689:姥爷	姥爷	姥爷	မိခင်ဘက်အဘိုး	ကျွန်တော် ငယ်ငယ်တုန်းက နွေရာသီအားလပ်ရက်မှာ မိခင်ဘက်အဘိုးအိမ်ကို မကြာခဏ သွားတယ်။	ជីតាខាងម្តាយ	កាលខ្ញុំនៅក្មេង ខ្ញុំទៅផ្ទះជីតាខាងម្តាយញឹកញាប់នៅវិស្សមកាលរដូវក្តៅ។	ພໍ່ເຖົ້າຝ່າຍແມ່	ຕອນຂ້ອຍນ້ອຍ ຂ້ອຍມັກໄປບ້ານພໍ່ເຖົ້າຝ່າຍແມ່ໃນວັນພັກຮ້ອນ.	मामाघरका हजुरबुबा	सानो हुँदा म गर्मी बिदामा मामाघरका हजुरबुबाकहाँ अक्सर जान्थेँ।
2692:泪	泪	泪	မျက်ရည်	သူမ ဒီသတင်းကို ကြားပြီးနောက် မျက်ရည်ကျလာတယ်။	ទឹកភ្នែក	បន្ទាប់ពីនាងបានឮដំណឹងនេះ នាងបានស្រក់ទឹកភ្នែក។	ນ້ຳຕາ	ຫຼັງຈາກນາງໄດ້ຍິນຂ່າວນີ້ ນາງກໍນ້ຳຕາໄຫຼ.	आँसु	यो खबर सुनेपछि उनको आँसु झर्यो।
2693:类	类	类	အမျိုးအစား; မျိုး	ဒီလိုပြဿနာမျိုးကို သေသေချာချာ ကိုင်တွယ်ရမယ်။	ប្រភេទ; ជំពូក	បញ្ហាប្រភេទនេះត្រូវដោះស្រាយយ៉ាងម៉ត់ចត់។	ປະເພດ; ແນວ	ບັນຫາປະເພດນີ້ຕ້ອງຈັດການຢ່າງລະອຽດ.	प्रकार; वर्ग	यस प्रकारका समस्या सावधानीपूर्वक समाधान गर्नुपर्छ।
2694:泪水	泪水	泪水	မျက်ရည်များ	မျက်ရည်တွေက သူမမျက်နှာပေါ်ကနေ စီးကျလာတယ်။	ទឹកភ្នែក	ទឹកភ្នែកហូរចុះពីមុខរបស់នាង។	ນ້ຳຕາ	ນ້ຳຕາໄຫຼລົງຈາກໃບໜ້າຂອງນາງ.	आँसु	उनको अनुहारबाट आँसु बग्यो।
2700:离职	离职	离职	အလုပ်မှနုတ်ထွက်သည်	သူက နောက်လ အလုပ်မှနုတ်ထွက်ဖို့ ပြင်ဆင်နေတယ်။	លាឈប់ពីការងារ	គាត់គ្រោងលាឈប់ពីការងារខែក្រោយ។	ລາອອກຈາກວຽກ	ລາວກຽມລາອອກຈາກວຽກເດືອນໜ້າ.	जागिर छोड्नु; राजीनामा दिनु	ऊ अर्को महिना जागिर छोड्ने तयारीमा छ।
2702:里头	里头	里头	အထဲမှာ	ဘူးအထဲမှာ စာတစ်စောင် ထားထားတယ်။	ខាងក្នុង	នៅខាងក្នុងប្រអប់មានសំបុត្រមួយ។	ຂ້າງໃນ	ຂ້າງໃນກ່ອງມີຈົດໝາຍໜຶ່ງສະບັບ.	भित्र	बक्सभित्र एउटा चिठी राखिएको छ।
2704:力	力	力	အား; အင်အား	လူတစ်ယောက်ရဲ့ အင်အားက အကန့်အသတ်ရှိတယ်၊ အဖွဲ့က ပိုအရေးကြီးတယ်။	កម្លាំង	កម្លាំងមនុស្សម្នាក់មានកំណត់ ក្រុមសំខាន់ជាង។	ແຮງ; ກຳລັງ	ກຳລັງຂອງຄົນຄົນດຽວມີຈຳກັດ ທີມສຳຄັນກວ່າ.	शक्ति; बल	एक व्यक्तिको शक्ति सीमित हुन्छ, टोली अझ महत्त्वपूर्ण हुन्छ।
2712:连接	连接	连接	ချိတ်ဆက်သည်	ဒီလမ်းက မြို့ပြဧရိယာနှစ်ခုကို ချိတ်ဆက်ထားတယ်။	ភ្ជាប់	ផ្លូវនេះភ្ជាប់តំបន់ទីក្រុងពីរ។	ເຊື່ອມຕໍ່	ຖະໜົນນີ້ເຊື່ອມຕໍ່ສອງເຂດເມືອງ.	जोड्नु	यो बाटोले दुई सहरी क्षेत्र जोड्छ।
2715:脸色	脸色	脸色	မျက်နှာအရောင်; မျက်နှာထား	သူ့မျက်နှာအရောင် သိပ်မကောင်းဘူး၊ ပင်ပန်းနေကောင်းနေမယ်။	ពណ៌មុខ; ទឹកមុខ	ទឹកមុខរបស់គាត់មិនសូវល្អទេ ប្រហែលជានឿយហត់ហើយ។	ສີໜ້າ; ອາການໃບໜ້າ	ສີໜ້າຂອງລາວບໍ່ຄ່ອຍດີ ອາດຈະເມື່ອຍແລ້ວ.	अनुहारको रङ; अनुहारको भाव	उसको अनुहार राम्रो देखिँदैन, सायद थाकेको छ।
2719:量	量	量	ပမာဏ	ဒီတစ်ခါ အိမ်စာပမာဏက နည်းနည်းများတယ်။	បរិមាណ	បរិមាណកិច្ចការផ្ទះលើកនេះច្រើនបន្តិច។	ປະລິມານ	ປະລິມານວຽກບ້ານຄັ້ງນີ້ຫຼາຍໜ້ອຍໜຶ່ງ.	मात्रा	यस पटकको गृहकार्यको मात्रा अलि धेरै छ।
2725:领	领	领	လက်ခံယူသည်; ကော်လာ	အစည်းအဝေးစာရွက်စာတမ်းတွေကို ရှေ့ကောင်တာမှာ သွားယူပါ။	ទទួល; ក	សូមទៅកន្លែងទទួលភ្ញៀវដើម្បីទទួលឯកសារកិច្ចប្រជុំ។	ຮັບ; ຄໍເສື້ອ	ກະລຸນາໄປຮັບເອກະສານການປະຊຸມທີ່ເຄົາເຕີຕ້ອນຮັບ.	प्राप्त गर्नु; कलर	कृपया रिसेप्सनमा बैठक सामग्री लिनुहोस्।
2726:领带	领带	领带	နက်ကတိုင်	သူ ဒီနေ့ အပြာရောင်နက်ကတိုင်တစ်ခု ဝတ်ထားတယ်။	ក្រវ៉ាត់ក	ថ្ងៃនេះគាត់ពាក់ក្រវ៉ាត់កពណ៌ខៀវមួយ។	ເນັກໄທ	ມື້ນີ້ລາວໃສ່ເນັກໄທສີຟ້າເສັ້ນໜຶ່ງ.	टाई	उसले आज नीलो टाई लगाएको छ।
2728:领取	领取	领取	လက်ခံယူသည်	ကျောင်းသားတွေက မှတ်ပုံတင်နဲ့ သင်ခန်းစာစာအုပ်တွေကို လက်ခံယူနိုင်တယ်။	ទទួលយក	សិស្សអាចយកសៀវភៅសិក្សាដោយបង្ហាញឯកសារ។	ຮັບເອົາ	ນັກຮຽນສາມາດໃຊ້ເອກະສານໄປຮັບປຶ້ມຮຽນໄດ້.	प्राप्त गर्नु; लिनु	विद्यार्थीहरूले कागजात देखाएर पाठ्यपुस्तक लिन सक्छन्।
2731:令	令	令	ဖြစ်စေသည်; ဖြစ်လာစေသည်	ဒီရလဒ်က အားလုံးကို အလွန်ကျေနပ်စေတယ်။	ធ្វើឱ្យ	លទ្ធផលនេះធ្វើឱ្យគ្រប់គ្នាពេញចិត្តណាស់។	ເຮັດໃຫ້	ຜົນນີ້ເຮັດໃຫ້ທຸກຄົນພໍໃຈຫຼາຍ.	गराउनु; बनाउन	यो नतिजाले सबैलाई धेरै सन्तुष्ट बनायो।
2733:流感	流感	流感	တုပ်ကွေး	မကြာသေးမီက တုပ်ကွေးက တော်တော် ပြင်းထန်နေတယ်။	ផ្តាសាយធំ	ថ្មីៗនេះផ្តាសាយធំធ្ងន់ធ្ងរបន្តិច។	ໄຂ້ຫວັດໃຫຍ່	ຊ່ວງນີ້ໄຂ້ຫວັດໃຫຍ່ຄ່ອນຂ້າງຮ້າຍແຮງ.	फ्लु; इन्फ्लुएन्जा	हालै फ्लु अलि गम्भीर छ।
2735:留言	留言	留言	စာတိုချန်ထားသည်; မှတ်ချက်	ကျွန်တော် မရှိရင် စာတိုချန်ထားပေးပါ။	ទុកសារ; សារ	បើខ្ញុំមិននៅ សូមទុកសារឱ្យខ្ញុំ។	ຝາກຂໍ້ຄວາມ; ຂໍ້ຄວາມ	ຖ້າຂ້ອຍບໍ່ຢູ່ ກະລຸນາຝາກຂໍ້ຄວາມໃຫ້ຂ້ອຍ.	सन्देश छोड्नु; सन्देश	म नभए कृपया मलाई सन्देश छोड्नुहोस्।
2738:录	录	录	မှတ်တမ်းတင်သည်	ဆရာက ဒီစကားပြောခန်းကို မှတ်တမ်းတင်ထားတယ်။	ថតសំឡេង; កត់ត្រា	គ្រូបានថតការសន្ទនាផ្នែកនេះទុក។	ບັນທຶກ	ຄູໄດ້ບັນທຶກບົດສົນທະນາຕອນນີ້ໄວ້.	रेकर्ड गर्नु	शिक्षकले यो कुराकानी रेकर्ड गरे।
2741:路人	路人	路人	လမ်းသွားလမ်းလာ	လမ်းသွားလမ်းလာအနည်းငယ်က အသက်ကြီးသူအတွက် ကားခေါ်ပေးတယ်။	អ្នកដំណើរតាមផ្លូវ	អ្នកដំណើរតាមផ្លូវពីរបីនាក់ជួយហៅរថយន្តឱ្យមនុស្សចាស់។	ຄົນຜ່ານທາງ	ຄົນຜ່ານທາງສອງສາມຄົນຊ່ວຍໂທຫາລົດໃຫ້ຄົນເຖົ້າ.	बाटो हिँड्ने व्यक्ति	केही बाटो हिँड्ने मानिसले बूढा व्यक्तिका लागि गाडी बोलाइदिए।
2742:路线	路线	路线	လမ်းကြောင်း	ဧည့်လမ်းညွှန်က ဒီနေ့လမ်းကြောင်းကို ကျွန်တော်တို့ကို ရှင်းပြတယ်။	ផ្លូវ; ខ្សែផ្លូវ	មគ្គុទ្ទេសក៍បានប្រាប់យើងអំពីផ្លូវថ្ងៃនេះ។	ເສັ້ນທາງ	ໄກ້ນຳທ່ຽວໄດ້ອະທິບາຍເສັ້ນທາງມື້ນີ້ໃຫ້ພວກເຮົາ.	मार्ग; रुट	गाइडले हामीलाई आजको मार्गबारे बतायो।
2745:旅行社	旅行社	旅行社	ခရီးသွားအေဂျင်စီ	ကျွန်တော်တို့ ခရီးသွားအေဂျင်စီမှတစ်ဆင့် လေယာဉ်လက်မှတ်မှာခဲ့တယ်။	ក្រុមហ៊ុនទេសចរណ៍	យើងបានកក់សំបុត្រយន្តហោះតាមក្រុមហ៊ុនទេសចរណ៍។	ບໍລິສັດນຳທ່ຽວ	ພວກເຮົາຈອງປີ້ຍົນຜ່ານບໍລິສັດນຳທ່ຽວ.	यात्रा एजेन्सी	हामीले यात्रा एजेन्सीमार्फत हवाई टिकट बुक गर्यौँ।
2749:买卖	买卖	买卖	အရောင်းအဝယ်; စီးပွားရေးကိစ္စ	ဒီအရောင်းအဝယ်ကို နှစ်ဖက်လုံး အလွန်ကျေနပ်ကြတယ်။	ការជួញដូរ; អាជីវកម្ម	ការជួញដូរនេះធ្វើឱ្យភាគីទាំងពីរពេញចិត្តណាស់។	ການຊື້ຂາຍ; ທຸລະກິດ	ການຊື້ຂາຍຄັ້ງນີ້ທັງສອງຝ່າຍພໍໃຈຫຼາຍ.	किनबेच; कारोबार	यो कारोबारबाट दुवै पक्ष धेरै सन्तुष्ट छन्।
2752:毛笔	毛笔	毛笔	တရုတ်ရေးဘရပ်ရှ်	အဘိုးက တရုတ်ရေးဘရပ်ရှ်နဲ့ နွေဦးပွဲတော်စာတန်းရေးတယ်။	ជក់សរសេរចិន	ជីតាប្រើជក់សរសេរចិនសរសេរពាក្យជូនពរបុណ្យចូលឆ្នាំ។	ພູ່ກັນຂຽນຈີນ	ພໍ່ເຖົ້າໃຊ້ພູ່ກັນຂຽນຄຳອວຍພອນປີໃໝ່.	चिनियाँ लेख्ने ब्रस	हजुरबुवाले चिनियाँ ब्रसले वसन्त चाडका दोहा लेख्नुहुन्छ।
2755:没法儿	没法儿	没法儿	နည်းလမ်းမရှိ; မလုပ်နိုင်	မိုးအရမ်းသည်းနေတော့ ကျွန်တော်တို့ အပြင်မထွက်နိုင်ဘူး။	គ្មានវិធី; មិនអាច	ភ្លៀងធ្លាក់ខ្លាំងពេក យើងមិនអាចចេញទៅក្រៅបានទេ។	ບໍ່ມີວິທີ; ບໍ່ສາມາດ	ຝົນຕົກໜັກເກີນໄປ ພວກເຮົາອອກໄປຂ້າງນອກບໍ່ໄດ້.	उपाय छैन; सकिँदैन	पानी धेरै ठूलो परेकाले हामी बाहिर जान सक्दैनौँ।
2756:玫瑰	玫瑰	玫瑰	နှင်းဆီ	ပန်းဆိုင်ဝမှာ နှင်းဆီများစွာ ခင်းထားတယ်။	ផ្កាកុលាប	នៅមុខហាងផ្កាមានផ្កាកុលាបច្រើនដាក់តាំង។	ດອກກຸຫຼາບ	ຢູ່ໜ້າຮ້ານດອກໄມ້ມີດອກກຸຫຼາບຫຼາຍວາງຢູ່.	गुलाफ	फूल पसलको अगाडि धेरै गुलाफ राखिएका छन्।
2759:美味	美味	美味	အရသာရှိသော; အရသာရှိအစားအစာ	ဒီဟင်းက အရမ်းအရသာရှိတယ်။	ឆ្ងាញ់; អាហារឆ្ងាញ់	ម្ហូបនេះឆ្ងាញ់ណាស់។	ແຊບ; ອາຫານແຊບ	ອາຫານຈານນີ້ແຊບຫຼາຍ.	स्वादिष्ट; स्वादिष्ट खाना	यो परिकार धेरै स्वादिष्ट छ।
2761:门诊	门诊	门诊	အပြင်လူနာဌာန	သူ မနက်ပိုင်း ဆေးရုံကို အပြင်လူနာပြဖို့ သွားတယ်။	ពិគ្រោះជំងឺក្រៅ	ព្រឹកនេះគាត់ទៅមន្ទីរពេទ្យពិនិត្យជំងឺក្រៅ។	ການກວດຄົນເຈັບນອກ	ຕອນເຊົ້າລາວໄປໂຮງໝໍເພື່ອກວດຄົນເຈັບນອກ.	बहिरंग विभाग; ओपीडी	ऊ बिहान अस्पतालको बहिरंग विभागमा जाँच गराउन गयो।
2762:迷	迷	迷	ပရိသတ်; ဝါသနာရှင်	သူက ဘတ်စကက်ဘောဝါသနာရှင်တစ်ယောက်ဖြစ်တယ်။	អ្នកគាំទ្រ; អ្នកចូលចិត្ត	គាត់ជាអ្នកគាំទ្របាល់បោះម្នាក់។	ແຟນ; ຜູ້ຊື່ນຊອບ	ລາວເປັນແຟນບານບ້ວງ.	प्रशंसक; शौकीन	ऊ बास्केटबलको ठूलो प्रशंसक हो।
2767:面2	面2	面	ဘက်; မျက်နှာပြင်	နံရံရဲ့ ဒီဘက်ကို ပြန်ဆေးသုတ်ဖို့လိုတယ်။	ផ្នែក; ផ្ទៃ	ផ្នែកនេះនៃជញ្ជាំងត្រូវលាបថ្នាំឡើងវិញ។	ດ້ານ; ພື້ນຜິວ	ດ້ານນີ້ຂອງກຳແພງຕ້ອງທາສີໃໝ່.	पक्ष; सतह	पर्खालको यो पक्ष फेरि रंग्याउनुपर्छ।
2770:面向	面向	面向	ဦးတည်သည်; ရည်ရွယ်သည်	ဒီသင်တန်းက စတင်လေ့လာသူများအတွက် ရည်ရွယ်ထားတယ်။	ឆ្ពោះទៅ; សម្រាប់	វគ្គសិក្សានេះសម្រាប់អ្នកចាប់ផ្តើមរៀន។	ມຸ່ງໄປຫາ; ສຳລັບ	ຫຼັກສູດນີ້ມຸ່ງໄປຫາຜູ້ເລີ່ມຮຽນ.	लक्षित; उन्मुख	यो पाठ्यक्रम प्रारम्भिक विद्यार्थीहरूका लागि लक्षित छ।
2771:描述	描述	描述	ဖော်ပြသည်; ရှင်းပြသည်	ဖြစ်စဉ်ကို နည်းနည်း ဖော်ပြပါ။	ពិពណ៌នា	សូមពិពណ៌នាអំពីដំណើររឿងបន្តិច។	ພັນລະນາ; ອະທິບາຍ	ກະລຸນາພັນລະນາເຫດການທີ່ເກີດຂຶ້ນໜ້ອຍໜຶ່ງ.	वर्णन गर्नु	कृपया घटनाको प्रक्रिया छोटकरीमा वर्णन गर्नुहोस्।
2773:名称	名称	名称	အမည်; ခေါင်းစဉ်	ပုံစံထဲမှာ ကုမ္ပဏီအမည် ဖြည့်ပါ။	ឈ្មោះ; ចំណងជើង	សូមបំពេញឈ្មោះក្រុមហ៊ុនក្នុងសំណុំបែបបទ។	ຊື່; ຫົວຂໍ້	ກະລຸນາຕື່ມຊື່ບໍລິສັດໃນແບບຟອມ.	नाम; शीर्षक	कृपया फाराममा कम्पनीको नाम भर्नुहोस्।
2779:命1	命1	命	အသက်; ကံကြမ္မာ	ဒီခွဲစိတ်မှုက သူ့အသက်ကို ကယ်ခဲ့တယ်။	ជីវិត; វាសនា	ការវះកាត់លើកនេះបានសង្គ្រោះជីវិតគាត់។	ຊີວິດ; ໂຊກຊະຕາ	ການຜ່າຕັດຄັ້ງນີ້ຊ່ວຍຊີວິດລາວໄວ້.	जीवन; भाग्य	यो शल्यक्रियाले उसको ज्यान बचायो।
2790:难度	难度	难度	ခက်ခဲမှုအဆင့်	ဒီမေးခွန်းရဲ့ ခက်ခဲမှုအဆင့် မနည်းဘူး။	កម្រិតភាពលំបាក	លំហាត់នេះមានកម្រិតភាពលំបាកមិនតិចទេ។	ລະດັບຄວາມຍາກ	ຄວາມຍາກຂອງໂຈດນີ້ບໍ່ນ້ອຍເລີຍ.	कठिनाइ	यो प्रश्नको कठिनाइ कम छैन।
2791:难以	难以	难以	လုပ်ရန်ခက်ခဲသည်	ဒီပြဿနာကို အချိန်တိုအတွင်း ဖြေရှင်းရန် ခက်ခဲသည်။	ពិបាកក្នុងការ	បញ្ហានេះពិបាកដោះស្រាយក្នុងរយៈពេលខ្លី។	ຍາກທີ່ຈະ	ບັນຫານີ້ຍາກທີ່ຈະແກ້ໄຂໃນໄລຍະສັ້ນ.	गर्न गाह्रो	यो समस्या छोटो समयमा समाधान गर्न गाह्रो छ।
2792:男子	男子	男子	အမျိုးသား	လူငယ်အမျိုးသားတစ်ဦး လမ်းမေးနေတယ်။	បុរស	បុរសវ័យក្មេងម្នាក់កំពុងសួរផ្លូវ។	ຜູ້ຊາຍ	ຜູ້ຊາຍໜຸ່ມຄົນໜຶ່ງກຳລັງຖາມທາງ.	पुरुष	एक जना युवा पुरुष बाटो सोधिरहेका छन्।
2793:闹	闹	闹	ဆူညံသည်; ပြဿနာရှာသည်	အပြင်မှာ အရမ်းဆူညံလို့ ကျွန်တော် မနားနိုင်ဘူး။	រំខាន; បង្ករឿង	ខាងក្រៅរំខានពេក ខ្ញុំសម្រាកមិនបានទេ។	ສຽງດັງ; ກໍ່ເລື່ອງ	ຂ້າງນອກສຽງດັງເກີນໄປ ຂ້ອຍພັກຜ່ອນບໍ່ໄດ້.	होहल्ला हुनु; समस्या खडा गर्नु	बाहिर धेरै होहल्ला भएकाले म आराम गर्न सक्दिनँ।
2794:闹钟	闹钟	闹钟	နှိုးစက်နာရီ	ငါ နှိုးစက်ကို မနက်ခြောက်နာရီမှာထားတယ်။	នាឡិការោទ៍	ខ្ញុំកំណត់នាឡិការោទ៍នៅម៉ោងប្រាំមួយព្រឹក។	ໂມງປຸກ	ຂ້ອຍຕັ້ງໂມງປຸກໄວ້ຕອນຫົກໂມງເຊົ້າ.	अलार्म घडी	मैले अलार्म घडी बिहान छ बजेमा मिलाएँ।
2797:年初	年初	年初	နှစ်အစ	နှစ်အစမှာ ကုမ္ပဏီက အစီအစဉ်သစ်တစ်ခု ချမှတ်ခဲ့တယ်။	ដើមឆ្នាំ	នៅដើមឆ្នាំ ក្រុមហ៊ុនបានរៀបចំផែនការថ្មី។	ຕົ້ນປີ	ຕົ້ນປີບໍລິສັດໄດ້ວາງແຜນໃໝ່.	वर्षको सुरुवात	वर्षको सुरुवातमा कम्पनीले नयाँ योजना बनायो।
