hsk_key	source_word	simplified	JA	example_JA	KO	example_KO	VI	example_VI	TH	example_TH	MS	example_MS	ID	example_ID
1502:美景	美景	美景	美しい景色	山の美しい景色は忘れられません。	아름다운 경치	산의 아름다운 경치는 잊기 어렵습니다.	cảnh đẹp	Phong cảnh đẹp trên núi khiến người ta khó quên.	ทิวทัศน์สวยงาม	ทิวทัศน์สวยงามบนภูเขาน่าจดจำ.	pemandangan indah	Pemandangan indah di gunung sukar dilupakan.	pemandangan indah	Pemandangan indah di gunung sulit dilupakan.
1504:美食	美食	美食	おいしい料理; グルメ	ここには地元のおいしい料理がたくさんあります。	맛있는 음식; 미식	이곳에는 현지 맛있는 음식이 많습니다.	món ngon; ẩm thực ngon	Ở đây có rất nhiều món ngon địa phương.	อาหารอร่อย	ที่นี่มีอาหารท้องถิ่นอร่อยมากมาย.	makanan lazat	Di sini ada banyak makanan tempatan yang lazat.	makanan lezat	Di sini ada banyak makanan lokal yang lezat.
1510:面试	面试	面试	面接	彼は明日の午前中に面接を受けます。	면접	그는 내일 오전에 면접에 참가합니다.	phỏng vấn	Anh ấy sẽ tham gia phỏng vấn vào sáng mai.	สัมภาษณ์งาน; การสัมภาษณ์	เขาจะเข้าร่วมการสัมภาษณ์พรุ่งนี้เช้า.	temu duga	Dia akan menghadiri temu duga pagi esok.	wawancara	Dia akan mengikuti wawancara besok pagi.
1513:末	末	末	末; 終わり	六月末に学校は休みに入ります。	말; 끝	6월 말에 학교가 방학합니다.	cuối; phần cuối	Cuối tháng sáu, trường bắt đầu nghỉ.	ปลาย; ตอนท้าย	ปลายเดือนมิถุนายนโรงเรียนจะปิดเทอม.	akhir	Cuti sekolah bermula pada akhir Jun.	akhir	Liburan sekolah dimulai pada akhir Juni.
1514:母女	母女	母女	母と娘	その母娘は一緒に旅行に行きます。	모녀; 어머니와 딸	그 모녀는 함께 여행을 갑니다.	mẹ con gái; mẹ và con gái	Hai mẹ con gái cùng đi du lịch.	แม่กับลูกสาว	แม่กับลูกสาวคู่นี้ไปเที่ยวด้วยกัน.	ibu dan anak perempuan	Ibu dan anak perempuan itu melancong bersama.	ibu dan anak perempuan	Ibu dan anak perempuan itu bepergian bersama.
1516:母子	母子	母子	母と息子	その母子は南部に住んでいます。	모자; 어머니와 아들	그 모자는 남부에 삽니다.	mẹ con trai; mẹ và con trai	Hai mẹ con trai sống ở miền nam.	แม่กับลูกชาย	แม่กับลูกชายคู่นี้อาศัยอยู่ทางใต้.	ibu dan anak lelaki	Ibu dan anak lelaki itu tinggal di bahagian selatan.	ibu dan anak laki-laki	Ibu dan anak laki-laki itu tinggal di bagian selatan.
1519:目的地	目的地	目的地	目的地; 行き先	私たちの行き先は北京です。	목적지	우리의 목적지는 베이징입니다.	điểm đến	Điểm đến của chúng tôi là Bắc Kinh.	จุดหมายปลายทาง	จุดหมายปลายทางของเราคือปักกิ่ง.	destinasi	Destinasi kami ialah Beijing.	tujuan; destinasi	Tujuan kami adalah Beijing.
1522:南部	南部	南部	南の地域; 南部	この国の南の地域はとても暖かいです。	남부	이 나라의 남부는 매우 따뜻합니다.	miền nam; phần phía nam	Miền nam của đất nước này rất ấm.	ภาคใต้; ทางตอนใต้	ทางตอนใต้ของประเทศนี้อบอุ่นมาก.	bahagian selatan	Bahagian selatan negara ini sangat panas.	bagian selatan	Bagian selatan negara ini sangat hangat.
1524:男士	男士	男士	男性; 紳士	男性用トイレは左側にあります。	남성; 신사	남자 화장실은 왼쪽에 있습니다.	nam giới; quý ông	Nhà vệ sinh nam ở bên trái.	สุภาพบุรุษ; ผู้ชาย	ห้องน้ำชายอยู่ทางซ้าย.	lelaki; tuan	Tandas lelaki berada di sebelah kiri.	pria; bapak	Toilet pria ada di sebelah kiri.
1526:难忘	难忘	难忘	忘れがたい	今回の旅行はとても忘れがたいものでした。	잊기 어렵다; 잊지 못할	이번 여행은 매우 잊지 못할 여행이었습니다.	khó quên	Chuyến đi lần này rất khó quên.	น่าจดจำ; ลืมยาก	การเดินทางครั้งนี้น่าจดจำมาก.	sukar dilupakan	Perjalanan kali ini sangat sukar dilupakan.	sulit dilupakan	Perjalanan kali ini sangat sulit dilupakan.
1527:男性	男性	男性	男の人; 男性	この活動は男性も女性も歓迎します。	남성	이 활동은 남성과 여성 모두를 환영합니다.	nam giới; nam	Hoạt động này chào đón cả nam và nữ.	เพศชาย; ผู้ชาย	กิจกรรมนี้ต้อนรับทั้งผู้ชายและผู้หญิง.	lelaki; jantina lelaki	Aktiviti ini mengalu-alukan lelaki dan wanita.	laki-laki; pria	Kegiatan ini menerima laki-laki dan perempuan.
1530:内心	内心	内心	内心; 心の中	彼は内心では実はとても緊張しています。	속마음; 내심	그는 속으로 사실 매우 긴장하고 있습니다.	nội tâm; trong lòng	Trong lòng, anh ấy thật ra rất căng thẳng.	ในใจ; ความรู้สึกภายใน	จริง ๆ แล้วในใจเขาตื่นเต้นมาก.	dalam hati; perasaan dalaman	Dalam hatinya, dia sebenarnya sangat gementar.	dalam hati; batin	Dalam hati, dia sebenarnya sangat gugup.
1531:能否	能否	能否	できるかどうか	早めに申し込めるかどうか伺ってもいいですか。	가능한지; 할 수 있는지	미리 신청할 수 있는지 여쭤봐도 될까요?	có thể hay không	Xin hỏi liệu tôi có thể đăng ký trước không?	สามารถหรือไม่	ขอถามว่าสามารถสมัครล่วงหน้าได้ไหม.	sama ada boleh	Bolehkah saya bertanya sama ada boleh mendaftar awal?	apakah bisa	Bolehkah saya bertanya apakah bisa mendaftar lebih awal?
1532:能够	能够	能够	できる; 可能である	彼は一人で仕事を終えることができます。	할 수 있다; 가능하다	그는 독립적으로 일을 완성할 수 있습니다.	có thể	Anh ấy có thể hoàn thành công việc một cách độc lập.	สามารถ	เขาสามารถทำงานให้เสร็จได้ด้วยตนเอง.	dapat; mampu	Dia mampu menyiapkan kerja sendiri.	dapat; mampu	Dia mampu menyelesaikan pekerjaan secara mandiri.
1535:年底	年底	年底	年末	会社は年末に食事会を開きます。	연말	회사는 연말에 회식을 열 것입니다.	cuối năm	Công ty sẽ tổ chức bữa ăn chung vào cuối năm.	ปลายปี	บริษัทจะจัดงานเลี้ยงอาหารตอนปลายปี.	akhir tahun	Syarikat akan mengadakan jamuan pada akhir tahun.	akhir tahun	Perusahaan akan mengadakan makan bersama pada akhir tahun.
1539:女性	女性	女性	女の人; 女性	この店には女性客がたくさんいます。	여성	이 가게에는 여성 손님이 많습니다.	nữ giới; phụ nữ	Cửa hàng này có nhiều khách hàng nữ.	เพศหญิง; ผู้หญิง	ร้านนี้มีลูกค้าผู้หญิงจำนวนมาก.	wanita; perempuan	Kedai ini mempunyai ramai pelanggan wanita.	wanita; perempuan	Toko ini memiliki banyak pelanggan perempuan.
1543:排	排	排	並ぶ; 列	皆が入口で列に並んでいます。	줄을 서다; 줄	모두가 문 앞에서 줄을 서고 있습니다.	xếp hàng; hàng	Mọi người đang xếp hàng ở cửa.	ต่อแถว; แถว	ทุกคนกำลังต่อแถวที่หน้าประตู.	beratur; baris	Semua orang sedang beratur di pintu.	antre; baris	Semua orang sedang antre di pintu.
1544:牌	牌	牌	札; 看板; ブランド	入口の看板には営業時間が書いてあります。	표지판; 카드; 브랜드	입구의 표지판에 영업시간이 적혀 있습니다.	biển; thẻ; nhãn hiệu	Biển ở cửa ghi giờ mở cửa.	ป้าย; ไพ่; ยี่ห้อ	ป้ายหน้าประตูเขียนเวลาเปิดทำการไว้.	papan tanda; kad; jenama	Papan tanda di pintu menunjukkan waktu perniagaan.	papan tanda; kartu; merek	Papan tanda di pintu menunjukkan jam buka.
1546:排球	排球	排球	バレーボール	私たちは午後にバレーボールをします。	배구	우리는 오후에 배구를 합니다.	bóng chuyền	Chiều nay chúng tôi chơi bóng chuyền.	วอลเลย์บอล	บ่ายนี้พวกเราเล่นวอลเลย์บอล.	bola tampar	Kami bermain bola tampar pada waktu petang.	bola voli	Kami bermain bola voli sore ini.
1547:牌子	牌子	牌子	ブランド; 看板	このブランドのかばんはとても人気があります。	브랜드; 표지판	이 브랜드의 가방은 매우 인기가 많습니다.	nhãn hiệu; biển hiệu	Túi của nhãn hiệu này rất được ưa chuộng.	ยี่ห้อ; ป้าย	กระเป๋ายี่ห้อนี้เป็นที่นิยมมาก.	jenama; papan tanda	Beg jenama ini sangat popular.	merek; papan tanda	Tas merek ini sangat populer.
1560:葡萄酒	葡萄酒	葡萄酒	ワイン	夕食の時、彼らはワインを少し飲みました。	포도주; 와인	저녁 식사 때 그들은 와인을 조금 마셨습니다.	rượu vang	Trong bữa tối, họ uống một chút rượu vang.	ไวน์	ตอนอาหารเย็นพวกเขาดื่มไวน์เล็กน้อย.	wain	Mereka minum sedikit wain semasa makan malam.	anggur; wine	Saat makan malam, mereka minum sedikit anggur.
1562:普通	普通	普通	普通の; 一般的な	これは普通の食堂です。	보통의; 일반적인	이곳은 보통 식당입니다.	bình thường; thông thường	Đây là một quán ăn bình thường.	ธรรมดา; ทั่วไป	นี่เป็นร้านอาหารธรรมดาแห่งหนึ่ง.	biasa; umum	Ini sebuah restoran biasa.	biasa; umum	Ini adalah restoran biasa.
1564:期	期	期	期間; 期	このコースは三つの期間に分かれています。	기간; 기	이 과정은 세 단계로 나뉩니다.	kỳ; giai đoạn	Khóa học này được chia thành ba giai đoạn.	ช่วง; ระยะ	หลักสูตรนี้แบ่งเป็นสามช่วง.	tempoh; fasa	Kursus ini dibahagikan kepada tiga fasa.	periode; tahap	Kursus ini dibagi menjadi tiga tahap.
1565:期末	期末	期末	学期末; 期末	期末試験が近づいています。	기말	기말시험이 곧 다가옵니다.	cuối kỳ	Kỳ thi cuối kỳ sắp đến.	ปลายภาค	การสอบปลายภาคใกล้จะมาถึงแล้ว.	akhir penggal	Peperiksaan akhir penggal semakin hampir.	akhir semester	Ujian akhir semester sudah dekat.
1566:期中	期中	期中	学期の中ごろ; 中間	中間試験は来週です。	중간; 중간고사	중간고사는 다음 주입니다.	giữa kỳ	Kỳ thi giữa kỳ vào tuần sau.	กลางภาค	การสอบกลางภาคอยู่สัปดาห์หน้า.	pertengahan penggal	Peperiksaan pertengahan penggal pada minggu depan.	tengah semester; ujian tengah semester	Ujian tengah semester ada minggu depan.
1569:起到	起到	起到	役割を果たす; 効果を上げる	この活動はとてもよい効果を上げました。	역할을 하다; 효과를 내다	이 활동은 매우 좋은 효과를 냈습니다.	có tác dụng; phát huy	Hoạt động này đã có tác dụng rất tốt.	มีบทบาท; เกิดผล	กิจกรรมนี้เกิดผลดีมาก.	memainkan peranan; memberi kesan	Aktiviti ini memberi kesan yang sangat baik.	berperan; memberi efek	Kegiatan ini memberi efek yang sangat baik.
1570:气	气	气	空気; ガス	自転車のタイヤの空気が抜けています。	공기; 기체	자전거 타이어에 공기가 없습니다.	khí; hơi	Lốp xe đạp hết hơi rồi.	ลม; ก๊าซ	ยางจักรยานไม่มีลมแล้ว.	angin; gas	Tayar basikal itu sudah tiada angin.	udara; gas	Ban sepeda itu sudah tidak ada anginnya.
1572:汽水	汽水	汽水	炭酸飲料	子どもたちは炭酸飲料を飲むのが好きです。	탄산음료	아이들은 탄산음료를 마시는 것을 좋아합니다.	nước ngọt có ga	Trẻ em thích uống nước ngọt có ga.	น้ำอัดลม	เด็ก ๆ ชอบดื่มน้ำอัดลม.	minuman berkarbonat	Kanak-kanak suka minum minuman berkarbonat.	minuman bersoda	Anak-anak suka minum minuman bersoda.
1573:气温	气温	气温	気温	今日の気温は昨日より高いです。	기온	오늘 기온은 어제보다 높습니다.	nhiệt độ không khí	Nhiệt độ hôm nay cao hơn hôm qua.	อุณหภูมิอากาศ	อุณหภูมิวันนี้สูงกว่าเมื่อวาน.	suhu udara	Suhu hari ini lebih tinggi daripada semalam.	suhu udara	Suhu hari ini lebih tinggi daripada kemarin.
1574:千克	千克	千克	キログラム	この袋の米は五キログラムあります。	킬로그램	이 쌀 한 봉지는 5킬로그램입니다.	ki-lô-gam	Bao gạo này nặng năm ki-lô-gam.	กิโลกรัม	ข้าวถุงนี้หนักห้ากิโลกรัม.	unit kilogram	Beg beras ini beratnya lima kilogram.	satuan kilogram	Kantong beras ini beratnya lima kilogram.
1577:前方	前方	前方	前の方; 前方	前方に交差点があります。	앞쪽; 전방	앞쪽에 교차로가 있습니다.	phía trước	Phía trước có một ngã tư.	ข้างหน้า; ด้านหน้า	ข้างหน้ามีสี่แยกหนึ่งแห่ง.	hadapan; di depan	Di hadapan ada satu simpang.	depan; di depan	Di depan ada sebuah persimpangan.
1578:前后	前后	前后	前後; およそ	会議は前後合わせて二時間かかりました。	전후; 앞뒤	회의는 전후로 모두 두 시간이 걸렸습니다.	trước sau; khoảng	Cuộc họp trước sau mất khoảng hai giờ.	ก่อนหลัง; ราว ๆ	การประชุมใช้เวลารวมราวสองชั่วโมง.	sebelum dan selepas; kira-kira	Mesyuarat itu mengambil masa kira-kira dua jam keseluruhannya.	sebelum dan sesudah; sekitar	Rapat itu total memakan waktu sekitar dua jam.
1579:强	强	强	強い	このチームはとても強いです。	강하다	이 팀은 매우 강합니다.	mạnh	Đội này rất mạnh.	แข็งแกร่ง; เก่ง	ทีมนี้แข็งแกร่งมาก.	kuat	Pasukan ini sangat kuat.	kuat	Tim ini sangat kuat.
1582:巧	巧	巧	偶然だ; 巧みな	本当に偶然ですね、また会いました。	우연하다; 교묘하다	정말 우연이네요, 우리가 또 만났습니다.	trùng hợp; khéo	Thật trùng hợp, chúng ta lại gặp nhau.	บังเอิญ; ชำนาญ	บังเอิญจริง ๆ พวกเราเจอกันอีกแล้ว.	kebetulan; mahir	Betul-betul kebetulan, kita bertemu lagi.	kebetulan; terampil	Benar-benar kebetulan, kita bertemu lagi.
1585:琴	琴	琴	楽器; 琴	彼女は子どものころから楽器の演奏を習っています。	악기	그녀는 어릴 때부터 악기 연주를 배웠습니다.	đàn; nhạc cụ	Cô ấy học chơi đàn từ nhỏ.	เครื่องดนตรี	เธอเรียนเล่นเครื่องดนตรีมาตั้งแต่เด็ก.	alat muzik	Dia belajar bermain alat muzik sejak kecil.	alat musik	Dia belajar memainkan alat musik sejak kecil.
1587:青年	青年	青年	若者; 青年	多くの若者がこのスポーツを好きです。	청년; 젊은이	많은 청년들이 이 운동을 좋아합니다.	thanh niên; người trẻ	Nhiều thanh niên thích môn thể thao này.	เยาวชน; คนหนุ่มสาว	เยาวชนจำนวนมากชอบกีฬานี้.	belia; orang muda	Ramai belia menyukai sukan ini.	pemuda; anak muda	Banyak anak muda menyukai olahraga ini.
1591:球队	球队	球队	スポーツチーム	このチームには新しいメンバーがたくさんいます。	구단; 팀	이 팀에는 새 선수가 많습니다.	đội bóng; đội thể thao	Đội này có nhiều thành viên mới.	ทีมกีฬา; ทีมบอล	ทีมนี้มีสมาชิกใหม่หลายคน.	pasukan sukan	Pasukan ini mempunyai ramai ahli baharu.	tim olahraga	Tim ini memiliki banyak anggota baru.
1593:区	区	区	区域; 区	この区域には学校がたくさんあります。	구역; 구	이 구역에는 학교가 많습니다.	khu; quận	Khu này có nhiều trường học.	เขต; พื้นที่	เขตนี้มีโรงเรียนหลายแห่ง.	daerah; kawasan	Daerah ini mempunyai banyak sekolah.	distrik; wilayah	Distrik ini memiliki banyak sekolah.
1596:取得	取得	取得	得る; 達成する	彼はよい成績を収めました。	얻다; 달성하다	그는 좋은 성적을 얻었습니다.	đạt được; giành được	Anh ấy đạt được thành tích tốt.	ได้รับ; บรรลุ	เขาได้ผลการเรียนดี.	mencapai; memperoleh	Dia mencapai keputusan yang baik.	memperoleh; mencapai	Dia mencapai hasil yang baik.
1598:全	全	全	全体; 全て	クラス全員が試合に参加しました。	전체; 모두	반 전체가 경기에 참가했습니다.	toàn bộ; tất cả	Cả lớp đều tham gia cuộc thi.	ทั้งหมด; ทั้ง	ทั้งชั้นเรียนเข้าร่วมการแข่งขัน.	semua; seluruh	Seluruh kelas menyertai pertandingan itu.	semua; seluruh	Seluruh kelas mengikuti lomba itu.
1600:全都	全都	全都	全部; すべて	これらの問題はすべて解決しました。	전부; 모두	이 문제들은 전부 해결되었습니다.	tất cả; hoàn toàn	Những vấn đề này đều đã được giải quyết.	ทั้งหมด	ปัญหาเหล่านี้ได้รับการแก้ไขทั้งหมดแล้ว.	semuanya	Semua masalah ini telah diselesaikan.	semuanya	Semua masalah ini sudah diselesaikan.
1601:全球	全球	全球	世界全体; グローバル	世界中の観光客がこの観光地を好きです。	전 세계; 글로벌	전 세계 관광객들이 이 관광지를 좋아합니다.	toàn cầu; cả thế giới	Du khách toàn cầu đều thích điểm tham quan này.	ทั่วโลก	นักท่องเที่ยวทั่วโลกชอบสถานที่ท่องเที่ยวนี้.	global; seluruh dunia	Pelancong dari seluruh dunia menyukai tempat tarikan ini.	global; seluruh dunia	Wisatawan dari seluruh dunia menyukai tempat wisata ini.
1602:全身	全身	全身	体全体; 全身	走り終わった後、彼は全身汗だくでした。	온몸; 전신	달리기를 마친 뒤 그는 온몸이 땀으로 젖었습니다.	toàn thân	Sau khi chạy xong, toàn thân anh ấy đầy mồ hôi.	ทั่วร่างกาย; ทั้งตัว	หลังวิ่งเสร็จ เขาเหงื่อออกทั้งตัว.	seluruh badan	Selepas berlari, seluruh badannya penuh peluh.	seluruh tubuh	Setelah berlari, seluruh tubuhnya penuh keringat.
1603:缺	缺	缺	足りない; 欠けている	私たちはまだ椅子が一脚足りません。	부족하다; 모자라다	우리는 아직 의자 하나가 부족합니다.	thiếu	Chúng tôi vẫn còn thiếu một cái ghế.	ขาด; ไม่พอ	พวกเรายังขาดเก้าอี้อีกหนึ่งตัว.	kurang; kekurangan	Kami masih kekurangan sebuah kerusi.	kurang; kekurangan	Kami masih kekurangan satu kursi.
1611:人数	人数	人数	人の数; 人数	今回の活動は参加人数が多くありません。	인원수	이번 활동은 인원수가 많지 않습니다.	số người	Số người tham gia hoạt động lần này không nhiều.	จำนวนคน	กิจกรรมครั้งนี้มีจำนวนคนไม่มาก.	bilangan orang	Bilangan orang dalam aktiviti ini tidak ramai.	jumlah orang	Jumlah orang dalam kegiatan ini tidak banyak.
1616:仍	仍	仍	まだ; 依然として	彼はまだ中国語を勉強しています。	여전히; 아직	그는 여전히 중국어를 공부하고 있습니다.	vẫn	Anh ấy vẫn đang học tiếng Trung.	ยังคง; ยัง	เขายังคงเรียนภาษาจีนอยู่.	masih	Dia masih belajar bahasa Cina.	masih	Dia masih belajar bahasa Mandarin.
1622:入	入	入	入る	南門から入場してください。	들어가다	남문으로 입장해 주세요.	vào; đi vào	Xin hãy vào sân qua cổng phía nam.	เข้า	กรุณาเข้าทางประตูทิศใต้.	masuk	Sila masuk melalui pintu selatan.	masuk	Silakan masuk melalui gerbang selatan.
1624:入学	入学	入学	入学する	子どもは今年九月に入学します。	입학하다	아이는 올해 9월에 입학합니다.	nhập học	Đứa trẻ sẽ nhập học vào tháng chín năm nay.	เข้าเรียน	เด็กจะเข้าเรียนเดือนกันยายนปีนี้.	masuk sekolah	Anak itu akan masuk sekolah pada September tahun ini.	masuk sekolah	Anak itu akan masuk sekolah pada September tahun ini.
1625:入住	入住	入住	チェックインする; 入居する	私たちは午後二時にチェックインできます。	입주하다; 체크인하다	우리는 오후 두 시에 체크인할 수 있습니다.	nhận phòng; chuyển vào	Chúng tôi có thể nhận phòng lúc hai giờ chiều.	เช็กอิน; ย้ายเข้า	พวกเราสามารถเช็กอินได้ตอนบ่ายสองโมง.	daftar masuk; berpindah masuk	Kami boleh daftar masuk pada pukul dua petang.	check-in; pindah masuk	Kami bisa check-in pukul dua siang.
1627:扫码	扫码	扫码	コードを読み取る	チケットを買う前にコードを読み取る必要があります。	코드를 스캔하다	표를 사기 전에 코드를 스캔해야 합니다.	quét mã	Trước khi mua vé cần quét mã.	สแกนรหัส	ก่อนซื้อตั๋วต้องสแกนรหัส.	mengimbas kod	Anda perlu mengimbas kod sebelum membeli tiket.	memindai kode	Sebelum membeli tiket, Anda perlu memindai kode.
1632:上门	上门	上门	訪問する; 出張の	医者は自宅訪問サービスを提供できます。	방문하다; 방문 서비스	의사는 방문 서비스를 제공할 수 있습니다.	đến tận nhà; dịch vụ tại nhà	Bác sĩ có thể cung cấp dịch vụ tại nhà.	ถึงบ้าน; บริการที่บ้าน	แพทย์สามารถให้บริการถึงบ้านได้.	ke rumah; dari pintu ke pintu	Doktor boleh menyediakan perkhidmatan ke rumah.	ke rumah; layanan rumah	Dokter bisa memberikan layanan ke rumah.
1633:稍	稍	稍	少し	少々お待ちください。	잠시; 조금	잠시만 기다려 주세요.	một chút; hơi	Xin hãy chờ một chút.	เล็กน้อย; สักครู่	กรุณารอสักครู่.	sedikit; sebentar	Sila tunggu sebentar.	sedikit; sebentar	Mohon tunggu sebentar.
1635:少见	少见	少见	珍しい; めったに見ない	このような状況は比較的珍しいです。	드물다; 보기 힘들다	이런 상황은 비교적 드뭅니다.	hiếm gặp; ít thấy	Tình huống này khá hiếm gặp.	พบได้น้อย; หายาก	สถานการณ์แบบนี้พบได้น้อย.	jarang berlaku; jarang dilihat	Keadaan seperti ini agak jarang berlaku.	jarang terjadi; jarang terlihat	Situasi seperti ini cukup jarang terjadi.
1636:少量	少量	少量	少量; 少し	塩を少し加えてください。	소량; 조금	소금을 조금 넣어 주세요.	lượng nhỏ; một ít	Xin hãy thêm một ít muối.	ปริมาณเล็กน้อย; นิดหน่อย	กรุณาเติมเกลือเล็กน้อย.	sedikit; jumlah kecil	Sila tambah sedikit garam.	sedikit; jumlah kecil	Tolong tambahkan sedikit garam.
1637:少数	少数	少数	少数; 少ない数	少数の学生は歩いて学校へ行くことを選びました。	소수; 적은 수	소수의 학생들은 걸어서 학교에 가기로 했습니다.	số ít; thiểu số	Một số ít học sinh chọn đi bộ đến trường.	ส่วนน้อย; จำนวนน้อย	นักเรียนส่วนน้อยเลือกเดินไปโรงเรียน.	sebilangan kecil; minoriti	Sebilangan kecil pelajar memilih berjalan kaki ke sekolah.	sejumlah kecil; minoritas	Sejumlah kecil siswa memilih berjalan kaki ke sekolah.
1638:少年	少年	少年	少年; 若者	この少年はバスケットボールをするのが好きです。	소년; 청소년	이 소년은 농구를 좋아합니다.	thiếu niên	Cậu thiếu niên này thích chơi bóng rổ.	เด็กหนุ่ม; เยาวชน	เด็กหนุ่มคนนี้ชอบเล่นบาสเกตบอล.	remaja; budak lelaki	Remaja ini suka bermain bola keranjang.	remaja; anak laki-laki	Remaja ini suka bermain basket.
1641:身	身	身	体; 一そろい	彼は黒い服を一そろい着ていました。	몸; 한 벌	그는 검은 옷 한 벌을 입었습니다.	thân; bộ	Anh ấy mặc một bộ đồ màu đen.	ร่างกาย; ชุด	เขาสวมเสื้อผ้าสีดำทั้งชุด.	badan; set pakaian	Dia memakai satu set pakaian hitam.	badan; setel pakaian	Dia memakai satu setel pakaian hitam.
1643:身份证	身份证	身份证	身分証明書	カードを作る時は身分証明書が必要です。	신분증	카드를 만들 때는 신분증이 필요합니다.	thẻ căn cước; giấy tờ tùy thân	Khi làm thẻ cần giấy tờ tùy thân.	บัตรประจำตัว	ตอนทำบัตรต้องใช้บัตรประจำตัว.	kad pengenalan	Kad pengenalan diperlukan semasa memohon kad.	kartu identitas	Saat membuat kartu, diperlukan kartu identitas.
1646:生1	生1	生	産む; 生まれる	彼女は昨日女の子を産みました。	낳다; 자라다	그녀는 어제 딸을 낳았습니다.	sinh; mọc	Cô ấy hôm qua sinh một bé gái.	ให้กำเนิด; งอก	เมื่อวานเธอให้กำเนิดลูกสาวคนหนึ่ง.	melahirkan; tumbuh	Dia melahirkan seorang anak perempuan semalam.	melahirkan; tumbuh	Dia kemarin melahirkan seorang anak perempuan.
1647:生2	生2	生	生の; 未調理の	この肉はまだ生です。	날것의; 덜 익은	이 고기는 아직 날것입니다.	sống; chưa nấu chín	Miếng thịt này vẫn còn sống.	ดิบ; ยังไม่สุก	เนื้อชิ้นนี้ยังดิบอยู่.	mentah	Daging ini masih mentah.	mentah	Daging ini masih mentah.
1655:师生	师生	师生	教師と学生	全校の教師と学生が活動に参加しました。	교사와 학생	전교 교사와 학생들이 활동에 참가했습니다.	thầy trò; giáo viên và học sinh	Toàn trường, thầy trò đều tham gia hoạt động.	ครูและนักเรียน	ครูและนักเรียนทั้งโรงเรียนเข้าร่วมกิจกรรม.	guru dan pelajar	Semua guru dan pelajar sekolah menyertai aktiviti itu.	guru dan siswa	Semua guru dan siswa di sekolah mengikuti kegiatan itu.
1659:时间表	时间表	时间表	時間割; スケジュール	時間割を私に送ってください。	시간표; 일정표	시간표를 저에게 보내 주세요.	thời gian biểu; lịch trình	Xin hãy gửi thời gian biểu cho tôi.	ตารางเวลา	กรุณาส่งตารางเวลาให้ฉัน.	jadual waktu	Sila hantarkan jadual waktu kepada saya.	jadwal waktu; jadwal	Tolong kirimkan jadwal itu kepada saya.
1660:实际上	实际上	实际上	実際には; 本当は	実際には、彼はずっと前から答えを知っていました。	실제로는; 사실상	실제로 그는 오래전부터 답을 알고 있었습니다.	thực ra; trên thực tế	Thực ra, anh ấy đã biết câu trả lời từ lâu.	ที่จริง; ในความเป็นจริง	ที่จริงเขารู้คำตอบมานานแล้ว.	sebenarnya; pada hakikatnya	Sebenarnya, dia sudah lama tahu jawapannya.	sebenarnya; pada kenyataannya	Sebenarnya, dia sudah lama mengetahui jawabannya.
1661:食品	食品	食品	食品; 食べ物	この店は輸入食品を売っています。	식품	이 가게는 수입 식품을 팝니다.	thực phẩm	Cửa hàng này bán thực phẩm nhập khẩu.	สินค้าอาหาร; อาหาร	ร้านนี้ขายสินค้าอาหารนำเข้า.	produk makanan	Kedai ini menjual produk makanan import.	produk makanan	Toko ini menjual produk makanan impor.
1662:食堂	食堂	食堂	学食; 食堂	私たちは昼に食堂で食事をします。	식당; 구내식당	우리는 점심에 구내식당에서 밥을 먹습니다.	nhà ăn; căng tin	Buổi trưa chúng tôi ăn ở nhà ăn.	โรงอาหาร; ห้องอาหาร	ตอนเที่ยงพวกเรากินข้าวที่โรงอาหาร.	kantin; dewan makan	Kami makan tengah hari di kantin.	kantin; ruang makan	Kami makan siang di kantin.
1665:十字路口	十字路口	十字路口	交差点	交差点で左に曲がってください。	사거리; 교차로	사거리에서 왼쪽으로 가세요.	ngã tư; giao lộ	Rẽ trái ở ngã tư.	สี่แยก; ทางแยก	เลี้ยวซ้ายที่สี่แยก.	simpang empat; persimpangan	Belok kiri di simpang empat.	perempatan; persimpangan	Belok kiri di perempatan.
1667:使馆	使馆	使馆	大使館	彼はビザの手続きのために大使館へ行きました。	대사관	그는 비자를 처리하러 대사관에 갔습니다.	đại sứ quán	Anh ấy đến đại sứ quán để làm visa.	สถานทูต	เขาไปสถานทูตเพื่อทำวีซ่า.	kedutaan	Dia pergi ke kedutaan untuk menguruskan visa.	kedutaan	Dia pergi ke kedutaan untuk mengurus visa.
1674:市区	市区	市区	市街地; 都市部	市街地の交通はとても便利です。	시내; 도심	시내의 교통은 매우 편리합니다.	khu đô thị; trung tâm thành phố	Giao thông trong khu đô thị rất thuận tiện.	เขตเมือง; ใจกลางเมือง	การเดินทางในเขตเมืองสะดวกมาก.	kawasan bandar; pusat bandar	Pengangkutan di kawasan bandar sangat mudah.	kawasan kota; pusat kota	Transportasi di kawasan kota sangat nyaman.
1675:试题	试题	试题	試験問題	この試験問題は少し難しいです。	시험 문제	이 시험 문제는 조금 어렵습니다.	câu hỏi thi; đề thi	Câu hỏi thi này hơi khó.	ข้อสอบ	ข้อสอบข้อนี้ค่อนข้างยาก.	soalan peperiksaan	Soalan peperiksaan ini agak sukar.	soal ujian	Soal ujian ini agak sulit.
