hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
4258:箭	箭	箭	မြား	မြားသည် အဝေးရှိ ပစ်မှတ်ဆီသို့ ပျံသွားသည်။	ព្រួញ	ព្រួញបានហោះទៅកាន់គោលដៅឆ្ងាយ។	ລູກທະນູ	ລູກທະນູບິນໄປຫາເປົ້າໝາຍທີ່ໄກ.	तीर	तीर टाढाको लक्ष्यतिर उड्यो।
4263:建筑物	建筑物	建筑物	အဆောက်အအုံ	ဤအဆောက်အအုံတွင် နှစ်တစ်ရာသမိုင်း ရှိသည်။	អគារ; សំណង់	អគារនេះមានប្រវត្តិសាស្ត្រមួយរយឆ្នាំ។	ອາຄານ; ສິ່ງກໍ່ສ້າງ	ອາຄານນີ້ມີປະຫວັດຮ້ອຍປີ.	भवन; संरचना	यो भवनको एक सय वर्षको इतिहास छ।
4265:讲解	讲解	讲解	ရှင်းပြသည်; တင်ပြရှင်းလင်းသည်	လမ်းညွှန်သည် ရှေးမြို့၏ သမိုင်းကို ရှင်းပြနေသည်။	ពន្យល់; បកស្រាយ	មគ្គុទ្ទេសក៍កំពុងពន្យល់ប្រវត្តិសាស្ត្រនៃទីក្រុងបុរាណ។	ອະທິບາຍ; ບັນຍາຍ	ຜູ້ນຳທ່ຽວກຳລັງອະທິບາຍປະຫວັດຂອງເມືອງໂບຮານ.	व्याख्या गर्नु; बुझाउनु	गाइडले प्राचीन सहरको इतिहास व्याख्या गर्दैछ।
4266:奖牌	奖牌	奖牌	ဆုတံဆိပ်	သူမသည် ပြိုင်ပွဲတွင် ရွှေဆုတံဆိပ် ရရှိခဲ့သည်။	មេដាយ	នាងបានឈ្នះមេដាយមាសក្នុងការប្រកួត។	ຫຼຽນລາງວັນ	ນາງໄດ້ຫຼຽນຄຳໃນການແຂ່ງຂັນ.	पदक	उनले प्रतियोगितामा स्वर्ण पदक जितिन्।
4267:奖品	奖品	奖品	ဆုလက်ဆောင်	လှုပ်ရှားမှုပြီးဆုံးပြီးနောက် ဆုလက်ဆောင်များ ပေးအပ်မည်။	រង្វាន់; វត្ថុរង្វាន់	បន្ទាប់ពីសកម្មភាពបញ្ចប់ នឹងផ្តល់រង្វាន់។	ຂອງລາງວັນ; ລາງວັນ	ຫຼັງກິດຈະກຳຈົບ ຈະມອບຂອງລາງວັນ.	पुरस्कार; इनाम	कार्यक्रम सकिएपछि पुरस्कार दिइनेछ।
4268:酱	酱	酱	ဆော့စ်; အနှစ်	ခေါက်ဆွဲထဲသို့ ဆော့စ်အနည်းငယ် ထည့်လျှင် ပိုအရသာရှိသည်။	ទឹកជ្រលក់; គ្រឿងកិន	បន្ថែមទឹកជ្រលក់បន្តិចទៅក្នុងមី ធ្វើឱ្យឆ្ងាញ់ជាងមុន។	ນ້ຳຊອດ; ເຄື່ອງປຸງເປັນເນື້ອ	ໃສ່ນ້ຳຊອດໜ້ອຍໜຶ່ງໃນເສັ້ນໝີ່ ຈະແຊບຂຶ້ນ.	सस; लेदो मसला	नुडल्समा अलिकति सस हाल्दा झन् स्वादिलो हुन्छ।
4270:胶带	胶带	胶带	ကပ်တိပ်	ကျေးဇူးပြု၍ သေတ္တာကို ကပ်တိပ်ဖြင့် ပိတ်ပါ။	ស្កុត; ខ្សែអាត់បិទ	សូមបិទប្រអប់ដោយស្កុត។	ເທບກາວ	ກະລຸນາປິດກ່ອງດ້ວຍເທບກາວ.	टेप; चिपकाउने टेप	कृपया बाकसलाई टेपले बन्द गर्नुहोस्।
4273:焦虑	焦虑	焦虑	စိုးရိမ်ပူပန်သော; စိုးရိမ်ပူပန်မှု	စာမေးပွဲမတိုင်မီ သူ အလွန် စိုးရိမ်ပူပန်ခဲ့သည်။	ព្រួយបារម្ភ; ភាពថប់បារម្ភ	មុនការប្រឡង គាត់មានភាពថប់បារម្ភខ្លាំង។	ກັງວົນ; ຄວາມວິຕົກກັງວົນ	ກ່ອນສອບເສັງ ລາວຮູ້ສຶກກັງວົນຫຼາຍ.	चिन्तित; चिन्ता	परीक्षाअघि ऊ धेरै चिन्तित भयो।
4275:交谈	交谈	交谈	စကားပြောဆိုသည်; ဆွေးနွေးသည်	သူတို့သည် ကော်ဖီဆိုင်တွင် အချိန်ကြာကြာ စကားပြောဆိုခဲ့ကြသည်။	និយាយគ្នា; សន្ទនា	ពួកគេបាននិយាយគ្នាយូរនៅហាងកាហ្វេ។	ສົນທະນາ; ເວົ້າລົມກັນ	ພວກເຂົາສົນທະນາກັນດົນຢູ່ຮ້ານກາເຟ.	कुराकानी गर्नु; संवाद गर्नु	उनीहरूले क्याफेमा धेरै बेर कुराकानी गरे।
4276:郊外	郊外	郊外	မြို့ပြင်; ဆင်ခြေဖုံး	စနေ၊ တနင်္ဂနွေတွင် ကျွန်ုပ်တို့သည် မြို့ပြင်သို့ လမ်းလျှောက်ရန် သွားခဲ့ကြသည်။	ជាយក្រុង; តំបន់ក្រៅក្រុង	ចុងសប្តាហ៍ យើងបានទៅដើរលេងនៅជាយក្រុង។	ຊານເມືອງ; ນອກເມືອງ	ທ້າຍອາທິດ ພວກເຮົາໄປຍ່າງຫຼິ້ນຢູ່ຊານເມືອງ.	सहरबाहिर; उपनगर	सप्ताहन्तमा हामी सहरबाहिर हिँड्न गयौँ।
4278:脚印	脚印	脚印	ခြေရာ	နှင်းပေါ်တွင် ခြေရာများ ကျန်ရစ်ခဲ့သည်။	ស្នាមជើង	មានស្នាមជើងនៅលើព្រិល។	ຮອຍຕີນ	ມີຮອຍຕີນເຫຼືອຢູ່ເທິງຫິມະ.	पदचिह्न; पैतालाको छाप	हिउँमा पदचिह्नहरू छोडिए।
4279:较为	较为	较为	အတော်အသင့်; နှိုင်းယှဉ်လျှင်	ဤနည်းလမ်းသည် အတော်အသင့် ရိုးရှင်းသည်။	ប្រៀបធៀបហើយ; គួរសម	វិធីសាស្ត្រនេះគួរសមសាមញ្ញ។	ຄ່ອນຂ້າງ; ເມື່ອປຽບທຽບແລ້ວ	ວິທີນີ້ຄ່ອນຂ້າງງ່າຍ.	तुलनात्मक रूपमा; केही हदसम्म	यो विधि तुलनात्मक रूपमा सरल छ।
4281:结	结	结	သီးသည်; ဖွဲ့သည်; ချည်သည်	သစ်ပင်သည် အသီးများစွာ သီးခဲ့သည်။	ចង; កើតផ្លែ; បង្កើត	ដើមឈើនេះបានកើតផ្លែជាច្រើន។	ຜູກ; ອອກໝາກ; ກໍ່ຕົວ	ຕົ້ນໄມ້ນີ້ອອກໝາກຫຼາຍ.	फल लगाउनु; बाँध्नु; बन्नु	रुखमा धेरै फल लाग्यो।
4285:街头	街头	街头	လမ်းပေါ်; လမ်းထောင့်	လမ်းပေါ်တွင် အစားအသောက်ဆိုင်ငယ်များစွာ ရှိသည်။	តាមដងផ្លូវ; ក្បាលផ្លូវ	តាមដងផ្លូវមានតូបអាហារសម្រន់ជាច្រើន។	ຕາມຖະໜົນ; ຫົວຖະໜົນ	ຕາມຖະໜົນມີຮ້ານອາຫານຫວ່າງຫຼາຍ.	सडकमा; सडक कुनामा	सडकमा धेरै खाजा पसल छन्।
4287:节能	节能	节能	စွမ်းအင်ချွေတာသည်	ဤလေအေးပေးစက်သည် စွမ်းအင်ကို များစွာ ချွေတာသည်။	សន្សំថាមពល	ម៉ាស៊ីនត្រជាក់នេះសន្សំថាមពលបានច្រើន។	ປະຢັດພະລັງງານ	ແອເຢັນນີ້ປະຢັດພະລັງງານຫຼາຍ.	ऊर्जा बचत गर्नु	यो वातानुकूलकले धेरै ऊर्जा बचत गर्छ।
4288:结尾	结尾	结尾	အဆုံးသတ်; နိဂုံး	ဤပုံပြင်၏ အဆုံးသတ်သည် အလွန် နွေးထွေးသည်။	ចុងបញ្ចប់; សេចក្តីបញ្ចប់	ចុងបញ្ចប់នៃរឿងនេះកក់ក្តៅណាស់។	ຕອນຈົບ; ບົດສະຫຼຸບ	ຕອນຈົບຂອງເລື່ອງນີ້ອົບອຸ່ນຫຼາຍ.	अन्त्य; निष्कर्ष	यो कथाको अन्त्य धेरै न्यानो छ।
4292:解	解	解	ဖြေရှင်းသည်; ဖြည်သည်	သူသည် ဤပြဿနာကို လျင်မြန်စွာ ဖြေရှင်းခဲ့သည်။	ដោះស្រាយ; ស្រាយ	គាត់បានដោះស្រាយបញ្ហានេះយ៉ាងលឿន។	ແກ້ໄຂ; ແກ້ມັດ	ລາວແກ້ໄຂບັນຫານີ້ໄດ້ຢ່າງໄວ.	समाधान गर्नु; फुकाउनु	उसले यो समस्या छिट्टै समाधान गर्यो।
4293:解答	解答	解答	ဖြေကြားရှင်းပြသည်	ဆရာသည် ကျောင်းသားများ၏ မေးခွန်းများကို စိတ်ရှည်စွာ ဖြေကြားခဲ့သည်။	ឆ្លើយពន្យល់; ដោះស្រាយសំណួរ	គ្រូបានឆ្លើយសំណួររបស់សិស្សដោយអត់ធ្មត់។	ຕອບແລະອະທິບາຍ; ແກ້ຄຳຖາມ	ຄູຕອບຄຳຖາມຂອງນັກຮຽນຢ່າງອົດທົນ.	जवाफ दिनु; व्याख्या गर्नु	शिक्षकले विद्यार्थीका प्रश्नहरू धैर्यपूर्वक जवाफ दिए।
4294:解读	解读	解读	အဓိပ္ပာယ်ဖွင့်ဆိုသည်; ခွဲခြမ်းရှင်းလင်းသည်	ကျွမ်းကျင်သူသည် မူဝါဒအသစ်ကို အဓိပ္ပာယ်ဖွင့်ဆိုခဲ့သည်။	បកស្រាយ; វិភាគ	អ្នកជំនាញបានបកស្រាយគោលនយោបាយថ្មី។	ຕີຄວາມ; ວິເຄາະ	ຜູ້ຊ່ຽວຊານຕີຄວາມນະໂຍບາຍໃໝ່.	व्याख्या गर्नु; विश्लेषण गर्नु	विशेषज्ञले नयाँ नीतिको व्याख्या गरे।
4296:解说	解说	解说	ရှင်းလင်းပြောပြသည်; ဇာတ်ကြောင်းပြောသည်	သူသည် မှတ်တမ်းရုပ်ရှင်ကို ဇာတ်ကြောင်းပြောပြသည်။	អធិប្បាយ; និយាយពន្យល់	គាត់អធិប្បាយសម្រាប់ភាពយន្តឯកសារ។	ບັນຍາຍ; ອະທິບາຍ	ລາວບັນຍາຍຮູບເງົາສາລະຄະດີ.	वर्णन गर्नु; व्याख्या गर्नु	उसले वृत्तचित्रको वर्णन गर्छ।
4300:金额	金额	金额	ငွေပမာဏ	ကျေးဇူးပြု၍ ငွေပေးချေမှုပမာဏကို အတည်ပြုပါ။	ចំនួនទឹកប្រាក់	សូមបញ្ជាក់ចំនួនទឹកប្រាក់ដែលត្រូវបង់។	ຈຳນວນເງິນ	ກະລຸນາຢືນຢັນຈຳນວນເງິນທີ່ຈ່າຍ.	रकमको मात्रा	कृपया भुक्तानी रकम पुष्टि गर्नुहोस्।
4301:金牌	金牌	金牌	ရွှေတံဆိပ်	နောက်ဆုံးတွင် သူမသည် ရွှေတံဆိပ်ကို ရရှိခဲ့သည်။	មេដាយមាស	ចុងក្រោយនាងបានឈ្នះមេដាយមាស។	ຫຼຽນຄຳ	ສຸດທ້າຍນາງໄດ້ຫຼຽນຄຳ.	स्वर्ण पदक	अन्ततः उनले स्वर्ण पदक जितिन्।
4302:金钱	金钱	金钱	ငွေကြေး; စည်းစိမ်	ငွေကြေးဖြင့် မိတ်ဆွေစစ်ကို မဝယ်နိုင်ပါ။	លុយកាក់; ទ្រព្យសម្បត្តិ	លុយមិនអាចទិញមិត្តភាពពិតបានទេ។	ເງິນຄຳ; ຊັບສິນ	ເງິນຊື້ມິດຕະພາບແທ້ບໍ່ໄດ້.	पैसा; धन	पैसाले साँचो मित्रता किन्न सक्दैन।
4305:金子	金子	金子	ရွှေ	ဤလက်စွပ်ကို ရွှေဖြင့် ပြုလုပ်ထားသည်။	មាស	ចិញ្ចៀននេះធ្វើពីមាស។	ຄຳ	ແຫວນວົງນີ້ເຮັດຈາກຄຳ.	सुन	यो औँठी सुनबाट बनेको हो।
4306:尽	尽	尽	ကုန်ဆုံးသည်; အစွမ်းကုန်လုပ်သည်	သူသည် မိမိအစွမ်းကုန် ကြိုးစားခဲ့သည်။	អស់; ធ្វើអស់ពីសមត្ថភាព	គាត់បានខិតខំអស់ពីសមត្ថភាព។	ໝົດ; ເຮັດສຸດກຳລັງ	ລາວເຮັດສຸດກຳລັງຂອງຕົນ.	सकिनु; पूरा जोड लगाउनु	उसले आफ्नो पूरा जोड लगायो।
4308:进度	进度	进度	တိုးတက်မှုအခြေအနေ; အချိန်ဇယား	စီမံကိန်းတိုးတက်မှုသည် မူလအစီအစဉ်ထက် ပိုမြန်သည်။	វឌ្ឍនភាព; កាលវិភាគ	វឌ្ឍនភាពគម្រោងលឿនជាងផែនការ។	ຄວາມຄືບໜ້າ; ຕາຕະລາງເວລາ	ຄວາມຄືບໜ້າຂອງໂຄງການໄວກວ່າແຜນ.	प्रगति; तालिका	परियोजनाको प्रगति योजनाभन्दा छिटो छ।
4311:近视	近视	近视	အဝေးမှုန်သော; အနီးမြင်	သူသည် မူလတန်းကျောင်းကတည်းက အဝေးမှုန်နေသည်။	មីញ៉ូប; មើលឆ្ងាយមិនច្បាស់	គាត់មីញ៉ូបតាំងពីរៀនបឋមសិក្សា។	ສາຍຕາສັ້ນ	ລາວສາຍຕາສັ້ນຕັ້ງແຕ່ຮຽນປະຖົມ.	निकटदृष्टि; टाढा नदेख्ने	ऊ प्राथमिक विद्यालयदेखि नै निकटदृष्टि भएको छ।
4313:精美	精美	精美	လှပသေသပ်သော; အနုစိတ်သော	ဤဓာတ်ပုံအယ်လ်ဘမ်ကို အလွန် လှပသေသပ်စွာ ပုံနှိပ်ထားသည်။	ប្រណីត; ស្រស់ស្អាតលម្អិត	សៀវភៅរូបភាពនេះត្រូវបានបោះពុម្ពយ៉ាងប្រណីត។	ປະນີດ; ງາມລະອຽດ	ປຶ້ມຮູບນີ້ຖືກພິມຢ່າງປະນີດຫຼາຍ.	उत्कृष्ट; सुन्दर र सूक्ष्म	यो चित्र एल्बम निकै उत्कृष्ट रूपमा छापिएको छ।
4315:惊人	惊人	惊人	အံ့အားသင့်ဖွယ်သော; အံ့ဩစရာကောင်းသော	သူ၏ တိုးတက်မှုနှုန်းသည် အံ့အားသင့်ဖွယ်ကောင်းသည်။	គួរឱ្យភ្ញាក់ផ្អើល; អស្ចារ្យ	ល្បឿននៃការរីកចម្រើនរបស់គាត់គួរឱ្យភ្ញាក់ផ្អើល។	ນ່າຕົກໃຈ; ນ່າອັດສະຈັນ	ຄວາມໄວໃນການກ້າວໜ້າຂອງລາວນ່າຕົກໃຈ.	आश्चर्यजनक; अचम्मलाग्दो	उसको प्रगतिको गति आश्चर्यजनक छ।
4321:精准	精准	精准	တိကျသော; မှန်ကန်သော	ဤစနစ်သည် အရာဝတ္ထုများကို တိကျစွာ တည်နေရာရှာနိုင်သည်။	ច្បាស់លាស់; ត្រឹមត្រូវ	ប្រព័ន្ធនេះអាចកំណត់ទីតាំងបានយ៉ាងច្បាស់លាស់។	ແມ່ນຍຳ; ຖືກຕ້ອງ	ລະບົບນີ້ສາມາດຫາຕຳແໜ່ງໄດ້ແມ່ນຍຳ.	सटीक; सही	यो प्रणालीले वस्तुको स्थान सटीक रूपमा पत्ता लगाउन सक्छ।
4324:景观	景观	景观	ရှုခင်း; မြင်ကွင်း	ဟိုတယ်ပြတင်းပေါက်အပြင်ဘက်ရှိ ရှုခင်းသည် လှပသည်။	ទេសភាព; ទិដ្ឋភាព	ទេសភាពខាងក្រៅបង្អួចសណ្ឋាគារស្រស់ស្អាត។	ທິວທັດ; ພາບທິວທັດ	ທິວທັດນອກປ່ອງຢ້ຽມໂຮງແຮມງາມ.	दृश्य; परिदृश्य	होटेलको झ्यालबाहिरको दृश्य सुन्दर छ।
4325:景象	景象	景象	မြင်ကွင်း; အခြေအနေ	မိုးရွာပြီးနောက် မြို့သည် အသစ်သော မြင်ကွင်းတစ်ခုကို ပြသခဲ့သည်။	ទិដ្ឋភាព; សភាព	ទីក្រុងបន្ទាប់ពីភ្លៀងបង្ហាញទិដ្ឋភាពថ្មីមួយ។	ພາບທີ່ເຫັນ; ສະພາບການ	ເມືອງຫຼັງຝົນຕົກສະແດງພາບໃໝ່.	दृश्य; अवस्था	वर्षापछि सहरले नयाँ दृश्य देखायो।
4327:净	净	净	သန့်ရှင်းသော; သာလျှင်	ဤအခန်းကို အလွန် သန့်ရှင်းအောင် သန့်စင်ထားသည်။	ស្អាត; តែប៉ុណ្ណោះ	បន្ទប់នេះត្រូវបានសម្អាតឱ្យស្អាតណាស់។	ສະອາດ; ເທົ່ານັ້ນ	ຫ້ອງນີ້ຖືກທຳຄວາມສະອາດດີຫຼາຍ.	सफा; मात्र	यो कोठा धेरै राम्ररी सफा गरिएको छ।
4333:酒水	酒水	酒水	သောက်စရာများ; အရက်သောက်စရာများ	ဤစားသောက်ဆိုင်သည် ဖောက်သည်များကို ကိုယ်ပိုင်သောက်စရာ ယူလာခွင့် မပြုပါ။	ភេសជ្ជៈ; ស្រានិងភេសជ្ជៈ	ភោជនីយដ្ឋាននេះមិនអនុញ្ញាតឱ្យអតិថិជនយកភេសជ្ជៈមកផ្ទាល់ខ្លួនទេ។	ເຄື່ອງດື່ມ; ເຫຼົ້າແລະນ້ຳດື່ມ	ຮ້ານອາຫານນີ້ບໍ່ອະນຸຍາດໃຫ້ລູກຄ້ານຳເຄື່ອງດື່ມມາເອງ.	पेय पदार्थ; मदिराजन्य पेय	यो रेस्टुरेन्टले ग्राहकलाई आफ्नै पेय पदार्थ ल्याउन दिँदैन।
4334:就读	就读	就读	ကျောင်းတက်နေသည်; ပညာသင်ယူနေသည်	သူမသည် လက်ရှိတွင် ပေကျင်းတက္ကသိုလ်တွင် ပညာသင်ယူနေသည်။	កំពុងសិក្សានៅ	នាងកំពុងសិក្សានៅសាកលវិទ្យាល័យប៉េកាំង។	ກຳລັງສຶກສາຢູ່	ນາງກຳລັງສຶກສາຢູ່ມະຫາວິທະຍາໄລປັກກິ່ງ.	अध्ययनरत हुनु	उनी हाल बेइजिङ विश्वविद्यालयमा अध्ययनरत छिन्।
4336:救命	救命	救命	အသက်ကယ်သည်; ကယ်ပါ	အရေးကြီးသောအချိန်တွင် ဆရာဝန်သည် အသက်တစ်ချောင်းကို ကယ်ခဲ့သည်။	ជួយសង្គ្រោះជីវិត; ជួយផង	នៅពេលសំខាន់ គ្រូពេទ្យបានជួយសង្គ្រោះជីវិតមួយ។	ຊ່ວຍຊີວິດ; ຊ່ວຍດ້ວຍ	ໃນເວລາສຳຄັນ ທ່ານໝໍຊ່ວຍຊີວິດໄວ້ໄດ້.	जीवन बचाउनु; बचाऊ	महत्वपूर्ण क्षणमा डाक्टरले एउटा जीवन बचाए।
4337:就算	就算	就算	တောင်မှ; အကယ်၍ပင်	မိုးရွာလျှင်ပင် ကျွန်ုပ်တို့ ထွက်ခွာမည်။	ទោះបីជា; បើទោះជា	ទោះបីភ្លៀងធ្លាក់ ក៏យើងនឹងចេញដំណើរ។	ເຖິງແມ່ນວ່າ; ແມ້ວ່າ	ເຖິງແມ່ນຝົນຕົກ ພວກເຮົາກໍຈະອອກເດີນທາງ.	भए पनि; मानौँ कि	वर्षा भए पनि हामी निस्कनेछौँ।
4338:救援	救援	救援	ကယ်ဆယ်ရေး; ကယ်ဆယ်သည်	ကယ်ဆယ်ရေးအဖွဲ့သည် ဘေးဒုက္ခဧရိယာသို့ ရောက်ရှိပြီးပြီ။	ជួយសង្គ្រោះ; ការសង្គ្រោះ	ក្រុមសង្គ្រោះបានមកដល់តំបន់គ្រោះមហន្តរាយរួចហើយ។	ກູ້ໄພ; ຊ່ວຍເຫຼືອກູ້ຊີບ	ທີມກູ້ໄພມາຮອດເຂດປະສົບໄພແລ້ວ.	उद्धार; राहत सहयोग	उद्धार टोली विपद् क्षेत्रमा पुगिसकेको छ।
4339:救灾	救灾	救灾	ဘေးအန္တရာယ်ကယ်ဆယ်ရေး	အစိုးရသည် ဘေးအန္တရာယ်ကယ်ဆယ်ရေးအတွက် ဝန်ထမ်းများကို စီစဉ်ခဲ့သည်။	សង្គ្រោះគ្រោះមហន្តរាយ	រដ្ឋាភិបាលបានរៀបចំបុគ្គលិកសម្រាប់សង្គ្រោះគ្រោះមហន្តរាយ។	ຊ່ວຍເຫຼືອໄພພິບັດ	ລັດຖະບານຈັດຄົນເພື່ອຊ່ວຍເຫຼືອໄພພິບັດ.	विपद् राहत	सरकारले विपद् राहतका लागि कर्मचारीहरू खटायो।
4340:救助	救助	救助	ကူညီကယ်ဆယ်သည်	ဖောင်ဒေးရှင်းသည် အခက်အခဲရှိသော မိသားစုများစွာကို ကူညီခဲ့သည်။	ជួយសង្គ្រោះ; ជួយឧបត្ថម្ភ	មូលនិធិនេះបានជួយគ្រួសារលំបាកជាច្រើន។	ຊ່ວຍເຫຼືອ; ກູ້ຊ່ວຍ	ມູນນິທິຊ່ວຍເຫຼືອຫຼາຍຄອບຄົວທີ່ລຳບາກ.	सहायता गर्नु; उद्धार गर्नु	फाउन्डेसनले कठिनाइमा परेका धेरै परिवारलाई सहयोग गर्यो।
4341:局1	局1	局	ကစားပွဲတစ်ပွဲ; အလှည့်	သူသည် ဤစစ်တုရင်ပွဲကို အနိုင်ရခဲ့သည်။	មួយវគ្គល្បែង; មួយប្រកួត	គាត់បានឈ្នះការប្រកួតអុកវគ្គនេះ។	ຕາເກມ; ຮອບເກມ	ລາວຊະນະຕາໝາກຮຸກນີ້.	एक खेल; एक बाजी	उसले यो चेस बाजी जित्यो।
4342:局2	局2	局	ဌာန; ရုံး	သူသည် လုပ်ထုံးလုပ်နည်းများ ပြုလုပ်ရန် အခွန်ဌာနသို့ သွားခဲ့သည်။	ការិយាល័យ; នាយកដ្ឋាន	គាត់បានទៅការិយាល័យពន្ធដើម្បីធ្វើបែបបទ។	ສຳນັກງານ; ກົມ	ລາວໄປສຳນັກງານພາສີເພື່ອຈັດການເອກະສານ.	कार्यालय; विभाग	ऊ प्रक्रिया मिलाउन कर कार्यालय गयो।
4343:菊花	菊花	菊花	ဂန္ဓမာပန်း	ဆောင်းဦးတွင် ပန်းခြံတစ်ဝန်းလုံး ဂန္ဓမာပန်းများ ပွင့်ကြသည်။	ផ្កាគ្រីសាន់ធីម៉ាំ	នៅរដូវស្លឹកឈើជ្រុះ ផ្កាគ្រីសាន់ធីម៉ាំរីកពេញសួន។	ດອກເບນຈະມາດ	ໃນລະດູໃບໄມ້ຫຼົ່ນ ດອກເບນຈະມາດບານທົ່ວສວນ.	गुलदाउदी फूल	शरद ऋतुमा पार्कभरि गुलदाउदी फुल्छन्।
4348:聚集	聚集	聚集	စုရုံးသည်; စုဝေးသည်	လူအုပ်သည် ရင်ပြင်တွင် စုရုံးခဲ့သည်။	ប្រមូលផ្តុំ; ជួបជុំ	ហ្វូងមនុស្សបានប្រមូលផ្តុំនៅទីលាន។	ຊຸມນຸມ; ລວມຕົວ	ຝູງຄົນລວມຕົວກັນຢູ່ຈະຕຸລັດ.	भेला हुनु; जम्मा हुनु	भीड चोकमा जम्मा भयो।
4351:捐款	捐款	捐款	ငွေလှူသည်; လှူဒါန်းငွေ	လူအများအပြားသည် ဘေးဒုက္ခဧရိယာသို့ ငွေလှူခဲ့ကြသည်။	បរិច្ចាគប្រាក់; ប្រាក់បរិច្ចាគ	មនុស្សជាច្រើនបានបរិច្ចាគប្រាក់ទៅតំបន់គ្រោះមហន្តរាយ។	ບໍລິຈາກເງິນ; ເງິນບໍລິຈາກ	ຄົນຫຼາຍບໍລິຈາກເງິນໃຫ້ເຂດປະສົບໄພ.	रकम दान गर्नु; चन्दा	धेरै मानिसहरूले विपद् क्षेत्रमा रकम दान गरे।
4352:捐赠	捐赠	捐赠	လှူဒါန်းသည်	ကုမ္ပဏီသည် ကွန်ပျူတာတစ်စုံတစ်စုကို လှူဒါန်းခဲ့သည်။	បរិច្ចាគ; ផ្តល់ជំនួយ	ក្រុមហ៊ុនបានបរិច្ចាគកុំព្យូទ័រមួយចំនួន។	ບໍລິຈາກ; ມອບໃຫ້	ບໍລິສັດບໍລິຈາກຄອມພິວເຕີຊຸດໜຶ່ງ.	दान गर्नु; प्रदान गर्नु	कम्पनीले कम्प्युटरहरूको एक खेप दान गर्यो।
4358:军人	军人	军人	စစ်သား; စစ်ဘက်ဝန်ထမ်း	ထိုစစ်သားသည် သက်ကြီးရွယ်အိုတစ်ဦးကို လမ်းဖြတ်ကူးရန် ကူညီခဲ့သည်။	ទាហាន; មនុស្សយោធា	ទាហាននោះបានជួយមនុស្សចាស់ឆ្លងផ្លូវ។	ທະຫານ; ບຸກຄົນທາງທະຫານ	ທະຫານຄົນນັ້ນຊ່ວຍຜູ້ສູງອາຍຸຂ້າມຖະໜົນ.	सैनिक; सैन्य व्यक्ति	त्यो सैनिकले वृद्ध व्यक्तिलाई सडक पार गर्न मद्दत गर्यो।
4360:卡片	卡片	卡片	ကတ်; ကတ်ပြား	သူမသည် ဆုတောင်းစကားများကို ကတ်ပြားပေါ်တွင် ရေးခဲ့သည်။	កាត; ប័ណ្ណតូច	នាងបានសរសេរពាក្យជូនពរលើកាត។	ບັດ; ແຜ່ນບັດ	ນາງຂຽນຄຳອວຍພອນໃສ່ບັດ.	कार्ड; सानो पत्रिका	उनले शुभकामना कार्डमा लेखिन्।
4361:开创	开创	开创	စတင်ဖန်တီးသည်; လမ်းဖွင့်သည်	ဤနည်းပညာသည် ခေတ်သစ်တစ်ခုကို ဖန်တီးခဲ့သည်။	បង្កើតថ្មី; បើកផ្លូវ	បច្ចេកវិទ្យានេះបានបើកសម័យថ្មីមួយ។	ບຸກເບີກ; ສ້າງຂຶ້ນໃໝ່	ເຕັກໂນໂລຊີນີ້ບຸກເບີກຍຸກໃໝ່.	सिर्जना गर्नु; सुरुवात गर्नु	यो प्रविधिले नयाँ युग सिर्जना गर्यो।
4362:开关	开关	开关	ခလုတ်; ဖွင့်ပိတ်ခလုတ်	တံခါးဘေးရှိ ခလုတ် ပျက်နေသည်။	កុងតាក់	កុងតាក់ក្បែរទ្វារខូចហើយ។	ສະວິດ; ປຸ່ມເປີດປິດ	ສະວິດຂ້າງປະຕູເສຍແລ້ວ.	स्विच; खोल्ने-बन्द गर्ने बटन	ढोकाछेउको स्विच बिग्रिएको छ।
4363:开启	开启	开启	ဖွင့်သည်; စတင်သည်	အစည်းအဝေးသည် ပူးပေါင်းဆောင်ရွက်မှုအတွက် အခွင့်အလမ်းအသစ်များကို ဖွင့်ပေးခဲ့သည်။	បើក; ចាប់ផ្តើម	កិច្ចប្រជុំបានបើកឱកាសថ្មីសម្រាប់ការសហការ។	ເປີດ; ເລີ່ມຕົ້ນ	ກອງປະຊຸມເປີດໂອກາດໃໝ່ສຳລັບການຮ່ວມມື.	खोल्नु; सुरु गर्नु	बैठकले सहकार्यका नयाँ अवसर खोलेको छ।
4364:开设	开设	开设	ဖွင့်လှစ်သည်; တည်ထောင်သည်	ကျောင်းသည် တရုတ်ဘာသာသင်တန်းကို ဖွင့်လှစ်ခဲ့သည်။	បើកវគ្គ; បង្កើត	សាលាបានបើកវគ្គភាសាចិន។	ເປີດຫຼັກສູດ; ຈັດຕັ້ງ	ໂຮງຮຽນເປີດຫຼັກສູດພາສາຈີນ.	सञ्चालन गर्नु; खोल्नु	विद्यालयले चिनियाँ भाषा पाठ्यक्रम खोलेको छ।
