hsk_key	source_word	simplified	PT-BR	example_PT-BR	ES-419	example_ES-419
4439:历经	历经	历经	passar por; vivenciar	Esta cidade passou por muitas mudanças.	pasar por; experimentar	Esta ciudad ha pasado por muchos cambios.
4440:历年	历年	历年	anos anteriores; ao longo dos anos	Os dados dos anos anteriores estão guardados aqui.	años anteriores; a lo largo de los años	Los datos de años anteriores se guardan aquí.
4443:联合国	联合国	联合国	Nações Unidas; ONU	A ONU publicou um novo relatório.	Naciones Unidas; ONU	La ONU publicó un nuevo informe.
4444:联网	联网	联网	conectar à rede	Este computador ainda não está conectado à internet.	conectarse a la red	Esta computadora todavía no está conectada a internet.
4446:链接	链接	链接	link; ligação	Envie o link para mim.	enlace; link	Por favor, envíame el enlace.
4447:两岸	两岸	两岸	duas margens; ambos os lados	A paisagem nas duas margens é muito bonita.	dos orillas; ambos lados	El paisaje en ambas orillas es muy hermoso.
4448:两极	两极	两极	dois polos; extremos	Esta questão causou reações extremas.	dos polos; extremos	Este asunto provocó reacciones extremas.
4450:料1	料1	料	material; ingrediente	Para fazer este prato, é preciso preparar ingredientes frescos.	material; ingrediente	Para preparar este platillo, hay que tener ingredientes frescos.
4451:料2	料2	料	esperar; prever	Eu não esperava que ele chegasse tão cedo.	esperar; prever	No esperaba que llegara tan temprano.
4454:流程	流程	流程	processo; fluxo de trabalho	Entenda primeiro o processo de inscrição.	proceso; flujo de trabajo	Por favor, entiende primero el proceso de inscripción.
4455:流动	流动	流动	fluir; movimentar-se	Durante os feriados, há grande movimentação da população urbana.	fluir; moverse	Durante las vacaciones, hay mucho movimiento de población en la ciudad.
4456:浏览器	浏览器	浏览器	navegador; browser	Abra esta página com o navegador.	navegador	Por favor, abre esta página web con el navegador.
4457:流量	流量	流量	tráfego; fluxo de dados	Este site tem muito tráfego hoje.	tráfico; flujo de datos	Este sitio web tiene mucho tráfico hoy.
4458:流入	流入	流入	fluir para dentro; entrar	A água da chuva entrou na tubulação subterrânea.	fluir hacia dentro; entrar	El agua de lluvia entró en las tuberías subterráneas.
4460:楼道	楼道	楼道	corredor; escadaria	Não empilhe objetos no corredor.	pasillo; escalera	No amontones cosas en el pasillo.
4461:露	露	露	mostrar; revelar	Quando sorriu, mostrou os dentes.	mostrar; revelar	Cuando sonrió, mostró los dientes.
4462:漏洞	漏洞	漏洞	brecha; vulnerabilidade	Este sistema tem uma vulnerabilidade de segurança.	laguna; vulnerabilidad	Este sistema tiene una vulnerabilidad de seguridad.
4463:露1	露1	露	aparecer; revelar-se	Ele finalmente apareceu.	aparecer; revelarse	Finalmente apareció.
4464:路程	路程	路程	distância; trajeto	A distância daqui até a escola não é grande.	distancia; trayecto	La distancia de aquí a la escuela no es larga.
4465:路况	路况	路况	condições da estrada; trânsito	O motorista verificou as condições da estrada com antecedência.	condiciones del camino; tráfico	El conductor revisó las condiciones del camino con anticipación.
4466:路面	路面	路面	pavimento; superfície da estrada	Depois da chuva, o pavimento fica escorregadio.	pavimento; superficie del camino	El pavimento está resbaloso después de la lluvia.
4467:录像	录像	录像	gravação em vídeo	A reunião inteira foi gravada em vídeo.	grabación de video	Toda la reunión quedó grabada en video.
4468:录用	录用	录用	contratar; empregar	A empresa decidiu contratá-lo.	contratar; emplear	La empresa decidió contratarlo.
4469:录制	录制	录制	gravar	Eles estão gravando um programa.	grabar	Están grabando un programa.
4470:旅程	旅程	旅程	viagem; jornada	Esta viagem foi inesquecível para mim.	viaje; jornada	Este viaje fue inolvidable para mí.
4471:旅途	旅途	旅途	viagem; trajeto	Preste atenção à segurança durante a viagem.	viaje; trayecto	Presta atención a la seguridad durante el viaje.
4473:率	率	率	taxa; índice	A taxa de emprego nesta região é alta.	tasa; índice	La tasa de empleo en esta zona es alta.
4474:绿化	绿化	绿化	arborização; cobertura vegetal	A arborização urbana melhora o ar.	reverdecimiento; cobertura vegetal	Las áreas verdes urbanas mejoran el aire.
4475:轮	轮	轮	rodada; vez; roda	Ele teve um bom desempenho nesta rodada da competição.	ronda; turno; rueda	Tuvo un buen desempeño en esta ronda de la competencia.
4478:轮椅	轮椅	轮椅	cadeira de rodas	O idoso entrou no elevador em uma cadeira de rodas.	silla de ruedas	El anciano entró al elevador en una silla de ruedas.
4479:轮子	轮子	轮子	roda	A roda da mala quebrou.	rueda	La rueda de la maleta se rompió.
4481:落地	落地	落地	pousar; aterrissar	O avião pousou em segurança.	aterrizar; tocar tierra	El avión aterrizó con seguridad.
4487:埋	埋	埋	enterrar	A criança enterrou a concha na areia.	enterrar	El niño enterró la concha en la arena.
4492:盲人	盲人	盲人	pessoa cega	Há uma passagem acessível para pessoas cegas neste cruzamento.	persona ciega	En este cruce hay un paso accesible para personas ciegas.
4493:冒	冒	冒	soltar; arriscar	Sai vapor da panela.	emitir; arriesgar	Sale vapor de la olla.
4496:煤	煤	煤	carvão	Esta fábrica usava carvão para gerar eletricidade no passado.	carbón	Esta fábrica antes usaba carbón para generar electricidad.
4497:梅花	梅花	梅花	flor de ameixeira	As flores de ameixeira florescem lindamente no inverno.	flor de ciruelo	Las flores de ciruelo florecen hermosamente en invierno.
4502:密	密	密	denso; fechado	Esta floresta é muito densa.	denso; cerrado	Este bosque es muy denso.
4505:密集	密集	密集	denso; concentrado	A população aqui é densa.	denso; concentrado	Aquí la población es densa.
4506:棉	棉	棉	algodão	Esta roupa é feita de algodão.	algodón	Esta prenda es de algodón.
4507:免	免	免	isentar; evitar	Crianças podem entrar sem pagar ingresso.	exentar; evitar	Los niños pueden entrar sin pagar boleto.
4509:免税	免税	免税	isento de imposto; duty-free	Há lojas duty-free no aeroporto.	libre de impuestos; duty-free	En el aeropuerto hay tiendas libres de impuestos.
4511:面部	面部	面部	rosto; área facial	O médico examinou o ferimento no rosto dele.	rostro; zona facial	El doctor examinó la herida en su rostro.
4512:面粉	面粉	面粉	farinha	Preciso de um saco de farinha para fazer pão.	harina	Necesito una bolsa de harina para hacer pan.
4516:妙	妙	妙	ótimo; engenhoso	Este método é realmente engenhoso.	maravilloso; ingenioso	Este método es realmente ingenioso.
4517:灭	灭	灭	apagar; extinguir	O vento apagou a vela.	apagar; extinguir	El viento apagó la vela.
4518:民歌	民歌	民歌	canção folclórica	Ela sabe cantar muitas canções folclóricas.	canción folclórica	Sabe cantar muchas canciones folclóricas.
4520:民俗	民俗	民俗	costumes populares; folclore	Esta exposição apresenta costumes populares locais.	costumbres populares; folclore	Esta exposición presenta las costumbres populares locales.
4521:民宿	民宿	民宿	pousada familiar; hospedagem familiar	No fim de semana, ficamos em uma pousada na montanha.	casa de huéspedes; hospedaje familiar	El fin de semana nos hospedamos en una casa de huéspedes en la montaña.
4522:民众	民众	民众	público; povo	O público está muito atento à nova política.	público; pueblo	El público está muy atento a la nueva política.
4525:明亮	明亮	明亮	claro; iluminado	A sala de aula é muito iluminada.	claro; luminoso	El salón de clases es muy luminoso.
4527:名气	名气	名气	fama; reputação	Este escritor tem muita fama.	fama; reputación	Este escritor tiene mucha fama.
4528:名胜	名胜	名胜	ponto turístico famoso	Pequim tem muitos pontos turísticos famosos.	lugar famoso; sitio turístico	Beijing tiene muchos sitios turísticos famosos.
4532:模拟	模拟	模拟	simular; imitar	Os alunos simularam uma entrevista na aula.	simular; imitar	Los estudiantes simularon una entrevista en clase.
4533:模特儿	模特儿	模特儿	modelo; manequim	A modelo subiu ao palco usando roupas novas.	modelo	La modelo subió al escenario con ropa nueva.
4538:母	母	母	fêmea; mãe	Esta gata fêmea acabou de ter filhotes.	hembra; madre	Esta gata acaba de tener gatitos.
4540:木材	木材	木材	madeira; lenha	Esta madeira pode ser usada para fazer móveis.	madera; leña	Esta madera se puede usar para hacer muebles.
4542:奶粉	奶粉	奶粉	leite em pó	A mãe preparou leite em pó para a criança.	leche en polvo	La madre preparó leche en polvo para el niño.
4543:难点	难点	难点	ponto difícil; dificuldade	Gramática é o ponto difícil desta lição.	punto difícil; dificultad	La gramática es el punto difícil de esta lección.
4544:南极洲	南极洲	南极洲	Antártida; Antártica	O clima da Antártida é extremamente frio.	Antártida	El clima de la Antártida es extremadamente frío.
4545:南美洲	南美洲	南美洲	América do Sul	A América do Sul tem ricos recursos naturais.	Sudamérica; América del Sur	Sudamérica tiene ricos recursos naturales.
4548:脑子	脑子	脑子	cérebro; mente	A mente dele funciona muito rápido.	cerebro; mente	Su mente funciona muy rápido.
4551:内外	内外	内外	dentro e fora; interior e exterior	Este prédio está limpo por dentro e por fora.	dentro y fuera; interior y exterior	Este edificio está limpio por dentro y por fuera.
4552:内衣	内衣	内衣	roupa íntima	Ela colocou a roupa íntima na gaveta.	ropa interior	Ella puso la ropa interior en el cajón.
4555:泥	泥	泥	lama; barro	Depois da chuva, a estrada ficou cheia de lama.	lodo; barro	Después de la lluvia, el camino quedó cubierto de lodo.
4557:年终	年终	年终	fim de ano; anual	O relatório de fim de ano deve ser entregue na próxima semana.	fin de año; anual	El resumen de fin de año se entrega la próxima semana.
4558:念书	念书	念书	estudar; frequentar escola	Quando era criança, ele estudou no interior.	estudiar; asistir a la escuela	Cuando era niño, estudió en el campo.
4559:扭	扭	扭	torcer; esguinçar	Ela torceu o pé sem querer.	torcer; esguinzar	Se torció el pie por accidente.
4560:农产品	农产品	农产品	produto agrícola	Há muitos produtos agrícolas frescos no mercado.	producto agrícola	En el mercado hay muchos productos agrícolas frescos.
4562:农田	农田	农田	terra agrícola; lavoura	Na primavera, a lavoura fica toda verde.	tierra agrícola; campo de cultivo	En primavera, los campos de cultivo se cubren de verde.
4563:暖	暖	暖	quente; aquecer	O tempo esquentou e as flores também abriram.	cálido; calentar	El clima se volvió más cálido y las flores también florecieron.
4564:暖气	暖气	暖气	aquecimento; calefação	No inverno do norte, usa-se muito aquecimento.	calefacción	En los inviernos del norte se usa mucho la calefacción.
4569:排名	排名	排名	classificação; classificar	Esta competição é classificada pelos resultados.	clasificación; clasificar	Esta competencia se clasifica según los resultados.
4570:盘	盘	盘	prato; medida para pratos	O garçom trouxe um prato de frutas.	plato; clasificador de plato	El mesero trajo un plato de fruta.
4573:抛	抛	抛	jogar; lançar	Ele lançou a bola bem alto.	lanzar; arrojar	Lanzó la pelota muy alto.
4574:泡	泡	泡	deixar de molho; bolha	Deixe os feijões de molho na água durante a noite.	remojar; burbuja	Remoja los frijoles en agua toda la noche.
4576:陪同	陪同	陪同	acompanhar	O guia acompanhou os visitantes no museu.	acompañar	El guía acompañó a los visitantes por el museo.
4581:喷	喷	喷	borrifar; jorrar	A fonte jorra água para o alto.	rociar; brotar	La fuente lanza agua hacia el aire.
4583:碰撞	碰撞	碰撞	colidir; colisão	Dois carros colidiram no cruzamento.	chocar; colisión	Dos autos chocaron en el cruce.
4585:皮	皮	皮	pele; couro	Este par de sapatos é de couro.	piel; cuero	Este par de zapatos es de cuero.
4589:骗子	骗子	骗子	golpista; trapaceiro	A polícia pegou aquele golpista.	estafador; farsante	La policía atrapó a ese estafador.
4591:漂	漂	漂	flutuar; boiar	O barquinho está boiando na água.	flotar	El barquito está flotando en el agua.
4600:平方米	平方米	平方米	metro quadrado	Este apartamento tem noventa metros quadrados.	metro cuadrado	Este departamento tiene noventa metros cuadrados.
4603:评选	评选	评选	selecionar; avaliar e escolher	A escola está escolhendo professores excelentes.	elegir por evaluación; seleccionar	La escuela está seleccionando maestros destacados.
4610:扑灭	扑灭	扑灭	apagar; extinguir	Os bombeiros apagaram rapidamente o incêndio.	apagar; extinguir	Los bomberos apagaron rápidamente el incendio.
4615:其间	其间	其间	nesse período; durante esse tempo	A conferência durou três dias, e nesse período houve várias discussões.	durante ese tiempo; entre tanto	La conferencia duró tres días, durante los cuales se organizaron varias discusiones.
4617:棋子	棋子	棋子	peça de xadrez; peça de jogo	Falta uma peça de jogo na mesa.	pieza de ajedrez; ficha	Falta una ficha en la mesa.
4619:起点	起点	起点	ponto de partida	O ponto de partida desta estrada fica na entrada da escola.	punto de partida	El punto de partida de este camino está en la entrada de la escuela.
4620:启动	启动	启动	iniciar; lançar	O projeto será iniciado oficialmente no mês que vem.	iniciar; lanzar	El proyecto se lanzará oficialmente el próximo mes.
4626:气体	气体	气体	gás	Este tipo de gás não tem cor.	gas; sustancia gaseosa	Este tipo de gas no tiene color.
4630:恰好	恰好	恰好	por acaso; exatamente	Por acaso, ele também estava no escritório.	justo; por casualidad	Justo él también estaba en la oficina.
4631:恰恰	恰恰	恰恰	justamente; exatamente	O problema está justamente aqui.	precisamente; exactamente	El problema está precisamente aquí.
4633:千家万户	千家万户	千家万户	todas as famílias; milhares de lares	No Festival da Primavera, todas as famílias colam dísticos.	todos los hogares; miles de familias	Durante la Fiesta de la Primavera, todos los hogares pegan coplas.
4637:前期	前期	前期	fase inicial	Na fase inicial do projeto, é preciso fazer muitos preparativos.	etapa inicial; fase temprana	La etapa inicial del proyecto requiere mucha preparación.
4639:前者	前者	前者	o primeiro; o anterior	O primeiro é mais barato, enquanto o segundo tem melhor qualidade.	el primero; el anterior	El primero es más barato, mientras que el segundo es de mejor calidad.
4641:墙壁	墙壁	墙壁	parede	Há um quadro pendurado na parede.	pared	Hay un cuadro colgado en la pared.
4642:强化	强化	强化	fortalecer; reforçar	A empresa vai reforçar a gestão de segurança.	fortalecer; reforzar	La empresa va a reforzar la gestión de seguridad.
4643:强壮	强壮	强壮	forte; robusto	Fazer exercícios regularmente o deixa mais forte.	fuerte; robusto	Hacer ejercicio con frecuencia lo hace más fuerte.
4650:亲属	亲属	亲属	parente; familiar	Todos os parentes dele vieram ao casamento.	pariente; familiar	Todos sus parientes vinieron a la boda.
4652:清	清	清	claro; limpo	A água do rio é muito clara.	claro; limpio	El agua del río es muy clara.
4655:青春期	青春期	青春期	adolescência; puberdade	Crianças na adolescência precisam de compreensão e apoio.	adolescencia; pubertad	Los niños en la adolescencia necesitan comprensión y apoyo.
4659:清扫	清扫	清扫	varrer; limpar	Os voluntários limparam a rua.	barrer; limpiar	Los voluntarios limpiaron la calle.
4661:清洗	清洗	清洗	lavar; limpar	Lave bem as frutas, por favor.	lavar; limpiar	Por favor, lava bien la fruta.
4668:求	求	求	pedir; buscar	Ele pediu ao professor mais uma oportunidade.	pedir; buscar	Le pidió al maestro otra oportunidad.
4669:求婚	求婚	求婚	pedir em casamento	Ele pediu a namorada em casamento à beira-mar.	proponer matrimonio	Le propuso matrimonio a su novia junto al mar.
4670:求救	求救	求救	pedir socorro	A tripulação pediu socorro pelo rádio.	pedir ayuda; pedir auxilio	La tripulación pidió ayuda por radio.
4671:求职	求职	求职	procurar emprego	Ela está procurando emprego pela internet.	buscar empleo	Está buscando empleo en línea.
4672:求助	求助	求助	pedir ajuda	Quando encontrar dificuldades, você pode pedir ajuda ao professor.	pedir ayuda	Cuando tengas dificultades, puedes pedir ayuda al maestro.
4675:曲	曲	曲	melodia; peça musical	Ele sabe tocar uma melodia clássica.	melodía; pieza musical	Sabe tocar una melodía clásica.
4677:取代	取代	取代	substituir	A nova tecnologia pode substituir o método antigo.	reemplazar; sustituir	La nueva tecnología puede reemplazar los métodos antiguos.
4680:全程	全程	全程	processo inteiro; trajeto completo	Toda a competição tem transmissão ao vivo.	todo el proceso; trayecto completo	Toda la competencia se transmite en vivo.
4682:券	券	券	cupom; vale	Tenho um vale de cinema.	cupón; vale	Tengo un vale para el cine.
4686:燃料	燃料	燃料	combustível	Este veículo usa combustível limpo.	combustible	Este vehículo usa combustible limpio.
4688:热点	热点	热点	assunto em destaque; ponto quente	Proteção ambiental é o assunto em destaque da discussão de hoje.	tema candente; punto caliente	La protección ambiental es el tema candente de la discusión de hoy.
4689:热度	热度	热度	popularidade; nível de interesse	Esta série está muito popular.	popularidad; nivel de interés	Esta serie tiene mucha popularidad.
4691:热水器	热水器	热水器	aquecedor de água	O aquecedor de água do banheiro quebrou.	calentador de agua	El calentador de agua del baño está descompuesto.
4692:热线	热线	热线	linha direta; telefone de atendimento	A linha de atendimento ao cliente funciona vinte e quatro horas por dia.	línea directa; teléfono de atención	La línea de atención al cliente está abierta las veinticuatro horas.
4693:热议	热议	热议	discutir intensamente	Esse assunto gerou intensa discussão na internet.	debatir intensamente	Este asunto provocó un intenso debate en internet.
4694:人工智能	人工智能	人工智能	inteligência artificial	A inteligência artificial está mudando muitos setores.	inteligencia artificial	La inteligencia artificial está cambiando muchas industrias.
4696:人均	人均	人均	per capita; por pessoa	A renda per capita desta cidade aumentou.	per cápita; por persona	El ingreso per cápita de esta ciudad aumentó.
4697:人山人海	人山人海	人山人海	multidão enorme	A praça do festival estava lotada de gente.	multitud enorme; mar de gente	La plaza durante el festival estaba llena de gente.
4701:人行道	人行道	人行道	calçada	Pedestres devem andar pela calçada.	banqueta; acera	Los peatones deben caminar por la banqueta.
4703:认错	认错	认错	admitir erro; pedir desculpas	Ele admitiu o erro e pediu desculpas por iniciativa própria.	admitir un error; disculparse	Admitió su error y se disculpó voluntariamente.
4706:认同	认同	认同	concordar; identificar-se com	Concordo com a sua opinião.	estar de acuerdo; identificarse con	Estoy de acuerdo con tu punto de vista.
4707:认知	认知	认知	compreender; cognição	Precisamos compreender novamente este problema.	comprender; cognición	Necesitamos volver a comprender este problema.
4709:日后	日后	日后	futuramente; depois	Podemos nos encontrar de novo futuramente se houver oportunidade.	en el futuro; más adelante	Podemos vernos de nuevo si hay oportunidad en el futuro.
4710:日前	日前	日前	há poucos dias; recentemente	A empresa publicou um aviso há poucos dias.	hace unos días; recientemente	La empresa emitió un aviso hace unos días.
4711:日夜	日夜	日夜	dia e noite	Os trabalhadores consertaram a estrada dia e noite.	día y noche	Los trabajadores repararon la carretera día y noche.
4713:融合	融合	融合	fundir; integrar	Cultura tradicional e design moderno se integraram.	fusionar; integrar	La cultura tradicional y el diseño moderno se fusionaron.
4715:容量	容量	容量	capacidade	Este disco rígido tem grande capacidade.	capacidad	Este disco duro tiene gran capacidad.
4716:融入	融入	融入	integrar-se a	O novo funcionário rapidamente se integrou à equipe.	integrarse a	El nuevo empleado se integró rápidamente al equipo.
4718:柔软	柔软	柔软	macio; suave	Esta toalha é muito macia.	suave; blando	Esta toalla es muy suave.
4719:入境	入境	入境	entrar no país	Os viajantes precisam mostrar o passaporte ao entrar no país.	entrar al país	Los viajeros necesitan mostrar el pasaporte al entrar al país.
4720:入门	入门	入门	introdução; nível inicial	Este livro é adequado para começar a aprender chinês.	introducción; nivel inicial	Este libro es adecuado para iniciarse en chino.
4721:入选	入选	入选	ser selecionado	A obra dela foi selecionada para a exposição.	ser seleccionado	Su obra fue seleccionada para la exposición.
4723:撒	撒	撒	espalhar; salpicar	O chef salpicou cebolinha picada na sopa.	esparcir; espolvorear	El chef esparció cebollín picado sobre la sopa.
4724:塞	塞	塞	enfiar; entupir	Ele enfiou as roupas na mala.	meter; tapar	Metió la ropa en la maleta.
4725:赛事	赛事	赛事	evento esportivo; competição	Este evento esportivo atraiu muitos espectadores.	evento deportivo; competencia	Esta competencia atrajo a muchos espectadores.
4726:散	散	散	espalhar-se; soltar-se	Os papéis se espalharam pelo chão.	esparcirse; soltarse	Los papeles quedaron esparcidos por todo el piso.
4728:散	散	散	dispersar-se; encerrar	Depois que a reunião terminou, todos se dispersaram.	dispersarse; terminar	Después de que terminó la reunión, todos se dispersaron.
4732:扫描	扫描	扫描	escanear; digitalizar	Escaneie o QR code para pagar.	escanear; digitalizar	Por favor, escanea el código QR para pagar.
4735:鲨鱼	鲨鱼	鲨鱼	tubarão	Há um tubarão no mar.	tiburón	Hay un tiburón en el mar.
4737:山顶	山顶	山顶	cume; topo da montanha	Finalmente subimos até o topo da montanha.	cima; cumbre	Finalmente subimos a la cima de la montaña.
4738:山峰	山峰	山峰	pico da montanha	O pico distante está coberto de neve.	pico de montaña	El pico lejano está cubierto de nieve.
4739:山坡	山坡	山坡	encosta	As ovelhas estão pastando na encosta.	ladera	Las ovejas están comiendo pasto en la ladera.
4740:闪	闪	闪	brilhar; desviar	Um clarão apareceu no céu.	destellar; esquivar	Un destello apareció en el cielo.
4742:扇	扇	扇	classificador para portas ou janelas	Ele abriu uma janela.	clasificador para puertas o ventanas	Abrió una ventana.
4744:伤口	伤口	伤口	ferida	A ferida precisa ter o curativo trocado todos os dias.	herida	La herida necesita cambio de vendaje todos los días.
4745:伤亡	伤亡	伤亡	vítimas; feridos e mortos	O acidente causou várias vítimas.	víctimas; heridos y muertos	El accidente causó varias víctimas.
4746:伤员	伤员	伤员	ferido; pessoa ferida	A equipe médica está tratando os feridos.	herido; persona herida	El personal médico está atendiendo a los heridos.
4750:上市	上市	上市	lançar no mercado; abrir capital	Este novo modelo de carro será lançado no mercado no mês que vem.	salir al mercado; cotizar en bolsa	Este nuevo modelo de auto saldrá al mercado el próximo mes.
4751:上述	上述	上述	mencionado acima; citado acima	Os problemas mencionados acima precisam ser resolvidos rapidamente.	mencionado arriba; antes citado	Los problemas mencionados arriba deben resolverse cuanto antes.
4752:上台	上台	上台	subir ao palco; chegar ao poder	Depois que o ator subiu ao palco, o público aplaudiu.	subir al escenario; llegar al poder	El público aplaudió después de que el actor subió al escenario.
4753:上旬	上旬	上旬	primeiros dez dias do mês; início do mês	A reunião está marcada para o início de junho.	primera decena del mes; principios de mes	La reunión está programada para principios de junio.
4754:少儿	少儿	少儿	crianças; público infantil	Este programa é adequado para crianças.	niños; público infantil	Este programa es adecuado para niños.
4756:社	社	社	sociedade; clube	Ele entrou no clube de literatura da escola.	sociedad; club	Se unió al club de literatura de la escuela.
4757:射	射	射	atirar; disparar	O atleta acertou o alvo com o disparo.	disparar; tirar	El atleta acertó al blanco con el disparo.
4760:摄像	摄像	摄像	filmar; gravar vídeo	A equipe está gravando vídeo.	filmar; grabar video	El personal está grabando video.
4762:摄像头	摄像头	摄像头	câmera	Uma câmera foi instalada na entrada.	cámara	Se instaló una cámara en la entrada.
4763:身心	身心	身心	corpo e mente	O exercício faz bem à saúde do corpo e da mente.	cuerpo y mente	El ejercicio beneficia la salud del cuerpo y la mente.
4764:深夜	深夜	深夜	alta madrugada; tarde da noite	A rua fica muito silenciosa tarde da noite.	altas horas de la noche; muy tarde	La calle está muy tranquila a altas horas de la noche.
4765:神	神	神	deus; espírito	Os antigos acreditavam que havia espíritos nas montanhas.	dios; espíritu	Los antiguos creían que había espíritus en las montañas.
4770:生成	生成	生成	gerar	O sistema vai gerar o relatório automaticamente.	generar	El sistema generará el informe automáticamente.
4772:生命力	生命力	生命力	vitalidade	Esta planta tem muita vitalidade.	vitalidad	Esta planta tiene mucha vitalidad.
4774:升学	升学	升学	avançar nos estudos; ingressar em escola superior	Muitos alunos se preparam para avançar nos estudos.	continuar estudios; pasar a una escuela superior	Muchos estudiantes se preparan para continuar sus estudios.
4775:剩余	剩余	剩余	restante; remanescente	Restam poucos ingressos.	restante; sobrante	Ya quedan pocos boletos.
4776:诗词	诗词	诗词	poesia clássica	O avô gosta de ler poesia clássica antiga.	poesía clásica	Al abuelo le gusta leer poesía clásica antigua.
4777:湿度	湿度	湿度	umidade	A umidade do ar está alta hoje.	humedad	La humedad del aire está alta hoy.
4778:师父	师父	师父	mestre; mentor habilidoso	Ele aprendeu carpintaria com o mestre.	maestro; mentor experto	Aprendió carpintería de su maestro.
4779:诗歌	诗歌	诗歌	poesia; poema	Este poema expressa saudade da terra natal.	poesía; poema	Este poema expresa nostalgia por la tierra natal.
4781:识	识	识	conhecer; reconhecer	Ele reconhece poucos caracteres escritos.	conocer; reconocer	Reconoce pocos caracteres escritos.
4789:实时	实时	实时	em tempo real	O sistema atualiza os dados em tempo real.	en tiempo real	El sistema actualiza los datos en tiempo real.
4790:时速	时速	时速	velocidade por hora	A velocidade deste carro passa de cem quilômetros por hora.	velocidad por hora	La velocidad de este auto supera los cien kilómetros por hora.
4792:食欲	食欲	食欲	apetite	Depois de ficar doente, ele ficou sem apetite.	apetito	Después de enfermarse, no tenía apetito.
4795:使劲	使劲	使劲	fazer força	Empurre a porta com força, por favor.	hacer fuerza	Por favor, empuja la puerta con fuerza.
4797:适度	适度	适度	moderado; adequado	Exercício moderado ajuda a saúde.	moderado; grado adecuado	El ejercicio moderado ayuda a la salud.
4800:事后	事后	事后	depois; posteriormente	Depois, ele explicou o motivo.	después; posteriormente	Después, explicó la razón.
4801:视觉	视觉	视觉	visão; sentido visual	Este filme tem efeitos visuais muito bons.	visión; sentido visual	Esta película tiene efectos visuales muy buenos.
4809:收购	收购	收购	adquirir; comprar	Esta empresa adquiriu uma pequena empresa.	adquirir; comprar	Esta empresa adquirió un pequeño negocio.
4810:收取	收取	收取	cobrar; receber	A escola não cobra taxa de inscrição.	cobrar; recibir	La escuela no cobra cuota de inscripción.
4812:手臂	手臂	手臂	braço	O braço dele se machucou.	brazo	Su brazo resultó herido.
4817:受灾	受灾	受灾	ser atingido por desastre	A área atingida pelo desastre precisa de ajuda material.	ser afectado por un desastre	La zona afectada por el desastre necesita ayuda material.
4818:输出	输出	输出	emitir; exportar	O computador está exportando dados.	exportar; emitir	La computadora está exportando datos.
4819:书画	书画	书画	caligrafia e pintura	Há muitas obras de caligrafia e pintura no salão de exposição.	caligrafía y pintura	En la sala de exposiciones hay muchas obras de caligrafía y pintura.
4822:输送	输送	输送	transportar; conduzir	A tubulação transporta água para o vilarejo.	transportar; conducir	La tubería transporta agua al pueblo.
4823:书写	书写	书写	escrever	Escreva as respostas com cuidado.	escribir	Por favor, escribe las respuestas con cuidado.
4824:属	属	属	pertencer a	Este livro pertence à escola.	pertenecer a	Este libro pertenece a la escuela.
4825:薯片	薯片	薯片	batata chips; salgadinho de batata	As crianças gostam de comer batata chips.	papas fritas de bolsa; chips de papa	A los niños les gusta comer papas fritas de bolsa.
4828:数目	数目	数目	número; quantidade	O número de inscrições é maior que no ano passado.	número; cantidad	El número de inscripciones es mayor que el año pasado.
4829:数字化	数字化	数字化	digitalizar	O hospital está promovendo a digitalização dos prontuários médicos.	digitalizar	El hospital está impulsando la digitalización de los expedientes médicos.
4832:率先	率先	率先	tomar a dianteira; ser o primeiro	Esta empresa foi a primeira a lançar o novo produto.	tomar la delantera; ser el primero	Esta empresa tomó la delantera al lanzar el nuevo producto.
4833:水稻	水稻	水稻	arroz irrigado	O arroz irrigado é amplamente cultivado no sul.	arroz de riego	El arroz de riego se cultiva ampliamente en el sur.
4834:水库	水库	水库	reservatório; represa	O nível da água no reservatório subiu.	embalse; presa	El nivel del agua en el embalse subió.
4835:水流	水流	水流	correnteza; fluxo de água	Depois da chuva, a correnteza ficou mais forte.	corriente de agua; flujo de agua	Después de la lluvia, la corriente de agua se volvió más rápida.
4836:水面	水面	水面	superfície da água	A luz da lua brilha na superfície da água.	superficie del agua	La luz de la luna brilla sobre la superficie del agua.
4839:思路	思路	思路	linha de raciocínio	A linha de raciocínio dele é muito clara.	línea de pensamiento; razonamiento	Su línea de pensamiento es muy clara.
4842:松	松	松	solto; afrouxar	O cadarço ficou solto.	suelto; aflojar	La agujeta se aflojó.
4844:搜集	搜集	搜集	coletar; reunir	Ela coletou muitos materiais.	recopilar; reunir	Ella recopiló muchos materiales.
4847:算了	算了	算了	deixa pra lá; esqueça	Está tarde demais; por hoje, deixa pra lá.	olvídalo; dejarlo así	Ya es muy tarde; dejémoslo por hoy.
4848:算是	算是	算是	contar como; ser considerado	Esta experiência pode ser considerada uma lição.	contar como; considerarse	Esta experiencia puede considerarse una lección.
4849:虽	虽	虽	embora; ainda que	Embora estivesse chovendo, a partida continuou.	aunque; si bien	Aunque estaba lloviendo, el partido continuó.
4850:岁数	岁数	岁数	idade	Ele já tem idade avançada, mas está muito saudável.	edad	Ya tiene cierta edad, pero está muy sano.
4853:损伤	损伤	损伤	danificar; lesão	Olhar para a tela por muito tempo pode danificar os olhos.	dañar; lesión	Mirar la pantalla durante mucho tiempo puede dañar los ojos.
