hsk_key	source_word	simplified	SI	example_SI	TA	example_TA
2813:派出所	派出所	派出所	පොලිස් ස්ථානය	ඔහු නැතිවූ පසුම්බිය පොලිස් ස්ථානයට භාර දුන්නේය.	காவல் நிலையம்	அவர் காணாமல் போன பணப்பையை காவல் நிலையத்தில் ஒப்படைத்தார்.
2814:跑道	跑道	跑道	ධාවන පථය; ගුවන් ධාවන පථය	ක්‍රීඩකයා ධාවන පථයේ ආරම්භක ස්ථානයේ සිටියේය.	ஓட்டப்பாதை; விமான ஓடுபாதை	வீரர் ஓட்டப்பாதையின் தொடக்கப் புள்ளியில் நின்றார்.
2815:赔	赔	赔	හානිපූරණය කිරීම; වන්දි ගෙවීම	ඔහු කෝප්පය කැඩූ නිසා ස්වෙච්ඡාවෙන් මුදල් ගෙවීය.	இழப்பீடு செலுத்துதல்; நஷ்டஈடு கொடுத்தல்	அவர் கோப்பையை உடைத்ததால் தானாக முன்வந்து பணம் செலுத்தினார்.
2816:陪伴	陪伴	陪伴	සමඟ සිටීම; සමාගම දීම	පවුලේ අය සමඟ සිටීම ඇයට බෙහෙවින් සැනසීමක් ලබා දුන්නේය.	உடன் இருப்பது; துணை நிற்றல்	குடும்பத்தினர் உடன் இருந்தது அவளுக்கு மிகவும் நிம்மதி அளித்தது.
2819:配	配	配	ගැළපීම; බෙදා දීම	මෙම ටයි පටිය සූට් එකට හොඳින් ගැළපේ.	பொருந்துதல்; ஒதுக்குதல்	இந்த நெக்டை உடையுடன் நன்றாக பொருந்துகிறது.
2821:配送	配送	配送	බෙදාහැරීම; බෙදා දීම	වේදිකාව පැය දෙකක් තුළ භාණ්ඩ බෙදාහරිනු ඇත.	விநியோகம் செய்தல்; வழங்கல்	தளம் இரண்டு மணிநேரத்திற்குள் பொருட்களை விநியோகம் செய்யும்.
2824:碰见	碰见	碰见	අහම්බෙන් හමුවීම	මම සුපිරි වෙළඳසැලේදී පැරණි පන්තියේ මිතුරෙකු අහම්බෙන් හමුවුණෙමි.	தற்செயலாக சந்தித்தல்	நான் பல்பொருள் அங்காடியில் பழைய வகுப்பு தோழரை தற்செயலாக சந்தித்தேன்.
2830:拼	拼	拼	එකලස් කිරීම; අකුරු අමුණීම; මහන්සි වී උත්සාහ කිරීම	දරුවා මෙම පින්තූර එකට එකලස් කළේය.	சேர்த்து அமைத்தல்; எழுத்துக்கூட்டுதல்; கடுமையாக முயற்சித்தல்	குழந்தை இந்த படங்களை ஒன்றாக சேர்த்து அமைத்தது.
2832:品	品	品	වර්ගය; නිෂ්පාදනය; රස බැලීම	මෙම වෙළඳසැල ප්‍රදේශීය විශේෂ නිෂ්පාදන බොහොමයක් විකුණයි.	தரம்; பொருள்; சுவைத்தல்	இந்த கடை பல உள்ளூர் சிறப்பு பொருட்களை விற்கிறது.
2833:品牌	品牌	品牌	වෙළඳ නාමය	මෙම වෙළඳ නාමයේ ගෘහ විදුලි උපකරණවල ගුණාත්මකභාවය හොඳය.	பிராண்ட்; வர்த்தக முத்திரை	இந்த பிராண்டின் வீட்டு மின்சாதனங்களின் தரம் நன்றாக உள்ளது.
2836:聘请	聘请	聘请	බඳවා ගැනීම; සේවයට ගැනීම	පාසල නව ගුරුවරයෙකු බඳවා ගත්තේය.	பணியமர்த்துதல்	பள்ளி ஒரு புதிய ஆசிரியரை பணியமர்த்தியது.
2838:评	评	评	ඇගයීම; අදහස් දැක්වීම	ගුරුවරයා සෑම සිසුවෙකුගේම රචනාව ඇගයනු ඇත.	மதிப்பிடுதல்; கருத்து கூறுதல்	ஆசிரியர் ஒவ்வொரு மாணவரின் கட்டுரையையும் மதிப்பிடுவார்.
2843:凭借	凭借	凭借	ආධාරයෙන්; පදනම් කරගෙන	ඔහු තම මහන්සිවීමේ ආධාරයෙන් විශ්වවිද්‍යාලයට ඇතුළත් විය.	நம்பி; உதவியால்	அவர் கடின உழைப்பின் உதவியால் பல்கலைக்கழகத்தில் சேர்ந்தார்.
2847:平台	平台	平台	වේදිකාව; මාර්ගගත වේදිකාව	මෙම වේදිකාව හරහා මාර්ගගතව චීන භාෂාව ඉගෙන ගත හැකිය.	தளம்; இணைய தளம்	இந்த தளத்தில் ஆன்லைனில் சீனம் கற்கலாம்.
2852:齐	齐	齐	පිළිවෙළට; සම්පූර්ණ; එකට	සියලු දෙනා මේස හා පුටු පිළිවෙළට තැබූහ.	ஒழுங்காக; முழுமையாக; ஒன்றாக	அனைவரும் மேசைகளையும் நாற்காலிகளையும் ஒழுங்காக வைத்தனர்.
2853:其	其	其	එහි; ඔවුන්ගේ	මෙම සමාගම එහි විදේශ ව්‍යාපාර පුළුල් කරමින් සිටී.	அதன்; அவர்களின்	இந்த நிறுவனம் அதன் வெளிநாட்டு வியாபாரத்தை விரிவுபடுத்தி வருகிறது.
2857:气球	气球	气球	බැලූනය	දරුවාගේ අතේ රතු බැලූනයක් තිබේ.	பலூன்	குழந்தையின் கையில் ஒரு சிவப்பு பலூன் உள்ளது.
2860:签订	签订	签订	අත්සන් කර ගිවිසුමට එළඹීම	දෙපාර්ශ්වයම හෙට සහයෝගිතා ගිවිසුම අත්සන් කරනු ඇත.	கையொப்பமிட்டு உடன்படிக்கை செய்தல்	இரு தரப்பும் நாளை ஒத்துழைப்பு ஒப்பந்தத்தில் கையொப்பமிடும்.
2861:签名	签名	签名	අත්සන; අත්සන් කිරීම	කරුණාකර ආකෘතියේ පහළින් අත්සන් කරන්න.	கையொப்பம்; கையொப்பமிடுதல்	தயவுசெய்து படிவத்தின் கீழே கையொப்பமிடுங்கள்.
2862:签字	签字	签字	අත්සන් කිරීම	කොන්ත්‍රාත්තුවට අදාළ පුද්ගලයාම අත්සන් කළ යුතුය.	கையொப்பமிடுதல்	ஒப்பந்தத்தில் சம்பந்தப்பட்ட நபரே கையொப்பமிட வேண்டும்.
2863:前进	前进	前进	ඉදිරියට ගමන් කිරීම	කණ්ඩායම කඳු මුදුන දෙසට දිගටම ඉදිරියට ගියේය.	முன்னேறுதல்	அணி மலை உச்சியை நோக்கி தொடர்ந்து முன்னேறியது.
2864:前来	前来	前来	පැමිණීම	ප්‍රේක්ෂකයන් බොහෝ දෙනෙක් තරඟය නැරඹීමට පැමිණියහ.	வருதல்; வந்து சேருதல்	பல பார்வையாளர்கள் போட்டியைப் பார்க்க வந்தனர்.
2866:前往	前往	前往	වෙත යාම; බලා පිටත් වීම	නියෝජිත කණ්ඩායම හෙට ෂැංහයි වෙත යනු ඇත.	செல்லுதல்; நோக்கி புறப்படுதல்	பிரதிநிதிக் குழு நாளை ஷாங்காய்க்குச் செல்லும்.
2870:强大	强大	强大	ශක්තිමත්; බලවත්	මෙම කණ්ඩායම ඉතා ශක්තිමත්ය.	வலிமையான; சக்திவாய்ந்த	இந்த அணி மிகவும் வலிமையானது.
2872:强度	强度	强度	තීව්‍රතාව; ශක්ති මට්ටම	පුහුණුවේ තීව්‍රතාව වැඩි බැවින් සියලු දෙනා වෙහෙසට පත්ව සිටිති.	தீவிரம்; வலிமை அளவு	பயிற்சியின் தீவிரம் அதிகமாக இருப்பதால் அனைவரும் சோர்வாக உள்ளனர்.
2878:亲	亲	亲	සිප ගැනීම; සමීප	අම්මා දරුවාගේ මුහුණ සිප ගත්තාය.	முத்தமிடுதல்; நெருக்கமான	அம்மா குழந்தையின் முகத்தில் முத்தமிட்டாள்.
2880:亲朋好友	亲朋好友	亲朋好友	ඥාති හිතමිතුරන්	වසන්ත උත්සවයේදී ඥාති හිතමිතුරන් සියලු දෙනාම ගෙදරට කෑමට පැමිණියහ.	உறவினரும் நண்பர்களும்	வசந்த விழா காலத்தில் உறவினரும் நண்பர்களும் எல்லோரும் வீட்டிற்கு உணவருந்த வந்தனர்.
2882:亲情	亲情	亲情	පවුල් සෙනෙහස	මෙම චිත්‍රපටය පවුල් සෙනෙහස ගැනයි.	குடும்ப பாசம்	இந்த திரைப்படம் குடும்ப பாசத்தைப் பற்றியது.
2883:亲人	亲人	亲人	පවුලේ සාමාජිකයා; ආදරණීය පුද්ගලයා	අසනීප වූ විට පවුලේ අයගේ සමඟ සිටීම ඉතා වැදගත්ය.	குடும்பத்தினர்; அன்புக்குரியவர்	நோய்வாய்ப்பட்ட போது குடும்பத்தினர் உடன் இருப்பது மிகவும் முக்கியம்.
2888:轻重	轻重	轻重	වැදගත්කම; බර	කටයුතු කරන විට වැදගත්කම වෙන්කර හඳුනාගත යුතුය.	முக்கியத்துவம்; எடை	விஷயங்களை கையாளும்போது எது முக்கியம் என்பதை தெளிவாக அறிய வேண்டும்.
2889:情感	情感	情感	හැඟීම; භාවය	සංගීතයට සංකීර්ණ හැඟීම් ප්‍රකාශ කළ හැකිය.	உணர்ச்சி; உணர்வு	இசை சிக்கலான உணர்ச்சிகளை வெளிப்படுத்த முடியும்.
2898:权	权	权	අයිතිය; බලය	මෙම තීරණය ගැනීමේ බලය කළමනාකරුගේ අතේ ඇත.	உரிமை; அதிகாரம்	இந்த முடிவெடுக்கும் அதிகாரம் மேலாளரின் கையில் உள்ளது.
2900:全力	全力	全力	සම්පූර්ණ ශක්තියෙන්	වෛද්‍යවරු රෝගියා බේරා ගැනීමට සම්පූර්ණයෙන්ම උත්සාහ කරමින් සිටිති.	முழு சக்தியுடன்	மருத்துவர்கள் நோயாளியை காப்பாற்ற முழு முயற்சியுடன் செயலில் உள்ளனர்.
2902:全体	全体	全体	සියලුම; මුළු පිරිස	සියලුම සේවකයෝ පුහුණුවට සහභාගි වූහ.	முழு; அனைவரும்	அனைத்து ஊழியர்களும் பயிற்சியில் கலந்து கொண்டனர்.
2903:全新	全新	全新	සම්පූර්ණයෙන්ම අලුත්	ඔහු සම්පූර්ණයෙන්ම අලුත් පරිගණකයක් මිලදී ගත්තේය.	முற்றிலும் புதியது	அவர் முற்றிலும் புதிய கணினி ஒன்றை வாங்கினார்.
2910:群体	群体	群体	කණ්ඩායම; ජන කණ්ඩායම	වැඩිහිටියන් අවධානය යොමු කළ යුතු ජන කණ්ඩායමකි.	குழு; சமூகக் குழு	முதியவர்கள் கவனம் தேவைப்படும் ஒரு சமூகக் குழுவாக உள்ளனர்.
2914:热量	热量	热量	උෂ්ණතා; කැලරි	මෙම පානයේ කැලරි ප්‍රමාණය ඉතා වැඩිය.	வெப்பம்; கலோரி	இந்த பானத்தில் கலோரி அதிகமாக உள்ளது.
2919:人际	人际	人际	අන්තර්පුද්ගල	හොඳ අන්තර්පුද්ගල සබඳතා වැඩට උපකාරී වේ.	மனித உறவு சார்ந்த	நல்ல மனித உறவு திறன்கள் வேலைக்கு உதவுகின்றன.
2922:人力	人力	人力	මානව බලය; මානව සම්පත්	මෙම ව්‍යාපෘතියට තවත් මානව බලය අවශ්‍යය.	மனிதவளம்; மனித சக்தி	இந்த திட்டத்திற்கு மேலும் மனிதவளம் தேவை.
2923:人民	人民	人民	ජනතාව	මෙම ස්මාරක ශාලාව ජනතාවට නොමිලේ විවෘතය.	மக்கள்	இந்த நினைவகம் மக்களுக்கு இலவசமாக திறந்திருக்கும்.
2925:人群	人群	人群	ජන සමූහය; මිනිසුන්ගේ රැළ	උත්සවයේ ජන සමූහය චතුරස්‍රය පිරවීය.	கூட்டம்; மக்கள் கூட்டம்	விழா நாளின் மக்கள் கூட்டம் சதுக்கத்தை நிரப்பியது.
2926:人体	人体	人体	මිනිස් සිරුර	මෙම පාඨමාලාව මිනිස් සිරුරේ මූලික ව්‍යුහය හඳුන්වා දෙයි.	மனித உடல்	இந்த பாடநெறி மனித உடலின் அடிப்படை அமைப்பை அறிமுகப்படுத்துகிறது.
2928:忍	忍	忍	ඉවසීම; දරා ගැනීම	වේදනාව දැඩි වූ නමුත් ඔහු දිගටම ඉවසා සිටියේය.	பொறுத்தல்; தாங்குதல்	வலி கடுமையாக இருந்தாலும் அவர் தொடர்ந்து தாங்கினார்.
2929:认	认	认	හඳුනා ගැනීම; පිළිගැනීම	මම ඔහුව එක බැල්මකින්ම හඳුනා ගත්තෙමි.	அடையாளம் காணுதல்; ஒப்புக்கொள்ளுதல்	நான் அவரை ஒரே பார்வையில் அடையாளம் கண்டேன்.
2932:如	如	如	මෙන්; නම්	ප්‍රතිඵලය අප බලාපොරොත්තු වූ ආකාරයටම විය.	போல்; என்றால்	முடிவு நாங்கள் எதிர்பார்த்தது போலவே இருந்தது.
2933:如此	如此	如此	මෙතරම්; මෙසේ	ගැටලුව මෙතරම් සංකීර්ණ වේ යැයි මම සිතුවේ නැත.	இவ்வளவு; இப்படி	பிரச்சினை இவ்வளவு சிக்கலாக இருக்கும் என்று நான் நினைக்கவில்லை.
2936:如同	如同	如同	මෙන්; වැනි	රාත්‍රියේ වැවේ මතුපිට කැඩපතක් මෙන් පෙනේ.	போன்று; போல	இரவில் ஏரியின் மேற்பரப்பு கண்ணாடி போல உள்ளது.
2937:如下	如下	如下	පහත පරිදි	විස්තරාත්මක වැඩපිළිවෙළ පහත පරිදි වේ.	பின்வருமாறு	குறிப்பிட்ட ஏற்பாடுகள் பின்வருமாறு.
2942:赛场	赛场	赛场	තරඟ පිටිය; ක්‍රීඩාංගණය	ක්‍රීඩකයෝ දැනටමත් තරඟ පිටියට ඇතුළු වී ඇත.	போட்டித் தளம்; அரங்கம்	வீரர்கள் ஏற்கனவே போட்டித் தளத்திற்குள் நுழைந்துள்ளனர்.
2945:沙子	沙子	沙子	වැලි	දරුවා මුහුදු වෙරළේ වැලි සමඟ ක්‍රීඩා කරයි.	மணல்	குழந்தை கடற்கரையில் மணலுடன் விளையாடுகிறது.
2948:删	删	删	මකා දැමීම	කරුණාකර නැවත නැවත ඇති අන්තර්ගතය මකා දමන්න.	நீக்குதல்	தயவுசெய்து மீண்டும் வரும் உள்ளடக்கத்தை நீக்குங்கள்.
2949:扇	扇	扇	පංකාවෙන් සුළං කිරීම	ඇය පංකාවකින් මෘදු ලෙස සුළං කළාය.	விசிறுதல்	அவள் விசிறியால் மெதுவாக காற்றடித்தாள்.
2951:山区	山区	山区	කඳුකර ප්‍රදේශය	කඳුකර ප්‍රදේශයේ රාත්‍රිය ඉතා නිහඬය.	மலைப்பகுதி	மலைப்பகுதியின் இரவு மிகவும் அமைதியாக உள்ளது.
2956:伤	伤	伤	තුවාලය; තුවාල කිරීම	ඔහුගේ අත තුවාල වී ඇත.	காயம்; காயப்படுத்துதல்	அவரது கை காயமடைந்துள்ளது.
2958:商家	商家	商家	වෙළෙන්දා; විකුණුම්කරු	වෙළෙන්දෝ බොහෝ දෙනෙක් මෙම ප්‍රවර්ධනයට සහභාගි වූහ.	வியாபாரி; விற்பனையாளர்	பல வியாபாரிகள் இந்த விளம்பர நிகழ்ச்சியில் கலந்து கொண்டனர்.
2959:商人	商人	商人	ව්‍යාපාරිකයා	මෙම ව්‍යාපාරිකයා නිතර විදේශයට රාජකාරි ගමන් යයි.	வணிகர்; தொழிலதிபர்	இந்த வணிகர் அடிக்கடி வெளிநாட்டுக்கு வேலைப் பயணம் செல்கிறார்.
2962:赏	赏	赏	රස විඳීම; අගය කිරීම	සංචාරකයෝ වැව අසල මල් රස වින්දහ.	ரசித்தல்; பாராட்டுதல்	சுற்றுலாப் பயணிகள் ஏரிக்கரையில் மலர்களை ரசித்தனர்.
2963:上传	上传	上传	උඩුගත කිරීම	කරුණාකර ඡායාරූප වේදිකාවට උඩුගත කරන්න.	பதிவேற்றுதல்	தயவுசெய்து புகைப்படங்களை தளத்தில் பதிவேற்றுங்கள்.
2964:上升	上升	上升	ඉහළ යාම	මෙම වසරේ විකුණුම් දිගටම ඉහළ යමින් පවතී.	உயருதல்	இந்த ஆண்டின் விற்பனை தொடர்ந்து உயர்ந்து வருகிறது.
2965:上下	上下	上下	ඉහළ පහළ; සමස්තයක් ලෙස	මෙම ගොඩනැගිල්ලේ සමස්තයක් ලෙස මහල් දහයක් ඇත.	மேல் கீழ்; மொத்தமாக	இந்த கட்டிடத்தில் மொத்தம் பத்து மாடிகள் உள்ளன.
2966:上涨	上涨	上涨	ඉහළ යාම; මිල වැඩි වීම	මෑතකදී එළවළු මිල ඉහළ ගොස් ඇත.	உயருதல்; விலை ஏறுதல்	சமீபத்தில் காய்கறி விலை உயர்ந்துள்ளது.
2967:烧	烧	烧	දහනය කිරීම; පිසීම; උණ ගැනීම	හට්ටියේ වතුර දැනටමත් උතුරා ඇත.	எரித்தல்; சமைத்தல்; காய்ச்சல் வருதல்	பானையில் உள்ள நீர் ஏற்கனவே கொதித்துவிட்டது.
2968:烧烤	烧烤	烧烤	ගින්නෙන් පුළුස්සා පිසූ ආහාර	සති අන්තයේ අපි ගඟ අසල ගින්නෙන් පුළුස්සා පිසූ ආහාර කෑවෙමු.	சுட்டுணவு	வார இறுதியில் நாங்கள் நதிக்கரையில் சுட்டுணவு சாப்பிட்டோம்.
2971:舍得	舍得	舍得	වියදම් කිරීමට හෝ අත්හැරීමට කැමති වීම	දරුවා වෙනුවෙන් ඇය කාලය වැය කිරීමට කැමතිය.	விட்டுக் கொடுக்க அல்லது செலவிட தயங்காதல்	குழந்தைக்காக அவள் நேரம் செலவிட தயங்கவில்லை.
2981:深度	深度	深度	ගැඹුර	මෙම වැවේ ගැඹුර මීටර් විස්ස ඉක්මවයි.	ஆழம்	இந்த ஏரியின் ஆழம் இருபது மீட்டரை மீறுகிறது.
2983:深厚	深厚	深厚	ගැඹුරු; ප්‍රගාඪ	ඔවුන් අතර ගැඹුරු මිත්‍රත්වයක් ඇත.	ஆழமான; வலுவான	அவர்களுக்குள் ஆழமான நட்பு உள்ளது.
2985:深入	深入	深入	ගැඹුරට යාම; විස්තරාත්මක	වාර්තාකරු කඳුකර ප්‍රදේශයට ගැඹුරට ගොස් ජනතාව සමඟ සම්මුඛ සාකච්ඡා කළේය.	ஆழமாகச் செல்வது; விரிவான	செய்தியாளர் மலைப்பகுதிக்குள் ஆழமாகச் சென்று மக்களிடம் பேட்டி எடுத்தார்.
2986:深远	深远	深远	දුරදිග යන; ගැඹුරු බලපෑමක් ඇති	මෙම ප්‍රතිසංස්කරණය දුරදිග යන බලපෑමක් ඇති කළේය.	தொலைவாய்ந்த; நீண்டகால தாக்கமுடைய	இந்த சீர்திருத்தம் நீண்டகால தாக்கத்தை ஏற்படுத்தியது.
2993:升级	升级	升级	වැඩිදියුණු කිරීම	දුරකථන පද්ධතිය වැඩිදියුණු කළ යුතුය.	மேம்படுத்துதல்	தொலைபேசி அமைப்பை மேம்படுத்த வேண்டும்.
2994:升温	升温	升温	උෂ්ණත්වය ඉහළ යාම	හෙට සිට කාලගුණය පැහැදිලිව උණුසුම් වනු ඇත.	வெப்பம் உயர்தல்	நாளை முதல் வானிலை தெளிவாக வெப்பமடையும்.
2999:省份	省份	省份	පළාත	චීනයේ විවිධ පළාත් බොහොමයක් ඇත.	மாகாணம்	சீனாவில் பல வேறுபட்ட மாகாணங்கள் உள்ளன.
3001:胜	胜	胜	ජය ගැනීම; ඉහළින් සිටීම	ගෘහ කණ්ඩායම ලකුණු දෙකකින් ආගන්තුක කණ්ඩායම ජය ගත්තේය.	வெல்லுதல்; மேலானதாக இருத்தல்	உள்ளூர் அணி இரண்டு புள்ளிகள் வித்தியாசத்தில் வருகை அணியை வென்றது.
3004:湿	湿	湿	තෙත්	වැස්සෙන් පසු තණබිම තවමත් තෙත්ය.	ஈரமான	மழைக்குப் பிறகு புல்வெளி இன்னும் ஈரமாக உள்ளது.
3005:失恋	失恋	失恋	ආදර සම්බන්ධතාවය බිඳී යාම	ආදර සම්බන්ධතාවය බිඳී ගිය පසු ඇය දිගු කාලයක් දුකින් සිටියාය.	காதல் முறிவு அனுபவித்தல்	காதல் முறிவுக்குப் பிறகு அவள் நீண்ட நேரம் வருந்தினாள்.
3007:诗人	诗人	诗人	කවියා	මෙම කවියා ප්‍රසිද්ධ කවි බොහොමයක් ලියා ඇත.	கவிஞர்	இந்த கவிஞர் பல புகழ்பெற்ற கவிதைகள் எழுதியுள்ளார்.
3023:实验室	实验室	实验室	පරීක්ෂණාගාරය	සිසුන් පරීක්ෂණාගාරයේ පරීක්ෂණ කරමින් සිටිති.	ஆய்வகம்	மாணவர்கள் ஆய்வகத்தில் பரிசோதனைகள் செய்கிறார்கள்.
3025:食用	食用	食用	ආහාරයට ගැනීම; ආහාරයට සුදුසු	මෙම මල් වර්ගය ආහාරයට ගත හැකි අතර තේ සෑදීමටද භාවිතා කළ හැකිය.	உண்பது; உணவுக்குரியது	இந்த வகை மலரை சாப்பிடலாம்; தேநீர் செய்யவும் பயன்படுத்தலாம்.
3026:使得	使得	使得	හේතු වීම; සිදු කරවීම	අධික වැස්ස තරඟය අවලංගු වීමට හේතු විය.	ஏற்படுத்துதல்; செய்ய வைத்தல்	கனமழை போட்டி ரத்து செய்யப்படுவதற்கு காரணமானது.
3028:式	式	式	වර්ගය; ශෛලිය	මෙම නව ශෛලියේ විදුලි වාහනය ඉතා ජනප්‍රියය.	வகை; முறை	இந்த புதிய வகை மின்வாகனம் மிகவும் பிரபலமாக உள்ளது.
3029:适当	适当	适当	සුදුසු; නිසි	සුදුසු ව්‍යායාම නින්දට උපකාරී වේ.	பொருத்தமான; சரியான	பொருத்தமான உடற்பயிற்சி தூக்கத்திற்கு உதவுகிறது.
3034:市民	市民	市民	නගරවාසියා	නගරවාසීන් බොහෝ දෙනෙක් සති අන්ත ක්‍රියාකාරකමට සහභාගි වූහ.	நகரவாசி; குடிமகன்	பல நகரவாசிகள் வார இறுதி நிகழ்ச்சியில் கலந்து கொண்டனர்.
3036:视为	视为	视为	ලෙස සැලකීම	සියලු දෙනා ආරක්ෂාව ඉතාම වැදගත් දෙය ලෙස සලකති.	எனக் கருதுதல்	அனைவரும் பாதுகாப்பை மிக முக்கியமான விஷயமாகக் கருதுகிறார்கள்.
3041:试用	试用	试用	අත්හදා බැලීම	නව මෘදුකාංගය දින හතක් නොමිලේ අත්හදා බැලිය හැකිය.	சோதித்து பயன்படுத்துதல்	புதிய மென்பொருளை ஏழு நாட்கள் இலவசமாக சோதித்து பயன்படுத்தலாம்.
3042:适用	适用	适用	අදාළ වීම; සුදුසු වීම	මෙම නියමය සියලුම සේවකයන්ට අදාළ වේ.	பொருந்துதல்; பயன்படுதல்	இந்த விதி அனைத்து ஊழியர்களுக்கும் பொருந்தும்.
3044:收集	收集	收集	එකතු කිරීම	පර්යේෂකයෝ දත්ත එකතු කරමින් සිටිති.	சேகரித்தல்	ஆராய்ச்சியாளர்கள் தரவை சேகரித்து வருகின்றனர்.
3045:收看	收看	收看	නැරඹීම	කරුණාකර රාත්‍රී අටට පුවත් වැඩසටහන නරඹන්න.	பார்வையிடுதல்; தொலைக்காட்சி பார்க்குதல்	தயவுசெய்து இரவு எட்டு மணிக்கு செய்தி நிகழ்ச்சியைப் பாருங்கள்.
3046:守	守	守	රැකීම; ආරක්ෂා කර සිටීම	ආරක්ෂකයා දොරටුව අසල මුළු රාත්‍රියම රැඳී සිටියේය.	காவல் காத்தல்; காப்பது	பாதுகாவலர் நுழைவாயிலில் முழு இரவும் காவல் காத்தார்.
3047:首次	首次	首次	පළමු වරට	මෙය ඇය පළමු වරට ජාත්‍යන්තර තරඟයකට සහභාගි වන අවස්ථාවයි.	முதல் முறை	இது அவள் முதல் முறையாக சர்வதேச போட்டியில் பங்கேற்பது.
3048:手段	手段	手段	ක්‍රමය; මාධ්‍යය	සන්නිවේදනය ගැටලු විසඳීමේ වැදගත් ක්‍රමයකි.	வழிமுறை; சாதனம்	தொடர்பு பிரச்சினைகளைத் தீர்ப்பதற்கான முக்கிய வழிமுறையாகும்.
3054:售价	售价	售价	විකුණුම් මිල	මෙම පරිගණකයේ විකුණුම් මිල අඩු නොවේ.	விற்பனை விலை	இந்த கணினியின் விற்பனை விலை குறைவாக இல்லை.
3057:书房	书房	书房	අධ්‍යයන කාමරය	තාත්තා රාත්‍රියේ බොහෝවිට අධ්‍යයන කාමරයේ වැඩ කරයි.	படிப்பு அறை	அப்பா இரவில் அடிக்கடி படிப்பு அறையில் வேலை செய்கிறார்.
3062:熟人	熟人	熟人	හඳුනන පුද්ගලයා	නව නගරයකදී හඳුනන පුද්ගලයෙකු හමුවීම සතුටකි.	அறிமுகமானவர்	புதிய நகரத்தில் அறிமுகமான ஒருவரை சந்திப்பது மகிழ்ச்சி அளிக்கிறது.
3068:树木	树木	树木	ගස්	මාර්ගයේ දෙපස ගස් බොහොමයක් රෝපණය කර ඇත.	மரங்கள்	சாலையின் இருபுறமும் பல மரங்கள் நடப்பட்டுள்ளன.
3069:摔	摔	摔	වැටීම; බිම දැමීම	ඔහු වැසි දිනකදී වැටුණේය.	விழுதல்; வீசித் தள்ளுதல்	அவர் மழை நாளில் விழுந்தார்.
3071:水分	水分	水分	තෙතමනය; ජල අන්තර්ගතය	මෙම පළතුරේ තෙතමනය බොහෝය.	ஈரப்பதம்; நீர்ச்சத்து	இந்த பழத்தில் நீர்ச்சத்து அதிகமாக உள்ளது.
3073:睡眠	睡眠	睡眠	නින්ද	හොඳ නින්ද වැඩ කාර්යක්ෂමතාව වැඩි කළ හැකිය.	தூக்கம்	நல்ல தூக்கம் வேலை திறனை மேம்படுத்த முடியும்.
3074:顺	顺	顺	සුමට; අනුගමනය කරමින්	මෙම මාර්ගය සුමට බැවින් රිය පැදවීම පහසුය.	சீரான; வழியாக	இந்த சாலை சீராக இருப்பதால் வாகனம் ஓட்டுவது வசதியாக உள்ளது.
3081:四处	四处	四处	හැම තැනම; අවට	දරුවෝ අංගනය පුරා හැම තැනම දිව ගියහ.	எங்கும்; சுற்றிலும்	குழந்தைகள் முற்றத்தில் எங்கும் ஓடினர்.
3083:四周	四周	四周	වටපිටාව; අවට	නිවස වටා සියල්ලම ගස්ය.	சுற்றுப்புறம்; சுற்றிலும்	வீட்டைச் சுற்றிலும் மரங்கள் உள்ளன.
3084:搜	搜	搜	සෙවීම	පොලීසිය අතුරුදහන් වූ පුද්ගලයා පිළිබඳ හෝඩුවාවන් සොයමින් සිටී.	தேடுதல்	காணாமல் போன நபரின் தடயங்களை காவல்துறை தேடி வருகிறது.
3087:酸甜苦辣	酸甜苦辣	酸甜苦辣	ඇඹුල්, පැණි, තිත්ත හා කටුක රස; ජීවිතයේ විවිධ අත්දැකීම්	මෙම පොත ජීවිතයේ විවිධ අත්දැකීම් ලියා දක්වයි.	புளிப்பு, இனிப்பு, கசப்பு, காரம்; வாழ்க்கையின் பல சுவைகள்	இந்த புத்தகம் வாழ்க்கையின் பல சுவைகளை வெளிப்படுத்துகிறது.
3088:随	随	随	අනුගමනය කිරීම; සමඟ වෙනස් වීම	මිල සෘතුව අනුව වෙනස් වේ.	பின்தொடர்தல்; உடன் மாறுதல்	விலை பருவத்துடன் மாறும்.
3089:随后	随后	随后	ඉන්පසු; පසුව	රැස්වීම අවසන් වූ අතර සියලු දෙනා පසුව පිටව ගියහ.	பின்னர்; அதன் பின்	கூட்டம் முடிந்தது; அனைவரும் அதன் பின் வெளியேறினர்.
3094:损害	损害	损害	හානි කිරීම	දුම්පානය සෞඛ්‍යයට හානි කරයි.	சேதப்படுத்துதல்; தீங்கு செய்வது	புகைபிடித்தல் ஆரோக்கியத்திற்கு தீங்கு செய்கிறது.
3097:缩小	缩小	缩小	කුඩා කිරීම; අඩු කිරීම	සමාගම වියදම් පරතරය අඩු කිරීමට බලාපොරොත්තු වේ.	சுருக்குதல்; குறைத்தல்	நிறுவனம் செலவு வித்தியாசத்தை குறைக்க விரும்புகிறது.
3100:他人	他人	他人	අන් අය	අන් අයගේ දේවල් අහඹු ලෙස නොගන්න.	பிறர்	பிறருடைய பொருட்களை சும்மா எடுத்துக்கொள்ள வேண்டாம்.
