hsk_key	source_word	simplified	JA	example_JA	KO	example_KO	VI	example_VI	TH	example_TH	MS	example_MS	ID	example_ID
2738:录	录	录	録音する; 記録する	先生はこの会話を録音しておきました。	녹음하다; 기록하다	선생님은 이 대화를 녹음해 두었습니다.	ghi âm; ghi lại	Giáo viên đã ghi âm đoạn hội thoại này.	บันทึก; อัดเสียง	ครูบันทึกบทสนทนาช่วงนี้ไว้.	merakam; mencatat	Guru merakam perbualan ini.	merekam; mencatat	Guru merekam percakapan ini.
2741:路人	路人	路人	通行人	数人の通行人が老人のために車を呼びました。	행인; 지나가는 사람	몇몇 행인이 노인을 도와 차를 불러 주었습니다.	người qua đường	Vài người qua đường đã giúp cụ già gọi xe.	คนเดินผ่าน; คนสัญจร	คนเดินผ่านหลายคนช่วยเรียกรถให้ผู้สูงอายุ.	orang lalu-lalang; pejalan kaki	Beberapa orang lalu-lalang membantu orang tua itu memanggil kereta.	orang lewat; pejalan kaki	Beberapa orang lewat membantu orang tua itu memanggil mobil.
2742:路线	路线	路线	ルート; 経路	ガイドは今日のルートを私たちに説明しました。	노선; 경로	가이드가 우리에게 오늘의 경로를 설명했습니다.	lộ trình; tuyến đường	Hướng dẫn viên đã giải thích lộ trình hôm nay cho chúng tôi.	เส้นทาง	ไกด์อธิบายเส้นทางของวันนี้ให้พวกเราฟัง.	laluan; rute	Pemandu pelancong menerangkan laluan hari ini kepada kami.	rute; jalur	Pemandu wisata menjelaskan rute hari ini kepada kami.
2745:旅行社	旅行社	旅行社	旅行会社; 旅行代理店	私たちは旅行会社を通して航空券を予約しました。	여행사	우리는 여행사를 통해 항공권을 예약했습니다.	công ty du lịch; đại lý du lịch	Chúng tôi đặt vé máy bay qua công ty du lịch.	บริษัทท่องเที่ยว; เอเจนซี่ท่องเที่ยว	พวกเราจองตั๋วเครื่องบินผ่านบริษัทท่องเที่ยว.	agensi pelancongan	Kami menempah tiket penerbangan melalui agensi pelancongan.	biro perjalanan; agen wisata	Kami memesan tiket pesawat melalui biro perjalanan.
2749:买卖	买卖	买卖	商売; 取引	この取引は双方とも満足しています。	거래; 장사	이 거래는 양측 모두가 만족합니다.	mua bán; giao dịch	Cả hai bên đều hài lòng với giao dịch này.	การซื้อขาย; ธุรกรรม	การซื้อขายครั้งนี้ทั้งสองฝ่ายพอใจมาก.	urus niaga; jual beli	Kedua-dua pihak berpuas hati dengan urus niaga ini.	jual beli; transaksi	Kedua pihak puas dengan transaksi ini.
2752:毛笔	毛笔	毛笔	毛筆; 筆	祖父は毛筆で春節の対聯を書きます。	붓; 모필	할아버지는 붓으로 춘련을 쓰십니다.	bút lông	Ông nội dùng bút lông viết câu đối Tết.	พู่กันจีน	คุณปู่ใช้พู่กันจีนเขียนคำอวยพรตรุษจีน.	berus kaligrafi Cina	Datuk menulis kuplet Tahun Baharu dengan berus kaligrafi Cina.	kuas kaligrafi Tiongkok	Kakek menulis kuplet Imlek dengan kuas kaligrafi Tiongkok.
2755:没法儿	没法儿	没法儿	どうしようもない; できない	雨がひどすぎて、私たちは外へ出られません。	방법이 없다; 할 수 없다	비가 너무 많이 와서 우리는 나갈 수 없습니다.	không có cách nào; không thể	Mưa quá lớn, chúng tôi không thể ra ngoài.	ไม่มีทาง; ไม่สามารถ	ฝนตกหนักมาก พวกเราออกไปข้างนอกไม่ได้.	tiada cara; tidak dapat	Hujan terlalu lebat, kami tidak dapat keluar.	tidak bisa; tidak ada cara	Hujan terlalu deras, kami tidak bisa keluar.
2756:玫瑰	玫瑰	玫瑰	バラ	花屋の入り口にはたくさんのバラが並べてあります。	장미	꽃집 입구에는 장미가 많이 놓여 있습니다.	hoa hồng	Trước cửa tiệm hoa bày rất nhiều hoa hồng.	กุหลาบ	หน้าร้านดอกไม้มีดอกกุหลาบวางอยู่มากมาย.	bunga mawar	Banyak bunga mawar dipamerkan di pintu masuk kedai bunga.	bunga mawar	Di depan toko bunga dipajang banyak bunga mawar.
2759:美味	美味	美味	おいしい; 美味	この料理はとてもおいしいです。	맛있다; 맛있는 음식	이 요리는 매우 맛있습니다.	ngon; món ngon	Món này rất ngon.	อร่อย; อาหารอร่อย	อาหารจานนี้อร่อยมาก.	sedap; makanan sedap	Hidangan ini sangat sedap.	lezat; makanan enak	Hidangan ini sangat lezat.
2761:门诊	门诊	门诊	外来診療; 外来	彼は午前中、病院の外来診療を受けに行きました。	외래 진료; 외래	그는 오전에 병원 외래 진료를 받으러 갔습니다.	phòng khám ngoại trú; khám ngoại trú	Buổi sáng anh ấy đến bệnh viện khám ngoại trú.	คลินิกผู้ป่วยนอก; แผนกผู้ป่วยนอก	ตอนเช้าเขาไปโรงพยาบาลเพื่อตรวจผู้ป่วยนอก.	klinik pesakit luar; rawatan luar	Dia pergi ke hospital untuk rawatan pesakit luar pada waktu pagi.	klinik rawat jalan; poliklinik	Pagi hari ia pergi ke rumah sakit untuk rawat jalan.
2762:迷	迷	迷	ファン; 愛好者	彼はバスケットボールのファンです。	팬; 애호가	그는 농구 팬입니다.	người hâm mộ; fan	Anh ấy là một người hâm mộ bóng rổ.	แฟนคลับ; ผู้หลงใหล	เขาเป็นแฟนบาสเกตบอล.	peminat; penggemar	Dia ialah peminat bola keranjang.	penggemar; peminat	Ia adalah penggemar bola basket.
2767:面2	面2	面	側面; 面	壁のこちら側は塗り直す必要があります。	쪽; 면	벽의 이쪽 면은 다시 칠해야 합니다.	mặt; phía	Mặt tường này cần được sơn lại.	ด้าน; พื้นผิว	ผนังด้านนี้ต้องทาสีใหม่.	sebelah; permukaan	Sebelah dinding ini perlu dicat semula.	sisi; permukaan	Sisi dinding ini perlu dicat ulang.
2770:面向	面向	面向	向けである; 対象とする	このコースは初心者向けです。	대상으로 하다; 향하다	이 과정은 초보자를 대상으로 합니다.	hướng tới; dành cho	Khóa học này dành cho người mới bắt đầu.	มุ่งสู่; สำหรับ	คอร์สนี้สำหรับผู้เริ่มต้น.	ditujukan kepada; menghadap	Kursus ini ditujukan kepada pemula.	ditujukan untuk; menghadap	Kursus ini ditujukan untuk pemula.
2771:描述	描述	描述	描写する; 説明する	何が起きたのか、少し説明してください。	묘사하다; 설명하다	일의 경과를 설명해 주세요.	miêu tả; mô tả	Xin hãy mô tả lại diễn biến sự việc.	อธิบาย; บรรยาย	กรุณาอธิบายเหตุการณ์ที่เกิดขึ้นสักหน่อย.	menggambarkan; menerangkan	Sila terangkan apa yang berlaku.	mendeskripsikan; menjelaskan	Tolong jelaskan apa yang terjadi.
2773:名称	名称	名称	名称; 名前	表に会社名を記入してください。	명칭; 이름	양식에 회사 명칭을 적어 주세요.	tên gọi; tên	Xin hãy điền tên công ty vào biểu mẫu.	ชื่อ; ชื่อเรียก	กรุณากรอกชื่อบริษัทในแบบฟอร์ม.	nama; gelaran	Sila isi nama syarikat dalam borang.	nama; sebutan	Silakan isi nama perusahaan di formulir.
2779:命1	命1	命	命; 運命	この手術は彼の命を救いました。	목숨; 운명	이번 수술은 그의 목숨을 구했습니다.	mạng sống; số mệnh	Ca phẫu thuật này đã cứu mạng anh ấy.	ชีวิต; ชะตา	การผ่าตัดครั้งนี้ช่วยชีวิตเขาไว้.	nyawa; nasib	Pembedahan ini menyelamatkan nyawanya.	nyawa; takdir	Operasi ini menyelamatkan nyawanya.
2790:难度	难度	难度	難度; 難しさ	この問題の難度はかなり高いです。	난이도; 어려움	이 문제의 난이도가 꽤 높습니다.	độ khó	Độ khó của bài này không nhỏ.	ความยาก	ความยากของโจทย์ข้อนี้ไม่น้อยเลย.	tahap kesukaran; kesukaran	Tahap kesukaran soalan ini agak tinggi.	tingkat kesulitan; kesulitan	Tingkat kesulitan soal ini cukup tinggi.
2791:难以	难以	难以	〜しにくい; 難しい	この問題は短期間では解決しにくいです。	~하기 어렵다; 어렵다	이 문제는 단기간에 해결하기 어렵습니다.	khó mà; khó có thể	Vấn đề này khó giải quyết trong thời gian ngắn.	ยากที่จะ; ทำได้ยาก	ปัญหานี้ยากที่จะแก้ได้ในระยะสั้น.	sukar untuk; sulit	Sukar untuk menyelesaikan masalah ini dalam masa singkat.	sulit untuk; sukar	Masalah ini sulit diselesaikan dalam jangka pendek.
2792:男子	男子	男子	男性; 男子	若い男性が道を尋ねています。	남자; 남성	젊은 남자가 길을 묻고 있습니다.	nam giới; người đàn ông	Một nam thanh niên đang hỏi đường.	ผู้ชาย; เพศชาย	ชายหนุ่มคนหนึ่งกำลังถามทาง.	lelaki; kaum lelaki	Seorang lelaki muda sedang bertanya arah.	pria; laki-laki	Seorang pria muda sedang bertanya arah.
2793:闹	闹	闹	騒がしい; 騒ぐ	外がうるさすぎて、私は休めません。	시끄럽다; 소란을 피우다	밖이 너무 시끄러워서 쉴 수 없습니다.	ồn ào; làm ầm	Ở ngoài quá ồn, tôi không thể nghỉ ngơi.	เสียงดัง; ก่อกวน	ข้างนอกเสียงดังเกินไป ฉันพักผ่อนไม่ได้.	bising; membuat kecoh	Di luar terlalu bising, saya tidak dapat berehat.	berisik; membuat keributan	Di luar terlalu berisik, saya tidak bisa beristirahat.
2794:闹钟	闹钟	闹钟	目覚まし時計; アラーム	私は目覚ましを朝六時にセットしました。	알람 시계; 알람	저는 알람을 아침 6시에 맞췄습니다.	đồng hồ báo thức	Tôi đặt đồng hồ báo thức lúc sáu giờ sáng.	นาฬิกาปลุก	ฉันตั้งนาฬิกาปลุกไว้ตอนหกโมงเช้า.	jam loceng; penggera	Saya menetapkan penggera pada pukul enam pagi.	alarm; jam beker	Saya menyetel alarm pada pukul enam pagi.
2797:年初	年初	年初	年初; 年の初め	年初に会社は新しい計画を立てました。	연초; 해의 시작	연초에 회사는 새 계획을 세웠습니다.	đầu năm	Đầu năm công ty đã lập kế hoạch mới.	ต้นปี	ต้นปีบริษัทได้จัดทำแผนใหม่.	awal tahun	Pada awal tahun, syarikat menyusun rancangan baharu.	awal tahun	Pada awal tahun, perusahaan membuat rencana baru.
2800:年夜饭	年夜饭	年夜饭	大みそかの夕食; 年越しの食事	家族全員で年越しの夕食を食べます。	섣달그믐 저녁 식사; 설 전야 식사	온 가족이 함께 섣달그믐 저녁 식사를 합니다.	bữa cơm đêm giao thừa	Cả nhà cùng ăn bữa cơm đêm giao thừa.	อาหารค่ำคืนส่งท้ายปี; มื้อคืนตรุษจีน	ทั้งครอบครัวกินอาหารค่ำคืนส่งท้ายปีด้วยกัน.	makan malam Tahun Baharu Cina	Keluarga makan malam Tahun Baharu Cina bersama-sama.	makan malam Imlek	Keluarga besar makan malam Imlek bersama.
2806:女子	女子	女子	女性; 女子	その女性はいまインタビューを受けています。	여자; 여성	그 여성이 지금 인터뷰를 받고 있습니다.	nữ giới; người phụ nữ	Người phụ nữ đó đang được phỏng vấn.	ผู้หญิง; เพศหญิง	ผู้หญิงคนนั้นกำลังรับการสัมภาษณ์.	wanita; perempuan	Wanita itu sedang ditemu bual.	wanita; perempuan	Wanita itu sedang diwawancarai.
2810:拍摄	拍摄	拍摄	撮影する	彼らは海辺でウェディング写真を撮影しています。	촬영하다	그들은 바닷가에서 웨딩 사진을 촬영하고 있습니다.	chụp; quay	Họ đang chụp ảnh cưới bên bờ biển.	ถ่ายทำ; ถ่ายภาพ	พวกเขากำลังถ่ายภาพแต่งงานที่ริมทะเล.	merakam; mengambil gambar	Mereka mengambil gambar perkahwinan di tepi laut.	memotret; merekam	Mereka memotret foto pernikahan di tepi laut.
2813:派出所	派出所	派出所	派出所; 交番	彼はなくした財布を派出所に届けました。	파출소; 지구대	그는 잃어버린 지갑을 파출소에 맡겼습니다.	đồn công an; trạm công an	Anh ấy giao chiếc ví bị mất cho đồn công an.	สถานีตำรวจย่อย; โรงพัก	เขานำกระเป๋าสตางค์ที่หายไปส่งให้สถานีตำรวจ.	balai polis kecil; pondok polis	Dia menyerahkan dompet yang hilang itu ke balai polis.	kantor polisi; pos polisi	Ia menyerahkan dompet yang hilang ke kantor polisi.
2814:跑道	跑道	跑道	走路; 滑走路	選手はトラックのスタート地点に立っていました。	트랙; 활주로	선수는 트랙 출발점에 서 있었습니다.	đường chạy; đường băng	Vận động viên đứng ở điểm xuất phát của đường chạy.	ลู่วิ่ง; ทางวิ่งเครื่องบิน	นักกีฬายืนอยู่ที่จุดเริ่มต้นของลู่วิ่ง.	trek larian; landasan	Atlet itu berdiri di titik permulaan trek larian.	lintasan lari; landasan	Atlet berdiri di titik awal lintasan lari.
2815:赔	赔	赔	弁償する; 損を補う	彼はコップを割って、自分から弁償しました。	배상하다; 물어주다	그는 컵을 깨뜨리고 먼저 돈을 물어주었습니다.	đền; bồi thường	Anh ấy làm vỡ cốc và chủ động đền tiền.	ชดใช้; ชดเชย	เขาทำแก้วแตกแล้วสมัครใจชดใช้เงิน.	membayar ganti rugi; mengganti rugi	Dia memecahkan cawan itu lalu membayar ganti rugi secara sukarela.	mengganti rugi; membayar kompensasi	Ia memecahkan gelas dan berinisiatif mengganti rugi.
2816:陪伴	陪伴	陪伴	付き添う; そばにいる	家族がそばにいてくれたので、彼女はずっと安心しました。	동반하다; 곁에 있어 주다	가족의 동반은 그녀를 훨씬 안심하게 했습니다.	đồng hành; ở bên	Sự ở bên của gia đình khiến cô ấy yên tâm hơn nhiều.	อยู่เป็นเพื่อน; อยู่เคียงข้าง	การอยู่เป็นเพื่อนของครอบครัวทำให้เธอสบายใจขึ้นมาก.	menemani; berada di sisi	Kehadiran keluarga membuatnya berasa jauh lebih tenang.	menemani; mendampingi	Pendampingan keluarga membuatnya jauh lebih tenang.
2819:配	配	配	合う; 組み合わせる	このネクタイはスーツによく合っています。	어울리다; 배치하다	이 넥타이는 양복과 잘 어울립니다.	hợp; phối	Chiếc cà vạt này rất hợp với bộ vest.	เข้ากัน; จับคู่	เนกไทเส้นนี้เข้ากับสูทมาก.	sepadan; memadankan	Tali leher ini sangat sepadan dengan sut.	cocok; memadukan	Dasi ini sangat cocok dengan jas.
2821:配送	配送	配送	配送する; 配達する	そのプラットフォームは二時間以内に商品を配達します。	배송하다; 배달하다	플랫폼은 두 시간 안에 물품을 배송합니다.	giao hàng; phân phối	Nền tảng sẽ giao hàng trong vòng hai giờ.	จัดส่ง; กระจายสินค้า	แพลตฟอร์มจะจัดส่งสินค้าภายในสองชั่วโมง.	menghantar; mengagihkan	Platform itu akan menghantar barang dalam masa dua jam.	mengirim; mendistribusikan	Platform itu akan mengirim barang dalam dua jam.
2824:碰见	碰见	碰见	偶然会う; 出くわす	スーパーで昔の同級生に偶然会いました。	우연히 만나다; 마주치다	저는 슈퍼마켓에서 옛 동창을 우연히 만났습니다.	gặp tình cờ; tình cờ gặp	Tôi gặp tình cờ bạn học cũ ở siêu thị.	บังเอิญเจอ; พบโดยบังเอิญ	ฉันบังเอิญเจอเพื่อนเก่าที่ซูเปอร์มาร์เก็ต.	terserempak; bertemu secara kebetulan	Saya terserempak dengan rakan sekelas lama di pasar raya.	bertemu secara kebetulan; berpapasan	Saya bertemu teman lama secara kebetulan di supermarket.
2830:拼	拼	拼	つなぎ合わせる; 必死に頑張る	子どもはこれらの絵をつなぎ合わせました。	맞추다; 이어 붙이다	아이는 이 그림들을 맞춰 붙였습니다.	ghép; ráp lại	Đứa trẻ ghép những bức tranh này lại với nhau.	ต่อเข้าด้วยกัน; ประกอบ	เด็กนำภาพเหล่านี้มาต่อเข้าด้วยกัน.	menyusun; mencantumkan	Kanak-kanak itu menyusun gambar-gambar ini bersama-sama.	menyusun; merangkai	Anak itu merangkai gambar-gambar ini menjadi satu.
2832:品	品	品	品物; 等級	この店は多くの地方特産品を売っています。	물품; 등급	이 가게는 많은 지방 특산품을 판매합니다.	sản phẩm; hạng	Cửa hàng này bán nhiều đặc sản địa phương.	สินค้า; ระดับ	ร้านนี้ขายสินค้าพื้นเมืองหลายชนิด.	barangan; gred	Kedai ini menjual banyak produk istimewa tempatan.	produk; kelas	Toko ini menjual banyak produk khas daerah.
2833:品牌	品牌	品牌	ブランド	このブランドの家電製品は品質が良いです。	브랜드	이 브랜드의 가전제품은 품질이 좋습니다.	thương hiệu	Đồ gia dụng của thương hiệu này có chất lượng rất tốt.	แบรนด์; ยี่ห้อ	เครื่องใช้ไฟฟ้าของแบรนด์นี้มีคุณภาพดีมาก.	jenama	Peralatan elektrik jenama ini berkualiti baik.	merek	Peralatan rumah tangga merek ini berkualitas baik.
2836:聘请	聘请	聘请	雇う; 招聘する	学校は新しい先生を一人雇いました。	초빙하다; 고용하다	학교는 새 선생님 한 분을 초빙했습니다.	thuê; mời làm việc	Trường học đã thuê một giáo viên mới.	ว่าจ้าง; เชิญมาทำงาน	โรงเรียนว่าจ้างครูใหม่หนึ่งคน.	mengupah; melantik	Sekolah itu mengupah seorang guru baharu.	mempekerjakan; mengundang	Sekolah mempekerjakan seorang guru baru.
2838:评	评	评	評価する; コメントする	先生は学生一人ひとりの作文を評価します。	평가하다; 논평하다	선생님은 각 학생의 작문을 평가할 것입니다.	đánh giá; bình luận	Giáo viên sẽ đánh giá bài văn của từng học sinh.	ประเมิน; วิจารณ์	ครูจะประเมินเรียงความของนักเรียนแต่ละคน.	menilai; mengulas	Guru akan menilai karangan setiap pelajar.	menilai; mengomentari	Guru akan menilai esai setiap siswa.
2843:凭借	凭借	凭借	頼って; 手段として	彼は努力によって大学に合格しました。	~에 기대어; 힘입어	그는 노력에 힘입어 대학에 합격했습니다.	dựa vào; nhờ vào	Anh ấy nhờ nỗ lực mà thi đỗ đại học.	อาศัย; ด้วย	เขาอาศัยความพยายามจนสอบเข้ามหาวิทยาลัยได้.	bergantung pada; berkat	Dia masuk universiti berkat usaha keras.	berkat; mengandalkan	Ia masuk universitas berkat usaha keras.
2847:平台	平台	平台	プラットフォーム; 基盤	このプラットフォームではオンラインで中国語を学べます。	플랫폼; 기반	이 플랫폼에서는 온라인으로 중국어를 공부할 수 있습니다.	nền tảng	Nền tảng này có thể học tiếng Trung trực tuyến.	แพลตฟอร์ม; ฐาน	แพลตฟอร์มนี้เรียนภาษาจีนออนไลน์ได้.	platform pembelajaran; landasan	Dengan platform pembelajaran ini, orang boleh belajar bahasa Cina dalam talian.	platform pembelajaran; wadah	Platform pembelajaran ini memungkinkan belajar bahasa Mandarin secara online.
2852:齐	齐	齐	そろっている; きちんとした	みんなで机と椅子をきちんと並べました。	가지런하다; 모두 갖추다	모두가 책상과 의자를 가지런히 놓았습니다.	ngay ngắn; đủ	Mọi người đã xếp bàn ghế ngay ngắn.	เรียบร้อย; ครบ	ทุกคนจัดโต๊ะเก้าอี้ให้เรียบร้อย.	kemas; lengkap	Semua orang menyusun meja dan kerusi dengan kemas.	rapi; lengkap	Semua orang menata meja dan kursi dengan rapi.
2853:其	其	其	その; それの	この会社はその海外事業を拡大しています。	그; 그것의	이 회사는 그 해외 사업을 확대하고 있습니다.	của nó; của họ	Công ty này đang mở rộng hoạt động ở nước ngoài của mình.	ของมัน; ของเขา	บริษัทนี้กำลังขยายธุรกิจต่างประเทศของตน.	nya; miliknya	Syarikat ini sedang memperluas perniagaan luar negaranya.	-nya; miliknya	Perusahaan ini sedang memperluas bisnis luar negerinya.
2857:气球	气球	气球	風船	子どもは赤い風船を一つ持っています。	풍선	아이는 빨간 풍선 하나를 들고 있습니다.	bóng bay	Đứa trẻ đang cầm một quả bóng bay màu đỏ.	ลูกโป่ง	เด็กถือ ลูกโป่งสีแดงอยู่หนึ่งใบ.	belon	Kanak-kanak itu memegang sebiji belon merah.	balon	Anak itu memegang sebuah balon merah.
2860:签订	签订	签订	締結する; 署名して結ぶ	双方は明日、協力協定を締結します。	체결하다; 서명하다	양측은 내일 협력 협정을 체결합니다.	ký kết	Hai bên sẽ ký kết thỏa thuận hợp tác vào ngày mai.	ลงนามทำสัญญา; ทำข้อตกลง	ทั้งสองฝ่ายจะลงนามข้อตกลงความร่วมมือพรุ่งนี้.	menandatangani perjanjian; memeterai	Kedua-dua pihak akan menandatangani perjanjian kerjasama esok.	menandatangani; menyepakati	Kedua pihak besok akan menandatangani perjanjian kerja sama.
2861:签名	签名	签名	署名; サイン	フォームの下に署名してください。	서명; 사인	양식 아래에 서명해 주세요.	chữ ký; ký tên	Xin hãy ký tên bên dưới biểu mẫu.	ลายเซ็น; ลงชื่อ	กรุณาลงชื่อด้านล่างแบบฟอร์ม.	tandatangan; menandatangani	Sila tandatangan di bawah borang.	tanda tangan; menandatangani	Silakan tanda tangan di bawah formulir.
2862:签字	签字	签字	署名する; サインする	契約書には本人の署名が必要です。	서명하다; 사인하다	계약서는 본인이 직접 서명해야 합니다.	ký tên; ký chữ ký	Hợp đồng cần chính người đó ký tên.	ลงชื่อ; เซ็นชื่อ	สัญญาต้องให้เจ้าตัวลงชื่อเอง.	menandatangani; menulis tandatangan	Kontrak itu perlu ditandatangani oleh orang berkenaan sendiri.	menandatangani; membubuhkan tanda tangan	Kontrak perlu ditandatangani langsung oleh orang yang bersangkutan.
2863:前进	前进	前进	前進する; 進む	隊列は山頂へ向かって進み続けました。	전진하다; 나아가다	대열은 계속 산꼭대기를 향해 나아갔습니다.	tiến lên; tiến về phía trước	Đội tiếp tục tiến về phía đỉnh núi.	ก้าวหน้า; เดินหน้า	ขบวนยังคงเดินหน้าสู่ยอดเขา.	maju; bergerak ke hadapan	Pasukan itu terus bergerak menuju puncak gunung.	maju; bergerak ke depan	Rombongan terus bergerak menuju puncak gunung.
2864:前来	前来	前来	来る; やって来る	多くの観客が試合を見に来ました。	찾아오다; 오다	많은 관중이 경기를 보러 찾아왔습니다.	đến; tới	Nhiều khán giả đã đến xem trận đấu.	เดินทางมา; มา	ผู้ชมจำนวนมากเดินทางมาชมการแข่งขัน.	datang; hadir	Ramai penonton datang untuk menonton perlawanan.	datang; hadir	Banyak penonton datang untuk menonton pertandingan.
2866:前往	前往	前往	向かう; 行く	代表団は明日上海へ向かいます。	향하다; 가다	대표단은 내일 상하이로 향합니다.	đi tới; hướng tới	Đoàn đại biểu ngày mai sẽ đi Thượng Hải.	ไปยัง; มุ่งหน้าไป	คณะผู้แทนจะมุ่งหน้าไปเซี่ยงไฮ้พรุ่งนี้.	menuju ke; pergi ke	Delegasi itu akan menuju ke Shanghai esok.	menuju; pergi ke	Delegasi besok akan menuju Shanghai.
2870:强大	强大	强大	強大な; 強い	このチームはとても強いです。	강대하다; 강하다	이 팀은 매우 강합니다.	mạnh mẽ; hùng mạnh	Đội này rất mạnh.	แข็งแกร่ง; ทรงพลัง	ทีมนี้แข็งแกร่งมาก.	kuat; berkuasa	Pasukan ini sangat kuat.	kuat; berdaya besar	Tim ini sangat kuat.
2872:强度	强度	强度	強度; 激しさ	トレーニングの強度が高すぎて、みんなとても疲れています。	강도; 세기	훈련 강도가 너무 높아서 모두 매우 피곤합니다.	cường độ; độ mạnh	Cường độ tập luyện quá lớn, mọi người đều rất mệt.	ความเข้มข้น; ความหนัก	ความหนักของการฝึกมากเกินไป ทุกคนเหนื่อยมาก.	intensiti; kekuatan	Intensiti latihan terlalu tinggi, jadi semua orang sangat letih.	intensitas; kekuatan	Intensitas latihan terlalu tinggi, semua orang sangat lelah.
2878:亲	亲	亲	キスする; 親しい	母親は子どものほおにキスしました。	입맞추다; 친하다	엄마가 아이의 볼에 입맞춤했습니다.	hôn; thân thiết	Mẹ hôn lên má đứa trẻ.	จูบ; สนิท	แม่จูบแก้มลูก.	mencium; rapat	Ibu mencium pipi anaknya.	mencium; akrab	Ibu mencium pipi anaknya.
2880:亲朋好友	亲朋好友	亲朋好友	親戚や友人	春節には親戚や友人がみな家に食事に来ました。	친척과 친구들	춘절 때 친척과 친구들이 모두 집에 와서 식사했습니다.	người thân và bạn bè	Dịp Tết, người thân và bạn bè đều đến nhà ăn cơm.	ญาติพี่น้องและเพื่อนฝูง	ช่วงตรุษจีน ญาติพี่น้องและเพื่อนฝูงมาบ้านเพื่อกินข้าว.	saudara-mara dan rakan-rakan	Semasa Tahun Baharu Cina, saudara-mara dan rakan-rakan datang makan di rumah.	kerabat dan teman-teman	Saat Imlek, kerabat dan teman-teman datang ke rumah untuk makan.
2882:亲情	亲情	亲情	家族愛; 親子の情	この映画は家族愛について描いています。	가족애; 혈육의 정	이 영화는 가족애를 다룹니다.	tình thân; tình cảm gia đình	Bộ phim này nói về tình thân.	ความรักในครอบครัว; สายใยครอบครัว	ภาพยนตร์เรื่องนี้พูดถึงความรักในครอบครัว.	kasih sayang keluarga	Filem ini berkisar tentang kasih sayang keluarga.	kasih sayang keluarga	Film ini bercerita tentang kasih sayang keluarga.
2883:亲人	亲人	亲人	家族; 親しい身内	病気の時は、家族がそばにいることがとても大切です。	가족; 가까운 사람	아플 때는 가족의 곁에 있어 줌이 매우 중요합니다.	người thân; thân nhân	Khi bị bệnh, sự ở bên của người thân rất quan trọng.	คนในครอบครัว; ญาติสนิท	ตอนป่วย การอยู่เคียงข้างของคนในครอบครัวสำคัญมาก.	ahli keluarga; orang tersayang	Ketika sakit, ditemani ahli keluarga sangat penting.	anggota keluarga; orang terkasih	Saat sakit, pendampingan keluarga sangat penting.
2888:轻重	轻重	轻重	重要度; 重さの違い	物事を処理するときは、重要度をはっきり分ける必要があります。	경중; 중요도	일을 처리할 때는 경중을 분명히 가려야 합니다.	nặng nhẹ; mức quan trọng	Khi xử lý việc, cần phân biệt rõ mức độ quan trọng.	หนักเบา; ความสำคัญ	เวลาจัดการเรื่องต่าง ๆ ต้องแยกแยะความสำคัญให้ชัดเจน.	berat ringan; keutamaan	Dalam mengurus sesuatu, perlu jelas mana yang lebih penting.	berat ringan; prioritas	Dalam menangani urusan, harus jelas mana yang lebih penting.
2889:情感	情感	情感	感情; 情緒	音楽は複雑な感情を表現できます。	감정; 정서	음악은 복잡한 감정을 표현할 수 있습니다.	tình cảm; cảm xúc	Âm nhạc có thể biểu đạt cảm xúc phức tạp.	อารมณ์; ความรู้สึก	ดนตรีสามารถแสดงอารมณ์ที่ซับซ้อนได้.	emosi; perasaan	Muzik boleh menyampaikan emosi yang kompleks.	emosi; perasaan	Musik dapat mengekspresikan emosi yang kompleks.
2898:权	权	权	権利; 権限	この決定権はマネージャーの手にあります。	권리; 권한	이 결정권은 매니저에게 있습니다.	quyền; thẩm quyền	Quyền quyết định này nằm trong tay giám đốc.	สิทธิ; อำนาจ	อำนาจตัดสินใจนี้อยู่ในมือผู้จัดการ.	hak; kuasa	Kuasa membuat keputusan ini berada di tangan pengurus.	hak; wewenang	Wewenang memutuskan ini ada di tangan manajer.
2900:全力	全力	全力	全力; あらん限り	医師たちは全力で患者を救おうとしています。	전력; 온 힘	의사들은 전력을 다해 환자를 구하고 있습니다.	toàn lực; hết sức	Các bác sĩ đang toàn lực cứu bệnh nhân.	เต็มกำลัง; สุดความสามารถ	แพทย์กำลังช่วยชีวิตผู้ป่วยอย่างเต็มกำลัง.	sepenuh tenaga; habis daya	Para doktor sedang berusaha sepenuh tenaga menyelamatkan pesakit.	sepenuh tenaga; sekuat tenaga	Dokter sedang berusaha sekuat tenaga menyelamatkan pasien.
2902:全体	全体	全体	全員; 全体	全社員が研修に参加しました。	전체; 전원	전체 직원이 교육에 참가했습니다.	toàn thể; tất cả	Toàn thể nhân viên đều tham gia đào tạo.	ทั้งหมด; ทั้งคณะ	พนักงานทั้งหมดเข้าร่วมการฝึกอบรม.	semua; seluruh	Semua pekerja menghadiri latihan.	seluruh; semua	Seluruh karyawan mengikuti pelatihan.
