part_of_speech	source_lemma	display_ES	display_ES_419	article_ES	article_ES_419	gender	number_policy	verb_infinitive	verb_group	meaning_note	semantic_scene	topic_domain	example_ES	example_ES_419
noun	hora de recogida	hora de recogida	hora de recogida	la	la	feminine	singular_default	not_applicable	not_applicable	The time when an order should be collected	order_identifier	ordinary_reuse_part006_fast_food	La hora de recogida está en el recibo.	La hora de recogida está en el recibo.
noun	limonada con gas	limonada con gas	limonada con gas	la	la	feminine	singular_default	not_applicable	not_applicable	Lemonade with bubbles	beverage	ordinary_reuse_part006_beverages	La limonada con gas está fría.	La limonada con gas está fría.
noun	limonada de lima	limonada de lima	limonada de lima	la	la	feminine	singular_default	not_applicable	not_applicable	A lime-flavored drink	beverage	ordinary_reuse_part006_beverages	La limonada de lima está en el vaso.	La limonada de lima está en el vaso.
noun	nuggets de pollo	nuggets de pollo	nuggets de pollo	los	los	masculine	plural_default	not_applicable	not_applicable	Small pieces of breaded fried chicken	fast_food_side	ordinary_reuse_part006_fast_food	Los nuggets de pollo están en el cartón.	Los nuggets de pollo están en el cartón.
noun	número de pedido	número de pedido	número de pedido	el	el	masculine	singular_default	not_applicable	not_applicable	A number used to identify a food order	order_identifier	ordinary_reuse_part006_fast_food	El número de pedido está en el recibo.	El número de pedido está en el recibo.
noun	pechuga de pollo	pechuga de pollo	pechuga de pollo	la	la	feminine	singular_default	not_applicable	not_applicable	A piece of chicken meat	protein_food	ordinary_reuse_part006_protein_dairy	La pechuga de pollo está en la sartén.	La pechuga de pollo está en la sartén.
noun	perrito caliente	perrito caliente	perro caliente	el	el	masculine	singular_default	not_applicable	not_applicable	A sausage served in a long bun	fast_food_main_item	ordinary_reuse_part006_fast_food	El perrito caliente está en el envoltorio.	El perro caliente está en el envoltorio.
noun	ponche de frutas	ponche de frutas	ponche de frutas	el	el	masculine	singular_default	not_applicable	not_applicable	A sweet mixed fruit drink	beverage	ordinary_reuse_part006_beverages	El ponche de frutas está en el bol.	El ponche de frutas está en el tazón.
noun	porción de pizza	porción de pizza	rebanada de pizza	la	la	feminine	singular_default	not_applicable	not_applicable	One cut piece of pizza	fast_food_pizza_item	ordinary_reuse_part006_fast_food	La porción de pizza está en el plato.	La rebanada de pizza está en el plato.
noun	refresco de cola	refresco de cola	refresco de cola	el	el	masculine	singular_default	not_applicable	not_applicable	A dark fizzy soft drink	beverage_soft_drink_noun	ordinary_reuse_part006_beverages	El refresco de cola está frío.	El refresco de cola está frío.
noun	rodaja de tomate	rodaja de tomate	rebanada de tomate	la	la	feminine	singular_default	not_applicable	not_applicable	A slice of tomato used as a topping	food_topping	ordinary_reuse_part006_fast_food	La rodaja de tomate está sobre el sándwich.	La rebanada de tomate está sobre el sándwich.
noun	salsa para mojar	salsa para mojar	salsa para dipear	la	la	feminine	singular_default	not_applicable	not_applicable	A sauce for dipping food	dressing_dip	ordinary_reuse_part006_fast_food	La salsa para mojar está al lado de los nuggets.	La salsa para dipear está junto a los nuggets.
noun	servicio en mesa	servicio en mesa	servicio a la mesa	el	el	masculine	singular_default	not_applicable	not_applicable	Service where staff bring food to a table	service_option	ordinary_reuse_part006_fast_food	El servicio en mesa está disponible.	El servicio a la mesa está disponible.
noun	shot de espresso	shot de espresso	shot de espresso	el	el	masculine	singular_default	not_applicable	not_applicable	One serving of espresso	beverage	ordinary_reuse_part006_beverages	El shot de espresso está en el vaso.	El shot de espresso está en el vaso.
noun	vaso para llevar	vaso para llevar	vaso para llevar	el	el	masculine	singular_default	not_applicable	not_applicable	A cup for carrying a drink away	cafe_takeaway_accessory	ordinary_reuse_part006_restaurant	El vaso para llevar está en el mostrador.	El vaso para llevar está en el mostrador.
noun	zumo de verduras	zumo de verduras	jugo de verduras	el	el	masculine	singular_default	not_applicable	not_applicable	Juice made from vegetables	beverage	ordinary_reuse_part006_beverages	El zumo de verduras está en la botella.	El jugo de verduras está en la botella.
noun	zumo multifrutas	zumo multifrutas	jugo de frutas mixtas	el	el	masculine	singular_default	not_applicable	not_applicable	Juice made from more than one fruit	beverage	ordinary_reuse_part006_beverages	El zumo multifrutas está frío.	El jugo de frutas mixtas está frío.
noun	batido de plátano	batido de plátano	licuado de banana	el	el	masculine	singular_default	not_applicable	not_applicable	A thick blended drink made with banana	beverage	ordinary_reuse_part006_beverages	El batido de plátano está en la mesa.	El licuado de banana está en la mesa.
noun	bebida energética	bebida energética	bebida energética	la	la	feminine	singular_default	not_applicable	not_applicable	A drink with caffeine or energy ingredients	beverage_functional_drink_noun	ordinary_reuse_part006_beverages	La bebida energética está en la lata.	La bebida energética está en la lata.
noun	café descafeinado	café descafeinado	café descafeinado	el	el	masculine	singular_default	not_applicable	not_applicable	Coffee without caffeine	beverage	ordinary_reuse_part006_beverages	El café descafeinado está en la barra.	El café descafeinado está en la barra.
noun	espacio en blanco	espacio en blanco	espacio en blanco	el	el	masculine	singular_default	not_applicable	not_applicable	An empty answer space in an exercise	learning_help_word	ordinary_reuse_part006_learning_help_words	El espacio en blanco está en la página.	El espacio en blanco está en la página.
noun	filete de pescado	filete de pescado	filete de pescado	el	el	masculine	singular_default	not_applicable	not_applicable	A boneless piece of fish	seafood	ordinary_reuse_part006_protein_dairy	El filete de pescado está en la sartén.	El filete de pescado está en la sartén.
noun	hamburguesa doble	hamburguesa doble	hamburguesa doble	la	la	feminine	singular_default	not_applicable	not_applicable	A burger with two patties	fast_food_main_item	ordinary_reuse_part006_fast_food	La hamburguesa doble está en la bandeja.	La hamburguesa doble está en la bandeja.
noun	leche de almendra	leche de almendra	leche de almendra	la	la	feminine	singular_default	not_applicable	not_applicable	An almond-based milk-like drink	beverage_plant_milk_noun	ordinary_reuse_part006_beverages	La leche de almendra está en el frigorífico.	La leche de almendra está en el refrigerador.
noun	punto de recogida	punto de recogida	punto de recogida	el	el	masculine	singular_default	not_applicable	not_applicable	A place where customers collect orders	service_place	ordinary_reuse_part006_fast_food	El punto de recogida está junto a la puerta.	El punto de recogida está junto a la puerta.
noun	sándwich de pollo	sándwich de pollo	sándwich de pollo	el	el	masculine	singular_default	not_applicable	not_applicable	A sandwich with chicken filling	fast_food_sandwich	ordinary_reuse_part006_fast_food	El sándwich de pollo está en la bandeja.	El sándwich de pollo está en la bandeja.
noun	zumo de remolacha	zumo de remolacha	jugo de betabel	el	el	masculine	singular_default	not_applicable	not_applicable	Juice made from beets	beverage	ordinary_reuse_part006_beverages	El zumo de remolacha está en la botella.	El jugo de betabel está en la botella.
noun	zumo de zanahoria	zumo de zanahoria	jugo de zanahoria	el	el	masculine	singular_default	not_applicable	not_applicable	Juice made from carrots	beverage	ordinary_reuse_part006_beverages	El zumo de zanahoria está en la bandeja.	El jugo de zanahoria está en la bandeja.
noun	café expreso doble	café expreso doble	espresso doble	el	el	masculine	singular_default	not_applicable	not_applicable	Two shots of espresso in one drink	beverage	ordinary_reuse_part006_beverages	El café expreso doble está en la taza.	El espresso doble está en la taza.
noun	chocolate caliente	chocolate caliente	chocolate caliente	el	el	masculine	singular_default	not_applicable	not_applicable	A hot chocolate drink	beverage_hot_drink_noun	ordinary_reuse_part006_beverages	El chocolate caliente está en la taza.	El chocolate caliente está en la taza.
noun	comida para llevar	comida para llevar	comida para llevar	la	la	feminine	singular_default	not_applicable	not_applicable	Food bought from a restaurant to eat elsewhere	service_option	ordinary_reuse_part006_fast_food	La comida para llevar está en la bolsa.	La comida para llevar está en la bolsa.
noun	limonada con hielo	limonada con hielo	limonada con hielo	la	la	feminine	singular_default	not_applicable	not_applicable	Lemonade served cold with ice	beverage	ordinary_reuse_part006_beverages	La limonada con hielo está en el vaso.	La limonada con hielo está en el vaso.
noun	limonada granizada	limonada granizada	limonada congelada	la	la	feminine	singular_default	not_applicable	not_applicable	An icy lemonade drink	beverage	ordinary_reuse_part006_beverages	La limonada granizada está fría.	La limonada congelada está fría.
noun	sirope de caramelo	sirope de caramelo	jarabe de caramelo	el	el	masculine	singular_default	not_applicable	not_applicable	Caramel-flavored syrup for drinks	cafe_drink_add_in	ordinary_reuse_part006_restaurant	El sirope de caramelo está en el mostrador.	El jarabe de caramelo está en el mostrador.
noun	sirope de vainilla	sirope de vainilla	jarabe de vainilla	el	el	masculine	singular_default	not_applicable	not_applicable	Vanilla-flavored syrup for drinks	cafe_drink_add_in	ordinary_reuse_part006_restaurant	El sirope de vainilla está en el mostrador.	El jarabe de vainilla está en el mostrador.
noun	tortitas de patata	tortitas de patata	tortitas de papa	las	las	feminine	plural_default	not_applicable	not_applicable	Fried potato pieces or patties, often served for breakfast	fast_food_side	ordinary_reuse_part006_fast_food	Las tortitas de patata están en la bolsa.	Las tortitas de papa están en la bolsa.
noun	batido de proteínas	batido de proteínas	batido de proteína	el	el	masculine	singular_default	not_applicable	not_applicable	A cold drink with protein	beverage	ordinary_reuse_part006_beverages	El batido de proteínas está en la botella.	El batido de proteína está en la botella.
