hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
827:身高	身高	身高	အရပ်အမြင့်	သူ့အရပ်က တစ်မီတာရှစ်ဆယ်ပါ။	កម្ពស់	កម្ពស់របស់គាត់មួយម៉ែត្រប៉ែតសិប។	ຄວາມສູງ	ລາວສູງໜຶ່ງແມັດແປດສິບ.	उचाइ	उसको उचाइ एक मिटर असी छ।
828:声	声	声	အသံ; အသံအတွက် ရေတွက်စကားလုံး	ဖုန်းမြည်သံတစ်ချက် ကြားလိုက်တယ်။	សំឡេង; ពាក្យរាប់សំឡេង	ខ្ញុំបានឮសំឡេងទូរស័ព្ទមួយដង។	ສຽງ; ຄຳລັກສະນະນາມສຳລັບສຽງ	ຂ້ອຍໄດ້ຍິນສຽງໂທລະສັບຄັ້ງໜຶ່ງ.	आवाज; ध्वनिका लागि गणनावाचक शब्द	मैले फोनको घण्टी एकपटक सुनेँ।
832:市	市	市	မြို့; စည်ပင်သာယာမြို့	သူ ပေကျင်းမြို့မှာ နေတယ်။	ទីក្រុង; ក្រុង	គាត់រស់នៅទីក្រុងប៉េកាំង។	ເມືອງ; ນະຄອນ	ລາວອາໄສຢູ່ນະຄອນປັກກິ່ງ.	सहर; नगरपालिका	ऊ बेइजिङ सहरमा बस्छ।
834:室	室	室	အခန်း	ဆရာက ရုံးခန်းထဲမှာ ရှိတယ်။	បន្ទប់	គ្រូនៅក្នុងការិយាល័យ។	ຫ້ອງ	ຄູຢູ່ໃນຫ້ອງການ.	कोठा	शिक्षक कार्यालयमा छन्।
837:收到	收到	收到	လက်ခံရရှိသည်	မင်းရဲ့ အီးမေးလ်ကို ရခဲ့တယ်။	ទទួលបាន	ខ្ញុំបានទទួលអ៊ីមែលរបស់អ្នក។	ໄດ້ຮັບ	ຂ້ອຍໄດ້ຮັບອີເມວຂອງເຈົ້າ.	पाउनु; प्राप्त गर्नु	मैले तिम्रो इमेल पाएँ।
838:受	受	受	ခံရသည်; ရရှိသည်	သူ နည်းနည်းဒဏ်ရာရခဲ့တယ်။	ទទួល; រង	គាត់រងរបួសបន្តិច។	ຮັບ; ປະສົບ	ລາວບາດເຈັບນ້ອຍໜຶ່ງ.	सहनु; पाउनु	उसलाई अलि चोट लाग्यो।
844:刷	刷	刷	ဘရပ်ရှ်တိုက်သည်	သူ မနက်မှာ သွားတိုက်တယ်။	ដុស	គាត់ដុសធ្មេញពេលព្រឹក។	ແປງ	ລາວແປງແຂ້ວຕອນເຊົ້າ.	ब्रस गर्नु	ऊ बिहान दाँत माझ्छ।
848:四季	四季	四季	ရာသီလေးခု	ဒီမှာ ရာသီလေးခုလုံး လှတယ်။	បួនរដូវ	នៅទីនេះបួនរដូវស្រស់ស្អាតទាំងអស់។	ສີ່ລະດູ	ທີ່ນີ້ສີ່ລະດູງາມໝົດ.	चार ऋतु	यहाँ चारै ऋतु सुन्दर छन्।
854:体育馆	体育馆	体育馆	အားကစားရုံ	ပြိုင်ပွဲကို အားကစားရုံမှာ ကျင်းပမယ်။	សាលាកីឡា	ការប្រកួតធ្វើឡើងនៅសាលាកីឡា។	ຫໍກິລາ	ການແຂ່ງຂັນຈັດຂຶ້ນໃນຫໍກິລາ.	खेलकुद हल	खेल खेलकुद हलमा हुन्छ।
856:跳	跳	跳	ခုန်သည်	သူ အရမ်းမြင့်မြင့် ခုန်နိုင်တယ်။	លោត	គាត់លោតបានខ្ពស់ណាស់។	ໂດດ	ລາວໂດດໄດ້ສູງຫຼາຍ.	उफ्रनु	ऊ धेरै माथि उफ्रन्छ।
857:听说	听说	听说	ကြားသည်; သိရသည်	သူ မနက်ဖြန် ပြန်လာမယ်လို့ ကြားတယ်။	ឮថា; បានដឹងថា	ខ្ញុំឮថាគាត់នឹងត្រឡប់មកស្អែក។	ໄດ້ຍິນວ່າ; ຮູ້ມາວ່າ	ຂ້ອຍໄດ້ຍິນວ່າລາວຈະກັບມາມື້ອື່ນ.	सुन्नु; थाहा पाउनु	ऊ भोलि फर्किन्छ भन्ने मैले सुनेँ।
865:外地	外地	外地	တခြားမြို့; အဝေးဒေသ	သူက တခြားမြို့ကနေ ပေကျင်းကို အလုပ်လာလုပ်တယ်။	កន្លែងផ្សេង; ខេត្តក្រៅ	គាត់មកពីកន្លែងផ្សេងដើម្បីធ្វើការនៅប៉េកាំង។	ຕ່າງຖິ່ນ; ບ່ອນອື່ນ	ລາວມາຈາກບ່ອນອື່ນເພື່ອເຮັດວຽກຢູ່ປັກກິ່ງ.	बाहिरी ठाउँ; अर्को सहर	ऊ अर्को ठाउँबाट बेइजिङ काम गर्न आयो।
866:外卖	外卖	外卖	အိမ်ပို့အစားအစာ; ပါဆယ်အစားအစာ	ဒီနေ့နေ့လယ်မှာ အိမ်ပို့အစားအစာမှာခဲ့တယ်။	អាហារដឹកជញ្ជូន; អាហារយកទៅផ្ទះ	ថ្ងៃត្រង់នេះខ្ញុំបានកុម្មង់អាហារដឹកជញ្ជូន។	ອາຫານສົ່ງເຖິງບ້ານ; ອາຫານກັບບ້ານ	ຕອນທ່ຽງມື້ນີ້ຂ້ອຍສັ່ງອາຫານສົ່ງ.	डेलिभरी खाना; बाहिरको खाना	आज दिउँसो मैले खाना डेलिभरी अर्डर गरेँ।
867:外语	外语	外语	နိုင်ငံခြားဘာသာစကား	သူ နိုင်ငံခြားဘာသာစကား နှစ်မျိုး ပြောတတ်တယ်။	ភាសាបរទេស	នាងអាចនិយាយភាសាបរទេសពីរភាសា។	ພາສາຕ່າງປະເທດ	ນາງເວົ້າພາສາຕ່າງປະເທດໄດ້ສອງພາສາ.	विदेशी भाषा	ऊ दुई विदेशी भाषा बोल्न सक्छे।
870:晚点	晚点	晚点	နောက်ကျသည်; နှောင့်နှေးသည်	ရထားက ဆယ်မိနစ် နောက်ကျသွားတယ်။	យឺត; ពន្យារពេល	រថភ្លើងយឺតដប់នាទី។	ຊ້າ; ລ່າຊ້າ	ລົດໄຟຊ້າສິບນາທີ.	ढिलो हुनु; विलम्ब हुनु	रेल दस मिनेट ढिलो भयो।
871:晚会	晚会	晚会	ညနေအခမ်းအနား	ဒီည ကျောင်းမှာ အခမ်းအနားရှိတယ်။	កម្មវិធីពេលល្ងាច	យប់នេះសាលាមានកម្មវិធី។	ງານຕອນແລງ	ຄືນນີ້ໂຮງຮຽນມີງານ.	साँझको कार्यक्रम	आज राति विद्यालयमा कार्यक्रम छ।
881:西北	西北	西北	အနောက်မြောက်	ကျွန်တော့်အိမ်က မြို့ရဲ့ အနောက်မြောက်ဘက်မှာရှိတယ်။	ពាយ័ព្យ	ផ្ទះខ្ញុំនៅភាគពាយ័ព្យនៃទីក្រុង។	ທິດຕາເວັນຕົກເໜືອ	ບ້ານຂ້ອຍຢູ່ທາງຕາເວັນຕົກເໜືອຂອງເມືອງ.	उत्तर-पश्चिम	मेरो घर सहरको उत्तर-पश्चिममा छ।
882:西方	西方	西方	အနောက်; အနောက်တိုင်း	နေရောင်က အနောက်ဘက်မှာ ဝင်တယ်။	ខាងលិច; លោកខាងលិច	ព្រះអាទិត្យលិចនៅខាងលិច។	ທິດຕາເວັນຕົກ; ຕາເວັນຕົກ	ດວງອາທິດຕົກທາງທິດຕາເວັນຕົກ.	पश्चिम; पश्चिमी संसार	सूर्य पश्चिममा अस्ताउँछ।
884:西南	西南	西南	အနောက်တောင်	ပန်းခြံက ကျောင်းရဲ့ အနောက်တောင်ဘက်မှာရှိတယ်။	និរតី	សួនច្បារនៅភាគនិរតីនៃសាលា។	ທິດຕາເວັນຕົກໃຕ້	ສວນຢູ່ທາງຕາເວັນຕົກໃຕ້ຂອງໂຮງຮຽນ.	दक्षिण-पश्चिम	पार्क विद्यालयको दक्षिण-पश्चिममा छ।
886:喜爱	喜爱	喜爱	နှစ်သက်သည်; ချစ်သည်	အဘိုးက ပေကျင်းအော်ပရာကို အရမ်းနှစ်သက်တယ်။	ស្រឡាញ់; ចូលចិត្ត	ជីតាស្រឡាញ់ល្ខោនប៉េកាំងខ្លាំងណាស់។	ມັກ; ຮັກ	ພໍ່ຕູ້ມັກງິ້ວປັກກິ່ງຫຼາຍ.	मन पराउनु; माया गर्नु	हजुरबुबालाई पेइचिङ ओपेरा धेरै मन पर्छ।
887:洗衣机	洗衣机	洗衣机	အဝတ်လျှော်စက်	အဝတ်လျှော်စက် ပျက်သွားတယ်။	ម៉ាស៊ីនបោកគក់	ម៉ាស៊ីនបោកគក់ខូចហើយ។	ເຄື່ອງຊັກຜ້າ	ເຄື່ອງຊັກຜ້າເສຍແລ້ວ.	लुगा धुने मेसिन	लुगा धुने मेसिन बिग्रिएको छ।
889:夏天	夏天	夏天	နွေရာသီ	နွေရာသီမှာ ရေကူးရတာ ကြိုက်တယ်။	រដូវក្តៅ	រដូវក្តៅខ្ញុំចូលចិត្តហែលទឹក។	ລະດູຮ້ອນ	ລະດູຮ້ອນຂ້ອຍມັກລອຍນ້ຳ.	गर्मी; ग्रीष्म	गर्मीमा मलाई पौडी खेल्न मन पर्छ।
893:箱子	箱子	箱子	သေတ္တာ; ခရီးဆောင်အိတ်	သေတ္တာထဲမှာ စာအုပ်အများကြီးရှိတယ်။	ប្រអប់; វ៉ាលី	ក្នុងប្រអប់មានសៀវភៅច្រើន។	ກ່ອງ; ກະເປົາເດີນທາງ	ໃນກ່ອງມີປຶ້ມຫຼາຍ.	बक्सा; सुटकेस	बक्सामा धेरै किताब छन्।
896:相机	相机	相机	ကင်မရာ	ဒီကင်မရာက အရမ်းပေါ့တယ်။	ម៉ាស៊ីនថតរូប	ម៉ាស៊ីនថតរូបនេះស្រាលណាស់។	ກ້ອງຖ່າຍຮູບ	ກ້ອງຖ່າຍຮູບນີ້ເບົາຫຼາຍ.	क्यामेरा	यो क्यामेरा धेरै हलुका छ।
897:小区	小区	小区	အိမ်ရာဝန်း; နေထိုင်ရာရပ်ကွက်	ဒီအိမ်ရာဝန်းမှာ နေတယ်။	តំបន់លំនៅដ្ឋាន	ខ្ញុំរស់នៅក្នុងតំបន់លំនៅដ្ឋាននេះ។	ເຂດທີ່ຢູ່ອາໄສ	ຂ້ອຍອາໄສຢູ່ເຂດນີ້.	आवासीय क्षेत्र	म यही आवासीय क्षेत्रमा बस्छु।
899:校园	校园	校园	ကျောင်းဝင်း	ကျောင်းဝင်းထဲမှာ သစ်ပင်အများကြီးရှိတယ်။	បរិវេណសាលា	ក្នុងបរិវេណសាលាមានដើមឈើច្រើន។	ວິທະຍາເຂດ; ບໍລິເວນໂຮງຮຽນ	ໃນວິທະຍາເຂດມີຕົ້ນໄມ້ຫຼາຍ.	क्याम्पस; विद्यालय परिसर	क्याम्पसमा धेरै रूख छन्।
901:鞋	鞋	鞋	ဖိနပ်	ဒီဖိနပ်တစ်စုံက အရမ်းသက်သာတယ်။	ស្បែកជើង	ស្បែកជើងមួយគូនេះពាក់ស្រួលណាស់។	ເກີບ	ເກີບຄູ່ນີ້ໃສ່ສະບາຍຫຼາຍ.	जुत्ता	यो जुत्ताको जोडी आरामदायक छ।
902:心里	心里	心里	စိတ်ထဲမှာ; နှလုံးထဲမှာ	စိတ်ထဲမှာ အရမ်းပျော်နေတယ်။	ក្នុងចិត្ត	ក្នុងចិត្តខ្ញុំសប្បាយណាស់។	ໃນໃຈ	ໃນໃຈຂ້ອຍດີໃຈຫຼາຍ.	मनमा; हृदयमा	मेरो मनमा धेरै खुसी छ।
903:新年	新年	新年	နှစ်သစ်	နှစ်သစ်မင်္ဂလာပါ။	ឆ្នាំថ្មី	សួស្តីឆ្នាំថ្មី!	ປີໃໝ່	ສະບາຍດີປີໃໝ່!	नयाँ वर्ष	नयाँ वर्षको शुभकामना!
906:信	信	信	စာ	သူငယ်ချင်းဆီ စာတစ်စောင် ရေးခဲ့တယ်။	សំបុត្រ	ខ្ញុំបានសរសេរសំបុត្រមួយទៅមិត្តភក្តិ។	ຈົດໝາຍ	ຂ້ອຍຂຽນຈົດໝາຍໃຫ້ໝູ່.	चिठी	मैले साथीलाई एउटा चिठी लेखेँ।
909:行李	行李	行李	ခရီးဆောင်အထုပ်အပိုး	ကျွန်တော့်အထုပ်အပိုးက အရမ်းလေးတယ်။	អីវ៉ាន់ធ្វើដំណើរ	អីវ៉ាន់របស់ខ្ញុំធ្ងន់ណាស់។	ກະເປົາເດີນທາງ; ສຳພາລະ	ກະເປົາຂອງຂ້ອຍໜັກຫຼາຍ.	सामान; लगेज	मेरो सामान धेरै भारी छ।
910:兴趣	兴趣	兴趣	စိတ်ဝင်စားမှု	သူက ဂီတကို စိတ်ဝင်စားတယ်။	ចំណាប់អារម្មណ៍	គាត់មានចំណាប់អារម្មណ៍លើតន្ត្រី។	ຄວາມສົນໃຈ	ລາວສົນໃຈດົນຕີ.	रुचि	उसलाई सङ्गीतमा रुचि छ।
911:休假	休假	休假	ခွင့်ယူသည်	သူမ နောက်လမှာ ခွင့်ယူမယ်။	ឈប់សម្រាក	នាងនឹងឈប់សម្រាកខែក្រោយ។	ພັກວຽກ; ລາພັກ	ເດືອນໜ້ານາງຈະລາພັກ.	छुट्टी लिनु	उनी अर्को महिना छुट्टी लिन्छिन्।
913:选	选	选	ရွေးချယ်သည်	အဖြေတစ်ခု ရွေးပါ။	ជ្រើសរើស	សូមជ្រើសរើសចម្លើយមួយ។	ເລືອກ	ກະລຸນາເລືອກຄຳຕອບໜຶ່ງ.	छान्नु	कृपया एउटा उत्तर छान।
916:牙	牙	牙	သွား	သွားနည်းနည်းနာတယ်။	ធ្មេញ	ធ្មេញខ្ញុំឈឺបន្តិច។	ແຂ້ວ	ແຂ້ວຂ້ອຍເຈັບນ້ອຍໜຶ່ງ.	दाँत	मेरो दाँत अलि दुख्छ।
917:牙刷	牙刷	牙刷	သွားတိုက်တံ	သွားတိုက်တံအသစ်တစ်ချောင်း ဝယ်ခဲ့တယ်။	ច្រាសដុសធ្មេញ	ខ្ញុំបានទិញច្រាសដុសធ្មេញថ្មីមួយ។	ແປງຖູແຂ້ວ	ຂ້ອຍຊື້ແປງຖູແຂ້ວໃໝ່ອັນໜຶ່ງ.	दाँत माझ्ने ब्रस	मैले नयाँ दाँत माझ्ने ब्रस किनेँ।
918:羊	羊	羊	သိုး; ဆိတ်	တောင်ပေါ်မှာ သိုးအနည်းငယ်ရှိတယ်။	ចៀម; ពពែ	លើភ្នំមានចៀមពីរបីក្បាល។	ແກະ; ແບ້	ເທິງພູມີແກະຫຼາຍຕົວ.	भेडा; बाख्रा	पहाडमा केही भेडा छन्।
919:养	养	养	မွေးသည်; ထိန်းသည်	သူ့အိမ်မှာ ကြောင်တစ်ကောင် မွေးထားတယ်။	ចិញ្ចឹម	គ្រួសារគាត់ចិញ្ចឹមឆ្មាមួយក្បាល។	ລ້ຽງ	ຄອບຄົວຂອງລາວລ້ຽງແມວໜຶ່ງຕົວ.	पाल्नु; हुर्काउनु	उसको परिवारले एउटा बिरालो पालेको छ।
924:一块儿	一块儿	一块儿	အတူတူ	အတူတူ ထမင်းသွားစားကြမလား။	ជាមួយគ្នា	យើងទៅញ៉ាំអាហារជាមួយគ្នាទៅ។	ນຳກັນ; ພ້ອມກັນ	ພວກເຮົາໄປກິນເຂົ້ານຳກັນເຖາະ.	सँगै	हामी सँगै खाना खान जाऔँ।
926:以后	以后	以后	နောက်ပိုင်း; ပြီးနောက်	အတန်းပြီးနောက် အိမ်ပြန်တယ်။	បន្ទាប់ពី; ពេលក្រោយ	បន្ទាប់ពីចប់ថ្នាក់ ខ្ញុំត្រឡប់ទៅផ្ទះ។	ຫຼັງຈາກ; ຕໍ່ໄປ	ຫຼັງເລີກຮຽນຂ້ອຍກັບບ້ານ.	पछि; पछाडि	कक्षा पछि म घर फर्कन्छु।
928:以上	以上	以上	အထက်; ပို၍	အသက်ဆယ့်ရှစ်နှစ်အထက်လူတွေ လက်မှတ်ဝယ်နိုင်တယ်။	លើស; ចាប់ពីឡើងទៅ	អ្នកអាយុលើសដប់ប្រាំបីឆ្នាំអាចទិញសំបុត្រ។	ຂຶ້ນໄປ; ຫຼາຍກວ່າ	ຄົນອາຍຸສິບແປດປີຂຶ້ນໄປຊື້ປີ້ໄດ້.	भन्दा माथि; बढी	अठार वर्षभन्दा माथिका मानिसले टिकट किन्न सक्छन्।
929:以外	以外	以外	အပြင်; မပါဘဲ	အတန်းခန်းအပြင်ဘက်မှာ အရမ်းတိတ်ဆိတ်တယ်။	ក្រៅពី; ខាងក្រៅ	ខាងក្រៅថ្នាក់រៀនស្ងាត់ណាស់។	ນອກຈາກ; ຂ້າງນອກ	ນອກຫ້ອງຮຽນງຽບຫຼາຍ.	बाहेक; बाहिर	कक्षाबाहिर धेरै शान्त छ।
931:以下	以下	以下	အောက်ပါ; အောက်	အောက်ပါအကြောင်းအရာကို သေချာဖတ်ပါ။	ខាងក្រោម; បន្ទាប់នេះ	សូមអានខ្លឹមសារខាងក្រោមដោយប្រុងប្រយ័ត្ន។	ດ້ານລຸ່ມ; ຕໍ່ໄປນີ້	ກະລຸນາອ່ານເນື້ອຫາຕໍ່ໄປນີ້ຢ່າງຕັ້ງໃຈ.	तल; निम्न	कृपया तलको सामग्री ध्यान दिएर पढ।
937:银行卡	银行卡	银行卡	ဘဏ်ကဒ်	ကျွန်တော့်ဘဏ်ကဒ်ကို ရှာမတွေ့ဘူး။	កាតធនាគារ	ខ្ញុំរកកាតធនាគាររបស់ខ្ញុំមិនឃើញ។	ບັດທະນາຄານ	ຂ້ອຍຫາບັດທະນາຄານຂອງຂ້ອຍບໍ່ເຫັນ.	बैंक कार्ड	मैले मेरो बैंक कार्ड भेटिनँ।
942:邮件	邮件	邮件	အီးမေးလ်; စာပို့	အီးမေးလ်တစ်စောင် ပို့ခဲ့တယ်။	អ៊ីមែល; សំបុត្រ	ខ្ញុំបានផ្ញើអ៊ីមែលមួយ។	ອີເມວ; ຈົດໝາຍ	ຂ້ອຍສົ່ງອີເມວໜຶ່ງສະບັບ.	इमेल; डाक	मैले एउटा इमेल पठाएँ।
943:游客	游客	游客	ခရီးသွား; ဧည့်သည်	ဒီမှာ နေ့တိုင်း ခရီးသွားအများကြီးရှိတယ်။	ភ្ញៀវទេសចរ; អ្នកមកទស្សនា	ទីនេះមានភ្ញៀវទេសចរច្រើនរាល់ថ្ងៃ។	ນັກທ່ອງທ່ຽວ; ຜູ້ຢ້ຽມຊົມ	ທີ່ນີ້ມີນັກທ່ອງທ່ຽວຫຼາຍທຸກມື້.	पर्यटक; आगन्तुक	यहाँ हरेक दिन धेरै पर्यटक हुन्छन्।
945:邮箱	邮箱	邮箱	အီးမေးလ်စာတိုက်ပုံး; စာတိုက်ပုံး	ဖိုင်ကို ကျွန်တော့်အီးမေးလ်စာတိုက်ပုံးကို ပို့ပါ။	ប្រអប់អ៊ីមែល; ប្រអប់សំបុត្រ	សូមផ្ញើឯកសារទៅប្រអប់អ៊ីមែលរបស់ខ្ញុំ។	ກ່ອງອີເມວ; ຕູ້ຈົດໝາຍ	ກະລຸນາສົ່ງໄຟລ໌ໄປທີ່ກ່ອງອີເມວຂອງຂ້ອຍ.	इमेल बाकस; पत्रपेटी	कृपया फाइल मेरो इमेल बाकसमा पठाऊ।
946:有关	有关	有关	ဆက်စပ်သော; ပတ်သက်သော	ဒီစာအုပ်က တရုတ်ယဉ်ကျေးမှုနဲ့ ဆက်စပ်တယ်။	ពាក់ព័ន្ធនឹង	សៀវភៅនេះពាក់ព័ន្ធនឹងវប្បធម៌ចិន។	ກ່ຽວຂ້ອງກັບ	ປຶ້ມນີ້ກ່ຽວຂ້ອງກັບວັດທະນະທຳຈີນ.	सम्बन्धित; बारेमा	यो किताब चिनियाँ संस्कृतिसँग सम्बन्धित छ।
948:有用	有用	有用	အသုံးဝင်သော	ဒီနည်းလမ်းက အရမ်းအသုံးဝင်တယ်။	មានប្រយោជន៍	វិធីនេះមានប្រយោជន៍ណាស់។	ມີປະໂຫຍດ	ວິທີນີ້ມີປະໂຫຍດຫຼາຍ.	उपयोगी	यो तरिका धेरै उपयोगी छ।
952:雨衣	雨衣	雨衣	မိုးကာအင်္ကျီ	မိုးရွာရင် မိုးကာအင်္ကျီဝတ်ပါ။	អាវភ្លៀង	ពេលភ្លៀង សូមពាក់អាវភ្លៀង។	ເສື້ອກັນຝົນ	ເວລາຝົນຕົກ ກະລຸນາໃສ່ເສື້ອກັນຝົນ.	रेनकोट; वर्षाती	पानी पर्दा वर्षाती लगाऊ।
954:遇见	遇见	遇见	တွေ့ဆုံသည်; မတော်တဆတွေ့သည်	လမ်းမှာ ဆရာကို တွေ့ခဲ့တယ်။	ជួប; ជួបដោយចៃដន្យ	ខ្ញុំបានជួបគ្រូនៅលើផ្លូវ។	ພົບ; ພົບໂດຍບັງເອີນ	ຂ້ອຍພົບຄູຢູ່ທາງ.	भेट्नु; अकस्मात भेट्नु	मैले बाटोमा शिक्षकलाई भेटेँ।
955:园	园	园	ဥယျာဉ်; ပန်းခြံ	ဒီဥယျာဉ်ထဲမှာ ပန်းအများကြီးရှိတယ်။	សួន; ឧទ្យាន	ក្នុងសួននេះមានផ្កាច្រើន។	ສວນ	ໃນສວນນີ້ມີດອກໄມ້ຫຼາຍ.	बगैँचा; पार्क	यो बगैँचामा धेरै फूल छन्।
956:员	员	员	အခန်းကဏ္ဍပြပုဂ္ဂိုလ်နောက်ဆက်	ကျွန်တော့်အစ်ကိုက စားပွဲထိုးပါ။	បច្ច័យសម្រាប់អ្នកមានតួនាទី	បងប្រុសខ្ញុំជាអ្នកបម្រើ។	ປັດໃຈສຳລັບບຸກຄົນໃນບົດບາດ	ອ້າຍຂອງຂ້ອຍເປັນພະນັກງານເສີບ.	भूमिका जनाउने प्रत्यय	मेरो दाइ वेटर हो।
960:运动会	运动会	运动会	အားကစားပြိုင်ပွဲ	ကျောင်းက နောက်အပတ်မှာ အားကစားပြိုင်ပွဲကျင်းပမယ်။	ព្រឹត្តិការណ៍កីឡា	សាលានឹងរៀបចំព្រឹត្តិការណ៍កីឡាសប្តាហ៍ក្រោយ។	ງານກິລາ	ໂຮງຮຽນຈະຈັດງານກິລາອາທິດໜ້າ.	खेलकुद प्रतियोगिता	विद्यालयले अर्को हप्ता खेलकुद प्रतियोगिता गर्छ।
961:运动员	运动员	运动员	အားကစားသမား	ဒီအားကစားသမားက အရမ်းမြန်မြန်ပြေးတယ်။	កីឡាករ	កីឡាកររូបនេះរត់លឿនណាស់។	ນັກກິລາ	ນັກກິລາຄົນນີ້ແລ່ນໄວຫຼາຍ.	खेलाडी	यो खेलाडी धेरै छिटो दौडन्छ।
964:怎么办	怎么办	怎么办	ဘာလုပ်ရမလဲ; ဘယ်လိုဖြေရှင်းမလဲ	ဘာလုပ်ရမလဲ မသိဘူး။	ធ្វើម៉េច; ដោះស្រាយយ៉ាងដូចម្តេច	ខ្ញុំមិនដឹងថាត្រូវធ្វើម៉េចទេ។	ເຮັດແນວໃດ	ຂ້ອຍບໍ່ຮູ້ວ່າຈະເຮັດແນວໃດ.	के गर्ने; कसरी गर्ने	मलाई के गर्ने थाहा छैन।
965:怎样	怎样	怎样	ဘယ်လို; ဘယ်လိုမျိုး	ဒီနည်းလမ်းကို မင်း ဘယ်လိုထင်လဲ။	យ៉ាងដូចម្តេច; បែបណា	អ្នកគិតយ៉ាងដូចម្តេចអំពីវិធីនេះ?	ແນວໃດ; ແບບໃດ	ເຈົ້າຄິດວ່າວິທີນີ້ແນວໃດ?	कस्तो; कसरी	तिमीलाई यो तरिका कस्तो लाग्छ?
973:照相	照相	照相	ဓာတ်ပုံရိုက်သည်	ကျွန်တော်တို့ ဝင်ပေါက်မှာ ဓာတ်ပုံရိုက်နေတယ်။	ថតរូប	យើងកំពុងថតរូបនៅមាត់ទ្វារ។	ຖ່າຍຮູບ	ພວກເຮົາຖ່າຍຮູບຢູ່ທາງເຂົ້າ.	फोटो खिच्नु	हामी प्रवेशद्वारमा फोटो खिच्दै छौँ।
974:直到	直到	直到	အထိ; မတိုင်မီအထိ	ညအထိ အိမ်မပြန်ခဲ့ဘူး။	រហូតដល់	ខ្ញុំមិនបានត្រឡប់ផ្ទះរហូតដល់យប់។	ຈົນເຖິງ	ຂ້ອຍບໍ່ກັບບ້ານຈົນເຖິງຕອນແລງ.	सम्म; नहुँदासम्म	म रातीसम्म घर फर्किनँ।
976:纸	纸	纸	စာရွက်; စက္ကူ	စားပွဲပေါ်မှာ စာရွက်တစ်ရွက်ရှိတယ်။	ក្រដាស	លើតុមានក្រដាសមួយសន្លឹក។	ເຈ້ຍ	ເທິງໂຕະມີເຈ້ຍແຜ່ນໜຶ່ງ.	कागज	टेबलमा एउटा कागज छ।
977:只能	只能	只能	သာလုပ်နိုင်သည်	ဒီနေ့ မိုးရွာလို့ အိမ်မှာပဲ နေနိုင်တယ်။	អាចត្រឹមតែ	ថ្ងៃនេះភ្លៀង យើងអាចនៅផ្ទះតែប៉ុណ្ណោះ។	ໄດ້ແຕ່; ສາມາດແຕ່	ມື້ນີ້ຝົນຕົກ ພວກເຮົາໄດ້ແຕ່ຢູ່ບ້ານ.	मात्र गर्न सक्नु	आज पानी परेकाले हामी घरमै बस्न मात्र सक्छौँ।
978:只是	只是	只是	သာ; ရိုးရိုးသာ	မင်းကို ကူညီချင်တာပဲ။	គ្រាន់តែ; តែប៉ុណ្ណោះ	ខ្ញុំគ្រាន់តែចង់ជួយអ្នក។	ພຽງແຕ່; ແຕ່ວ່າ	ຂ້ອຍພຽງແຕ່ຢາກຊ່ວຍເຈົ້າ.	मात्र; केवल	म तिमीलाई मद्दत गर्न मात्र चाहन्छु।
980:只有	只有	只有	သာရှိသည်	ဒီမှာ အခန်းတစ်ခန်းသာရှိတယ်။	មានតែ	ទីនេះមានតែបន្ទប់មួយប៉ុណ្ណោះ។	ມີແຕ່; ພຽງແຕ່ມີ	ທີ່ນີ້ມີຫ້ອງພຽງແຕ່ຫ້ອງດຽວ.	मात्र छ	यहाँ एउटा कोठा मात्र छ।
981:中	中	中	ထဲမှာ; အတွင်း	ဓာတ်ပုံထဲမှာ လူသုံးယောက်ရှိတယ်။	ក្នុង; នៅក្នុង	ក្នុងរូបថតមានមនុស្សបីនាក់។	ໃນ; ທ່າມກາງ	ໃນຮູບມີຄົນສາມຄົນ.	मा; भित्र	फोटोमा तीन जना मानिस छन्।
989:住院	住院	住院	ဆေးရုံတက်သည်	အဘိုး ဆေးရုံတက်နေတယ်။	សម្រាកនៅមន្ទីរពេទ្យ	ជីតាកំពុងសម្រាកនៅមន្ទីរពេទ្យ។	ນອນໂຮງໝໍ	ພໍ່ຕູ້ນອນໂຮງໝໍ.	अस्पताल भर्ना हुनु	हजुरबुबा अस्पताल भर्ना हुनुहुन्छ।
990:字典	字典	字典	အဘိဓာန်	စကားလုံးအသစ်တွေကို အဘိဓာန်နဲ့ ရှာတယ်။	វចនានុក្រម	ខ្ញុំប្រើវចនានុក្រមស្វែងរកពាក្យថ្មី។	ວັດຈະນານຸກົມ	ຂ້ອຍໃຊ້ວັດຈະນານຸກົມຄົ້ນຫາຄຳສັບໃໝ່.	शब्दकोश	म नयाँ शब्द खोज्न शब्दकोश प्रयोग गर्छु।
992:子	子	子	နာမ်နောက်ဆက်	စားပွဲပေါ်မှာ စာအုပ်တစ်အုပ်ရှိတယ်။	បច្ច័យនាម	លើតុមានសៀវភៅមួយក្បាល។	ປັດໃຈຂອງຄຳນາມ	ເທິງໂຕະມີປຶ້ມໜຶ່ງຫົວ.	संज्ञा प्रत्यय	टेबलमा एउटा किताब छ।
